title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Girls of the Sea,2020,N/A,83 min,N/A,Davoud Atyabi,N/A,"Nasim Adabi, Bahare Afshari, Morteza Aliabadi",N/A,Persian,Iran,N/A,N/A,9,tt34666871,N/A
Les notes du passé,2024,N/A,N/A,"Short, Drama",Alain Goblet,François Dupont,"François Dupont, Lola, Hubert Dupont",N/A,French,Belgium,N/A,N/A,6,tt34667158,N/A
Figs for Italo,2015,N/A,19 min,"Short, Drama, History",Bob Celli,Bob Celli,"Claudio Brovedani Nuti, Ellinore Carrabba, Valerie Smaldone",A world at war. A brother and sister. A day that changed their family forever.,"English, Italian",United States,15 wins & 10 nominations,9.0,25,tt3466756,N/A
Jesse! The Breaking Bad Spin-Off,2013,N/A,2 min,"Short, Comedy",Nic Stanich,Eric Cunningham,"Aaron Paul, Emily Rios, Ian Posada","The Ross family can live their lives on a cruise ship, Morgan and Christina buy a cruise ship and the family will be on vacation while traveling the world. They did the same thing for the Suite Life series, lived 4 years at the Fairfield and the other 4 years on a cruise ship",English,United States,N/A,7.9,38,tt3466772,N/A
Uchi no Ototo domo ga Sumimasen,2024,N/A,105 min,"Comedy, Romance",Kôichirô Miki,N/A,"Mei Hata, Yuto Nasu, Ryûto Sakuma",N/A,Japanese,Japan,N/A,N/A,N/A,tt34667768,N/A
Arrows of Fire,2013,Not Rated,65 min,Documentary,Duncan Menge,N/A,"Duncan Menge, Josh Evans, Paul Evans","A father, his adult son, and two mates head off on a journey to discover the grittiest, most beautiful bush the country has to offer. Yet what they find is something they were not prepared for, confronting their own mortality. Arrows of Fire is more than just a chronicle of a picturesque ride in the Australian Outback. It takes four men on a journey into their physical and mental limits on their quest for life through adventure. Leading them to the discovery of a rare kind of exhilaration borne out of hardship and endurance. For one rider, the journey brings him face-to-face with his greatest fear as a prophetic dream comes true and changes his life forever. Filmed by the motorbike riders with no support vehicles.",English,Australia,N/A,6.9,13,tt3466778,N/A
Å se mennesket,2024,N/A,N/A,"Biography, Drama, History",N/A,N/A,"Gard B. Eidsvold, Anders Danielsen Lie, Lisa Carlehed",Quisling is in prison. Maria is living in hiding in an apartment in Frogner. Pastor Peder Olsen is trying to make Quisling acknowledge his wrongdoings.,N/A,N/A,N/A,N/A,22,tt34667814,N/A
Rettssaken,2024,N/A,N/A,"Biography, Drama, History",N/A,N/A,"Gard B. Eidsvold, Anders Danielsen Lie, Lisa Carlehed","Quisling must defend himself on multiple fronts. His lawyer wants to declare him insane, while the prosecution is seeking the death penalty.",N/A,N/A,N/A,N/A,17,tt34667863,N/A
Minute to Win It,2014,TV-14,44 min,"Action, Sci-Fi, Thriller",Pat Williams,"Simon Barry, Shelley Eriksen","Rachel Nichols, Victor Webster, Erik Knudsen","Kiera has to solve a series of Liber8 connected bank heists, and discovers the robbers are controlled by a recently escaped, Lucas.",English,Canada,N/A,N/A,512,tt3466808,N/A
Sjelefred,2024,N/A,N/A,"Biography, Drama, History",N/A,N/A,"Gard B. Eidsvold, Anders Danielsen Lie, Lisa Carlehed",Quisling is deeply affected by his imprisonment and psychiatric treatment. His lawyer seeks Maria's help to portray Quisling as humble.,N/A,N/A,N/A,N/A,14,tt34668099,N/A
TikTok,2024,N/A,N/A,"Comedy, News, Talk-Show",Paul Pennolino,N/A,"John Oliver, Emily Baker-White, Marsha Blackburn",John Oliver discusses the most popular social media platform in TikTok's potential ban in the United States. He explains why US is focusing on TikTok where the same thing is being done by the US based companies even in a larger sc...,N/A,N/A,N/A,N/A,80,tt34668107,N/A
Dag for dom,2024,N/A,N/A,"Biography, Drama, History",N/A,N/A,"Gard B. Eidsvold, Anders Danielsen Lie, Lisa Carlehed","The verdict is passed. Maria battles against the Norwegian state, trying to secure a pardon for Quisling. Peder attempts to make Quisling place his trust in God.",N/A,N/A,N/A,N/A,14,tt34668108,N/A
Shot the Voice of Freedom,2024,N/A,70 min,Documentary,Zainab Entezar,N/A,N/A,"With the withdrawal of US troops from Afghanistan in 2021, the Taliban imposed a reign of terror that is particularly brutal towards women. Risking their own lives and those of their loved ones, groups of women fight for their rig...",Dari,Afghanistan,N/A,N/A,N/A,tt34668133,N/A
Sol Mayor,2024,N/A,N/A,Drama,Chico Sánchez,"Antonio Crespo, Chico Sánchez","Mónica Bardem, Alejandra Hinojosa, Miquel Insua",Three stories that take place in the same place at different times. A man accused of prevarication seeks an actress to lie in court. A mother tries to help her daughter overcome her personality disorder. And a love affair over a w...,Spanish,Spain,N/A,N/A,49,tt34668145,N/A
Dragons of Camelot,2014,Not Rated,80 min,Fantasy,Mark L. Lester,"Rafael Jordan, Eric Forsberg","James Nitti, Mark Griffin, Alexandra Evans","The Kingdom of Camelot is plunged into darkness after the death of noble King Arthur, as the reign of his cruel sorceress sister, Morgan, begins. Commanding three deadly dragons with her dark magic, she hunts the remaining Knights of the Round Table to the ends of the Earth. Galahad realises that in order to succeed, they must find his father, Lancelot, who has been in exile for years. Only then will they be able to journey back to Camelot, defeat Morgan and her dragons, and rescue the Lady Guinevere and the wizard, Merlin. Galahad, Lancelot, Percival and the other brave knights of the ancient order of legend make their perilous journey across hundreds of miles of treacherous terrain, facing hardships and danger at every turn, on an epic quest based on the classic tale of King Arthur and his loyal knights.",English,United States,N/A,2.5,414,tt3466816,N/A
A Pox on Your Pox,2013,TV-14,14 min,"Animation, Comedy, Fantasy",Douglas Einar Olsen,"Josh Miller, Dave Jeser, Matthew Silverstein","Maria Bamford, Rachel Butera, Mary Mack","Dylan and Golan get chickenpox on the day of the meteor shower that will send Golan back to his dimension. Will he beat the illness in time to create the portal home, or be stuck in Oak Grove, forever?",N/A,N/A,N/A,N/A,24,tt3466830,N/A
I Love Black Movies,2013–,N/A,N/A,News,N/A,N/A,"Michael Ealy, Shawn Edwards, Jerry Ferrara",N/A,English,United States,N/A,4.6,9,tt3466832,N/A
A/C Tundra,2014,N/A,13 min,"Animation, Comedy",Ben Jones,"The Lucas Brothers (creator), The Lucas Brothers","James Atkinson, Danny Brown, Jerrod Carmichael, Charley Damski","It's a crazy, mixed-up world!",N/A,N/A,N/A,N/A,N/A,tt3466838,N/A
Blocker Gundan IV Machine Blaster,1976–1977,N/A,30 min,Animation,N/A,"Yû Yamamoto, Akira Hatta","Tesshô Genda, Masane Tsukayama, Yôko Asagami","The peace of the world is suddenly threatened by Mogool, which is located on the bottom of the sea. Helqeen, tyrannical master of the Mogoolian Empire, attempts to conquer the earth with her faithful companions Goroskie and Zan-Gack. In order to frustrate their ambition, Dr. Yuri, who predicted this horrible occasion, organizes four powerful robots to form the Blocker Corps. He also gathers four members who have the super ability known as ""elepath"" - a talent for maneuvering gigantic robots. A fierce battle begins between our Blocker Corps and Mogool at the risk of their lives. A series of fantastic and fabulous battles unfolds.","Japanese, Italian",Japan,N/A,5.3,23,tt3466844,N/A
The Wayfarer,2014,TV-MA,51 min,"Action, Adventure, Drama","Joachim Rønning, Espen Sandberg",John Fusco,"Lorenzo Richelmy, Benedict Wong, Joan Chen","A young Venetian, Marco is abandoned by his father for the merchant Silk Road in the hands of the Mongolian emperor, Kublai Khan, who is at war with China. Kublai recognizes Marco's observation skills, and teaches him the Mongolia...","Italian, Persian, Mandarin, Uighur, Mongolian, English",United States,N/A,N/A,1888,tt3466846,N/A
Hijrat,2016,N/A,N/A,"Romance, Thriller",Farouq Mengal,Farouq Mengal,"Asad Zaman Khan, Rabia Butt, Nadeem Baig",Hijrat is a love story that plays out in the foreground of an exodus that rendered millions homeless during the Afghan war. It touches upon the lives of those whose spirits were broken by the homes they lost and whose hearts were broken by the shelter they found.,Urdu,Pakistan,N/A,5.4,121,tt3466866,N/A
A Favor,2025,TV-14,N/A,"Action, Drama",Reza Tabrizi,"Michael Brandt, Derek Haas, Nancy Kiu","Taylor Kinney, David Eigenberg, Joe Minoso",Cruz's past comes back to haunt him. Severide prepares to teach an arson class at the academy. Mouch searches for a victim's next of kin.,English,N/A,N/A,N/A,80,tt34668667,N/A
Carrying Your Love with Me,2014,N/A,42 min,"Comedy, Drama, Romance",Tim Matheson,"Leila Gerstein, Dan Steele","Rachel Bilson, Jaime King, Cress Williams",Zoe and Joel are frustrated by all the snags they keep running into while trying to remodel their new home. Rose persuades Lavon to agree that BlueBell will be sister cities with a town in France. Lemon convinces George to help he...,"Greek, English, French",United States,N/A,N/A,240,tt3466878,N/A
Chaos Theory,2025,TV-14,N/A,"Action, Drama",N/A,N/A,"Christian Stolte, David Eigenberg, LaRoyce Hawkins",The team responds to a crisis at a community center. Severide is forced to investigate one of his own squad members. Kidd helps a teacher going through a post-incident spin-out.,English,N/A,N/A,N/A,N/A,tt34668835,N/A
Kings with Straw Mats,1986,Not Rated,70 min,Documentary,Ira Cohen,N/A,N/A,"A pilgrimage into the heart of India's greatest sacred celebration, the Kumbh Mela which takes place every 12 years. Filmmaker and poet Ira Cohen brings us face to face with an unforgettable gathering of holy men and into the heart of a visionary experience by rendering it as it really is: a circus of high madness, true devotion and showbiz savvy. The Kumbh Mela takes its name from the Hindu legend which tells how four drops of the gods holy elixir fell to the earth from a ""kumbh"" or pitcher during a struggle with jealous demons fighting in the heavens. The celebration takes place where those drops fell to the earth.",English,United States,N/A,8.5,17,tt3466888,N/A
In the Trenches: Part I,2025,N/A,N/A,"Action, Drama",N/A,N/A,Richard Blackmon,N/A,English,N/A,N/A,N/A,N/A,tt34668880,N/A
Relief Cut,2025,TV-14,N/A,"Action, Drama",Paul McCrane,Matt Whitney,"Richard Blackmon, David Eigenberg, Hanako Greensmith","Herrmann investigates the rise in missing fire hydrants and teams up with Kylie to track them down. Kidd's cousin comes to town, revealing surprising family history. Violet and Novak treat the victim of a birthday cake smash gone ...",English,N/A,N/A,N/A,N/A,tt34668883,N/A
Born of Fire,2025,TV-14,N/A,"Action, Drama",Lisa Robinson,"Michael Brandt, Derek Haas, Danielle Nicki","Taylor Kinney, David Eigenberg, Joe Minoso","After a daring rescue at an adventure park, Kidd asks Severide to create a ropes course for Girls on Fire; Violet's former nemesis returns, pleading for her help; Herrmann creates a signature cocktail for Molly's.",English,N/A,N/A,N/A,135,tt34668891,N/A
Bar Time,2025,TV-14,N/A,"Action, Drama",Sheelin Choksey,"Michael Brandt, Derek Haas, Nancy Kiu","Taylor Kinney, David Eigenberg, Joe Minoso",A surprise visitor from Novak's past joins Ambo for a late-night ride-along; Herrmann faces a mountain of Chief-level training records and incident reports; Violet catches Carver in a lie.,English,N/A,N/A,N/A,133,tt34668901,N/A
Too Close,2025,TV-14,N/A,"Action, Drama",Pete Chatmon,"Michael Brandt, Derek Haas, Andrea Newman","Taylor Kinney, David Eigenberg, Joe Minoso",Kidd and Severide eagerly await big news; Pascal searches for the perfect anniversary gift.,English,N/A,N/A,N/A,148,tt34668905,N/A
Akshay Kumar,2014,N/A,60 min,"Comedy, Talk-Show",Akshat Rao,Karan Talwar (script),"Karan Johar, Akshay Kumar",N/A,N/A,N/A,N/A,8.3,18,tt3466940,N/A
Episode #1.2,2014,N/A,30 min,Talk-Show,Ryan Polito,"Matt Goldich, Brian Greene","Jill Wagner, Charlie Carver, Max Carver, Tyler Posey",N/A,N/A,N/A,N/A,N/A,N/A,tt3466942,N/A
Oniichan tte Yonde Iidesuka?,2012,N/A,23 min,"Animation, Action, Comedy",Masashi Hizuka,"Jukki Hanada (screenplay), Chiyomaru Shikura (creator)","Ryohei Kimura, Yoshino Nanjô, Rie Kugimiya, Yoshimasa Hosoya",N/A,Japanese,Japan,N/A,N/A,N/A,tt3466944,N/A
Jai Ho - Part 1,2014,N/A,N/A,"Comedy, Talk-Show",Bharat Kukreti,"Ashutosh Agrawal, Kapil Sharma","Kapil Sharma, Sumona Chakravarti, Upasna Singh",Salman Khan makes an appearance on the show to promote his film 'Jai Ho'.,Hindi,India,N/A,N/A,68,tt3466946,N/A
Episode #1.46,2014,N/A,60 min,Comedy,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt3466950,N/A
Blind Date/Flying House,2014,TV-PG,21 min,Action,"Annie Bradley, David Weaver",Carl Knutson,"James Fraser, James McDougall, Mark Winnick",16-year-old Ron Johnson is feeding the family sheep when he suddenly sees a mushroom- shaped object appearing in the field. Three police officers from a number of small towns in southern Illinois track an unknown object flying in ...,N/A,N/A,N/A,N/A,8,tt3466952,N/A
The Last Auction Hero,2014,TV-PG,22 min,"Comedy, Drama, Family",Jonathan Judge,"Howard Michael Gould, Jessica Butler, Warren Bell","Tia Mowry, Michael Boatman, Sheryl Lee Ralph",Stephanie organizes a charity auction to inspire the children to give back; Stephanie goes to extreme measures to beat the previous fund-raising record.,N/A,N/A,N/A,N/A,8,tt3466956,N/A
Balistik,2014,N/A,94 min,"Action, Drama, Thriller",Silver Chung,"Silver Chung, Rosyam Nor","Rosyam Nor, Adi Putra, Rita Rudaini","""Balistik"" tells the story of Saga, a hired killer and mafia gang member. His high risk life forces Saga his wife Salina to leave him and their son. After six years, while on a mission, Saga crosses paths with Salina, but she is n...",Malay,Malaysia,N/A,4.2,58,tt3466962,N/A
Friday Night Tykes,2014–,N/A,N/A,Reality-TV,N/A,N/A,Morgan Spector,Peewee football is taken to the big screen in Texas.,English,United States,N/A,6.9,360,tt3467018,N/A
Do serca twego,2013,N/A,10 min,"Animation, Short",Ewa Borysewicz,Ewa Borysewicz,N/A,N/A,Polish,Poland,2 wins & 2 nominations,N/A,20,tt3467038,N/A
Smart Alec,2014,N/A,22 min,Comedy,Linda Mendoza,Adam Schwartz (creator),"Chasty Ballesteros, Garrett Ryan, Haley Tju, Kenny Ridwan",A comedic look at the world of kid geniuses.,English,USA,N/A,N/A,N/A,tt3467052,N/A
Matthew 18:6,2014,N/A,N/A,Drama,Tony Krawitz,"Blake Ayshford, Tommy Murphy","David Allen, Simon Burke, James Chan, Toni Collette",N/A,N/A,N/A,N/A,N/A,N/A,tt3467064,N/A
Episode #24.1,2025,N/A,N/A,Reality-TV,N/A,N/A,"Angellica Bell, Will Best, Daniel Curtis","AJ Odudu and Will Best host the live launch show which sees a fresh group of famous faces move in together, ready to take on all that Big Brother has in store.",N/A,N/A,N/A,N/A,9,tt34670907,N/A
Unhinged Love,2025,N/A,N/A,Drama,Joslyn Vance,"Dana Hicks-Hungerford, Brian Hungerford","Teranee Fransha, Jiovanni Gallinat, Matthew LB McCollum","The Patterson family seems to be living the American Dream until the ugly truth is exposed once the family relocates to Washington, D.C.",English,United States,N/A,N/A,10,tt34670992,N/A
Halo 5: Guardians,2015,T,N/A,"Action, Sci-Fi, War","Henry Hobson, Brien Goodrich, Tim Longo","Brian Reed (narrative design director), Caleb Doughty (narrative designer), Morgan Lockhart (narrative designer), Nick Ardizzone (narrative designer), Guillaume Colomb (narrative designer), Patrick Downs (narrative designer)","Ike Amadi, Laura Bailey, Steve Blum, Andrea Bogart","When the UNSC can't track down thier most valued asset (Spartan 117: The Master Chief), they send a highly trained ONI soldier (Agent Locke) to bring him back. Master Chief is in search for something very important and will allow nothing to stand in his way, while Agent Locke has vowed to uphold justice and hunt for the truth. As these two titans fight their way through Forerunner and Covenant forces, the fate of the universe hangs in the balance yet again.",English,USA,1 win & 7 nominations.,7.2,"2,423",tt3467114,N/A
Batman Date with Destiny,2009,N/A,N/A,"Short, Drama",Landon Cary Dalton,"Bob Kane, Landon Cary Dalton","Mark Behar, Danielle Bradley, Rich Burris",A criminal mind obsessed with dates is brig chaos to Gotham City and the only question is can Batman stop him in time to prevent his own Destiny.,English,United States,N/A,N/A,22,tt3467120,N/A
The White Roses,2014,N/A,20 min,"Short, Drama",Diogo Costa Amarante,Diogo Costa Amarante,"Cris Gris, Oisín Monaghan, Frank Rodriguez",N/A,Spanish,"Portugal, United States",3 wins & 9 nominations,8.5,19,tt3467122,N/A
Allhallowtide,2025,TV-14,N/A,"Drama, Romance",Jason Priestley,"Kelsey Barry, Liz Maccie","Jaylan Evans, Ana Rice, Nikki Rodriguez","At Skylar's Halloween party, relationship tensions simmer under the surface as Jackie confronts emotions stirred by memories of past loss.",English,"United Kingdom, United States",N/A,N/A,22,tt34671402,N/A
Frotter frotter,2024–,N/A,N/A,"Comedy, Drama",N/A,"Hélène Le Gal, Laure Mentzel, Mélusine Raynaud","Eye Haïdara, Karole Rocher, Émilie Caen","Solange, the loud-mouthed Guinean, Fanny, the downtrodden bourgeois woman at the end of her rope, and Michèle, the overwhelmed queer activist... These women have nothing in common and yet they will unite around a struggle: a strik...",French,France,N/A,N/A,12,tt34671404,N/A
Showdowns and Sparkles,2025,TV-14,N/A,"Drama, Romance",Jason Priestley,"Kelsey Barry, Liz Maccie","Ashby Gentry, Tiffany Helm, Noah LaLonde","As Silver Falls prepares for its festival, Jackie, Cole and Alex confront challenges of focus and bravery-but their greatest trials will be matters of the heart.",English,"United Kingdom, United States",N/A,N/A,25,tt34671408,N/A
Laws of Attraction,2014,TV-G,21 min,"Documentary, Comedy, Drama",Michael Nigro,"Jerry Kolber, Adam 'Tex' Davis, Ginna Hoben","Jason Silva, Coren Apicella, Suzanne Dikker","Journey into the secrets of long-term relationships, and play along to discover what attracts two people together beyond conscious control-including a shocking revelation of the one body part that often predicts compatibility.",English,N/A,N/A,N/A,59,tt3467172,N/A
Rose Matafeo: On and on and On,2024,N/A,61 min,Comedy,Barbara Wiltshire,Rose Matafeo,Rose Matafeo,"Rose gives out her candid takes on relationships, aging, having children, and more. All of it stemming from a 16,000-word note on her phone",N/A,United States,N/A,6.2,152,tt34671774,N/A
LGBTQ,2024,N/A,N/A,"Short, Drama",Tyson Newton Fernandez,N/A,N/A,"In a conservative society where LGBTQIA+ individuals face harsh judgment, a young gay boy grapples with his identity. Joined by friends of diverse mindsets, they engage in a game of truth and dare that reveals hidden truths.",N/A,India,N/A,N/A,N/A,tt34671992,N/A
What's Going On?,2014,TV-G,21 min,"Documentary, Comedy, Game-Show",Michael Nigro,"Adam 'Tex' Davis, Ginna Hoben, Jerry Kolber","Jason Silva, Brian Scholl, Abigail Murphy","Whether it's remembering where you parked the car, or just finding the light switch in the morning, navigating your busy world can be tough. Luckily your brain has a built-in navigation system to help make sense of your surroundin...",English,United States,N/A,N/A,47,tt3467202,N/A
Retrain Your Brain,2014,TV-G,21 min,"Documentary, Comedy, Drama",Michael Nigro,"Adam 'Tex' Davis, Jerry Kolber, Joey Marra","Chris Chasey, Jason Silva, Chris Curtis","It's easy to upgrade the electronics you rely on every day; can you do the same with your brain? Put your brain to the test with a series of interactive games and experiments that reveal hidden mental shortcuts, and how to give en...",English,N/A,N/A,N/A,44,tt3467206,N/A
In It to Win It,2014,TV-G,22 min,"Documentary, Comedy, Drama",Michael Nigro,"Adam 'Tex' Davis, Jerry Kolber, Jason Odell Williams","Jason Silva, Rick Krupa, Coren Apicella","What's it about the human brain that makes you want to win--even at all costs? Through a series of competitions, play along as two teams duke it out. Learn what drives you to compete, why some are born competitors, and why it's go...",English,N/A,N/A,N/A,39,tt3467210,N/A
Behind Closed Doors,2014,N/A,90 min,"Drama, Thriller",Nicolas Sicurella,Nicolas Sicurella,"Gregg Prosser, Linda Sicurella, Elizabeth Frankini","A group of interconnected people are pushed to their limits when faced with truth and choice, while confronting their deepest secrets.",English,United States,3 wins & 2 nominations,7.7,31,tt3467212,N/A
Follow the Leader,2014,TV-G,22 min,"Documentary, Comedy, Game-Show",Michael Nigro,"Rebecca Cameron, Adam 'Tex' Davis, Mark Edlitz","Jason Silva, Jonah Berger, Marco Tempest","Ever wonder why yawns are so contagious? Like it or not, much of your behavior is influence by copying others. Through a series of games and experiments, discover whether your brain is a born leader--or a born follower.",English,United States,N/A,N/A,54,tt3467214,N/A
Beleh,2013,N/A,30 min,"Short, Comedy, Drama",Christa Eka,Christa Eka,"Natty Blink, Christa Eka, Adela Elad","Ekema's hard and uncompromising attitude towards his heavily pregnant wife, Joffi, is quickly revised when he gets to spend an entire day 'in her shoes'.",Creoles and pidgins,Cameroon,N/A,N/A,5,tt3467216,N/A
Jennifer Lopez: Evolution,2013,NOT RATED,70 min,Documentary,N/A,N/A,"Jennifer Lopez, Jimmy R.O. Smith",Chronicle of Jennifer Lopez` music videos and career in pop music.,English,USA,N/A,N/A,N/A,tt3467222,N/A
A Life in Tandem,2024,N/A,96 min,Documentary,Mike Rumsey,N/A,Luke Grenfell-Shaw,"The journey of a lifetime begins with the destruction of Luke's life as he is diagnosed with incurable cancer. Armed with a tandem bike, he aims to complete his dream of cycling to Beijing, not knowing if he will ever reach his de...",N/A,United Kingdom,N/A,N/A,N/A,tt34672243,N/A
Gossip Girls,2025,TV-MA,34 min,Reality-TV,N/A,N/A,N/A,"Despite Jason's push for unity, the office is more divided than ever. Bre negotiates a $16M deal. Nicole's attempt at an apology falls flat for Emma.",English,United States,N/A,N/A,14,tt34672288,N/A
Jennifer Lopez: Unauthorized,2003,Not Rated,60 min,Biography,Ray Newman,Theron K. Cal,Jennifer Lopez,Various television clips and performances featuring Jennifer Lopez.,English,USA,N/A,N/A,N/A,tt3467230,N/A
Episode #15.13,2014,TV-PG,86 min,"Game-Show, Reality-TV",Matthew Bartley,N/A,"Alison Sweeney, Bob Harper, Jillian Michaels","There are seven contestants remaining after the elimination of Jay, who is seen at home on the continuation of his weight loss journey. Those seven go into makeover week. Fashion stylist Tim Gunn and hair stylist Ken Paves lead th...",English,N/A,N/A,N/A,9,tt3467232,N/A
Pastries,1975,X,66 min,"Adult, Comedy",Joseph F. Robertson,N/A,"Uschi Digard, Judy Angel, John Barnum","Pastries is a comedy-farce, coupled with explicit sexual experiences designed for erotic excitement and pleasure. It is one of the biggest orgasmistic films ever made. At the last count there were over 50 of them. Pastries is a motion picture with a cast of very beautiful people, all free of sexual inhibitions. They let it hang ""up,"" as well as ""out."" Pastries is Ushi Digart at her very best. Ushi puts on everyone. Reality becomes fantasy and... fantasy becomes reality as one explicit sexual scene follows another.","English, Swedish",United States,N/A,N/A,20,tt3467254,N/A
An Eye for a Decline,2024,TV-14,N/A,Reality-TV,N/A,N/A,N/A,"The crew works to avert a major nautical crisis. Tensions between Danni and Keith remain high. A crew member makes a dramatic exit, leaving everyone else reeling in the wake. Gary attempts to drown his sorrows and despite Daisy tr...",N/A,N/A,N/A,N/A,17,tt34672625,N/A
"Out, Damned Spot",2024,TV-14,N/A,Reality-TV,N/A,N/A,"Daisy Kelliher, Gary King, Cloyce Max Martin","Captain Glenn is shocked to see what the crew did to the boat during their night off, and he doesn't let the crew off the hook for the damage they caused. Romance sparks for multiple crew members at a hot beach club, setting off d...",N/A,N/A,N/A,N/A,20,tt34672626,N/A
Behind the Door,2025,N/A,N/A,"Short, Thriller",Anna Danyi,"Leonardo Jul Camargo, Anna Danyi, Catriona Murray","Toma Hrisztov, Owen Lindsay","Elon spends his days alone in a room he is unable to leave, until a knock on the door forces him to make the most important decision of his life.",English,Netherlands,6 wins total,N/A,N/A,tt34672652,N/A
Santo escritório,2024–,N/A,N/A,Comedy,N/A,N/A,"Thainá Accorinte, Gil Batista, Ju Batista",N/A,Portuguese,Brazil,N/A,N/A,N/A,tt34672708,N/A
He's Taken a Hostage,2024,N/A,N/A,Crime,Justin Lee Stanley,N/A,"Cody Buskirk, Kirk Felker, David Kleensang","In 2012, a hostage negotiator must talk a gunman out of committing a third murder in a pharmacy in Alliance, Nebraska.",N/A,N/A,N/A,N/A,17,tt34672713,N/A
Hyperion,2014,N/A,18 min,"Short, Adventure, Drama",Boman Modine,Boman Modine,"Pamela Bowen, John Druska, Susan Graham","Ren, a college senior with Cystic Fibrosis, is hospitalized after an infection. Boyfriend Carl breaks her out for a long dreamed of road trip to the majestic Redwoods.",English,United States,N/A,N/A,11,tt3467284,N/A
Winter Morning,2014,N/A,18 min,"Short, Drama, Romance",Sakaris Stora,Sakaris Stora,"Helena Heðinsdóttir, Armgarð Mortensen, Jensina Olsen","Vetrarmorgun ('Winter Morning') is a story about Maria (Armgard G. Mortensen) and Birita (Helena Hedinsdottir) two girls in their early teens whose friendship has led them to a turning point in their lives. Dealing with love, friendship and identity, the film brings up a universal subject about teenagers struggling with stigmas. Told through the unique atmosphere of a small town community of the Faroe Islands, an isolated archipelago in the middle of the North Atlantic ocean.",Faroese,Faroe Islands,1 win & 1 nomination,7.1,11,tt3467294,N/A
Haeundae Lovers,2012,N/A,N/A,"Comedy, Romance",N/A,N/A,"Cho Yeo-jeong, Kim Kang-woo, Go Gyu-pil","Hardcore prosecutor Lee Tae Sung (Kim Kang Woo) takes a deep dive when he goes undercover to take down an infamous crime syndicate in Haeundae, Busan. Things are looking good for justice, up until Tae Sung loses his memory in an a...",Korean,South Korea,N/A,5.7,71,tt3467302,N/A
Pride Is Forever,2012,N/A,70 min,Documentary,Phil Snyder,N/A,"Anthony Armstrong, Matt Rexus, Robin Bryson",Pride is Forever is a documentary film that follows the plight of high school runner Anthony Armstrong as he trains and competes during the 2012 track season.,English,USA,N/A,N/A,N/A,tt3467314,N/A
Sinister Secret,2014,TV-14,44 min,"Documentary, Crime",Robert M. Wise,N/A,"Summer Kailani, Darrell Philip, Jordan Lawson","The story and investigation of Teresa Joann ""Teri Jo"" Bradish's murder.",English,United States,N/A,N/A,12,tt3467322,N/A
Toquinho: Encontros e um Violão,2024,N/A,90 min,"Documentary, Biography",Erica Bernardini,N/A,"Pedro Bial, Demônios da Garoa, Jane Duboc",N/A,"Portuguese, Italian","Brazil, Italy",N/A,N/A,N/A,tt34673245,N/A
Beef,2014,TV-MA,22 min,"Animation, Comedy",N/A,"Brian Ash, Grant DeKernion, Willie Block","Bobby Moynihan, Michael Peña, Hannibal Buress",A surprising job offer reunites Chozen with an old enemy.,N/A,N/A,N/A,N/A,48,tt3467340,N/A
Andrea Moda Formula - La Scuderia Piu Folle Di Sempre,2023,N/A,N/A,Documentary,N/A,N/A,"Nigel Mansell, Stefano Domenicali, Ivan Capelli","There's only one team that managed to break all records for the worst team in F1 history. Andrea Moda Formula was based in the rolling hills of central Italy, where a fledgling shoe magnate, Andrea Sassetti had begun his business.",Italian,Italy,N/A,N/A,N/A,tt34673498,N/A
Da Director,2014,TV-MA,22 min,"Animation, Comedy",N/A,"Christian Lander, Grant DeKernion, Willie Block","Bobby Moynihan, Michael Peña, Hannibal Buress",Tracy and Chozen collaborate on a video while Ricky and Crisco attempt to get Troy laid.,N/A,N/A,N/A,N/A,43,tt3467350,N/A
Une pastorale américaine,2024,N/A,118 min,Documentary,Auberi Edler,Auberi Edler,N/A,"The struggle within a rural central Pennsylvanian community over the future of their public schools, where a vitriolic debate over books cloaks a more fundamental question: the future of America' secular democracy.",English,France,1 win & 1 nomination total,N/A,9,tt34673518,N/A
The Bug,2023,N/A,24 min,"Short, Drama",Daria Elena Dashunina,Daria Elena Dashunina,"Vladimir Timofeev, Anton Anosov, Anastasia Aravina","A former teacher and insect expert lives alone and modestly, studying local beetles for 30 years. But a TV crew is about to film him for a local deputy's TV show. Suddenly, the power goes out. He has to use his personal account on...",N/A,Russia,5 wins & 1 nomination total,N/A,6,tt34673556,N/A
Carrie Underwood: Reflection,2025,N/A,N/A,Music,Beth McCarthy-Miller,N/A,Carrie Underwood,"A showcase of Underwood's greatest hits from her nearly 20-year career as an award-winning artist, utilizing extravagant production elements like special effects, pyrotechnics, and state-of-the-art visuals and audio technology.",English,United States,N/A,N/A,N/A,tt34673562,N/A
Laced,2014,TV-MA,22 min,"Animation, Comedy",N/A,"Willie Block, Jake Emanuel, Grant DeKernion","Bobby Moynihan, Michael Peña, Hannibal Buress",An old flame comes between Chozen and the band as they prepare to perform at an exclusive party.,N/A,N/A,N/A,N/A,38,tt3467358,N/A
