title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Anderson Cooper/Judd Apatow/Jidenna,2017,N/A,N/A,"Comedy, Talk-Show",N/A,Michael Pielocik,"Stephen Colbert, Anderson Cooper, Judd Apatow","Journalist Anderson Cooper; producer Judd Apatow (May it Last: A Portrait of the Avett Brothers (2017), Crashing (2017) and Girls (2012)); Jidenna performs.",English,United States,N/A,N/A,29,tt6583226,N/A
Kevin Kline/Jerrod Carmichael/Michael Hayden,2017,N/A,N/A,"Comedy, Talk-Show",N/A,Michael Pielocik,"Stephen Colbert, Kevin Kline, Jerrod Carmichael","Actor Kevin Kline (Beauty and the Beast (2017)); actor Jerrod Carmichael (Transformers: The Last Knight (2017)); retired Gen. Michael Hayden, former CIA director.",English,United States,N/A,N/A,27,tt6583230,N/A
Felicity Huffman/Jurnee Smollett-Bell/Anthony DeVito,2017,N/A,N/A,"Comedy, Talk-Show",N/A,Michael Pielocik,"Stephen Colbert, Felicity Huffman, Jurnee Smollett",Actress Felicity Huffman (American Crime (2015)); actress Jurnee Smollett (Underground (2016)); comic Anthony DeVito.,English,United States,N/A,N/A,23,tt6583232,N/A
Kristen Stewart/Maz Jobrani/Dawes,2017,N/A,N/A,"Comedy, Talk-Show",N/A,Michael Pielocik,"Stephen Colbert, Kristen Stewart, Maz Jobrani",Actress Kristen Stewart (Personal Shopper (2016)); actor Maz Jobrani (Superior Donuts (2017)); Dawes perform.,English,United States,N/A,N/A,23,tt6583234,N/A
Mark Halperin & John Heilemann/Michael Ian Black/Jackson Galaxy,2017,N/A,N/A,"Comedy, Talk-Show",N/A,Michael Pielocik,"Stephen Colbert, Mark Halperin, John Heilemann",Political analysts Mark Halperin and John Heilemann; actor Michael Ian Black (Wet Hot American Summer: Ten Years Later (2017)); cat behaviorist Jackson Galaxy.,English,United States,N/A,N/A,22,tt6583238,N/A
Samuel L. Jackson/January Jones/Sting,2017,N/A,60 min,"Comedy, Talk-Show",Glenn Clements,"Dicky Eagan, Ian Karmel, Tim Siedell, Ben Stout, Louis Waymouth, Matt Whitaker, Ben Winston","James Corden, Reggie Watts, Samuel L. Jackson, January Jones",Actor Samuel L. Jackson (Kong: Skull Island (2017)); actress January Jones (The Last Man on Earth (2015)); Sting performs.,English,USA,N/A,6.7,10,tt6583246,N/A
Patrick Stewart/Rupert Grint/Dan Stevens/New Kids on the Block,2017,TV-14,N/A,"Comedy, Talk-Show",Glenn F. Clements,"Dicky Eagan, Lauren Greenberg, Ian Karmel","James Corden, Reggie Watts, Patrick Stewart",Actor Patrick Stewart (Logan (2017)); actor Rupert Grint (Snatch (2017) and Sick Note (2017)); actor Dan Stevens (Beauty and the Beast (2017)); New Kids on the Block perform.,English,United States,N/A,N/A,13,tt6583256,N/A
Snapshot,2016,N/A,81 min,Drama,Doron Eran,Odeda Yaari,"Sharon Tal, Amnon Wolf, Shlomi Bertonov","Through her camera lens, Yael, a 30-year-old street photographer explores and discovers who she really is, dealing with a dark secret revealed about her beloved father.",Hebrew,Israel,1 win & 1 nomination,N/A,9,tt6583298,N/A
Küchengespräche mit Rebellinnen,1984,N/A,80 min,Documentary,Karin Berger,N/A,"Rosl Grossmann-Breuer, Anni Haider, Agnes Primocic",N/A,German,Austria,N/A,N/A,N/A,tt6583308,N/A
The Sower,2016,N/A,117 min,"Crime, Drama, Family",Yosuke Takeuchi,Yosuke Takeuchi,"Kentaro Kishi, Suzuno Takenaka","After the Great Earthquake in Northeastern Japan, Mitsuo is sent to a mental hospital from the strain of grief from working to clear out the debris of the disaster. When he is released 3 years later, he feels a moment of happiness as he is welcomed back by his brother Yuta, his wife Yoko, their first daughter Chie, and their second daughter Itsuki, who has down syndrome.The next day, Chie wishes to go to the amusement park, and Mitsuo takes Chie and Itsuki there. But these happy moments don't last long, and the incident happens at the park. Chie dropped Itsuki on the concrete when Mitsuo took his eyes off of them. Yoko cannot accept Itsuki's death, madly questions Chie and Mitsuo. In this pressure, Chie lies that ""Uncle Mitsuo dropped Itsuki."" Yoko goes through a mental breakdown from the shock. Becoming full with regret day by day, Yoko accuses Yuta and questions if he felt relieved that Itsuki died. Hearing this fight between her parents, Chie's heart was also slowly being teared apart. Not being able to bear the agony, Chie confess the truth to her mother. However, she tells Chie that ""You can't tell this to anyone."" Mitsuo was still in deep distress, when he sees a dead sunflower by chance. Like his actions were led by something indescribable, he takes out the seeds and starts to plant them as if he were praying. Seeing her uncle's actions, Chie's emotions are deeply moved and she finally confesses to her father that she was the one who dropped her sister.",Japanese,Japan,6 wins,7.2,22,tt6583316,N/A
35 Years to the Moon,2016,N/A,7 min,"Short, Drama, Family",Laki Karavias,Laki Karavias,"Josh Robertson, Annie Robertson, Jacob Robertson",A father takes a journey into grief and joy as he remembers the life and passing of his son.,English,United States,N/A,9.0,5,tt6583318,N/A
Origin,2016,N/A,79 min,Drama,Mehmet Erman Yildiz,Mehmet Erman Yildiz,"Emir Yurtoglu, Hidayet Doner, Hamdi Yildiz",An unexpected trip of a man to his origin who has lost his wife and daughter.,Turkish,Turkey,N/A,6.8,44,tt6583324,N/A
Miracles in the Sieve,1978,N/A,10 min,"Animation, Short",Andrey Khrzhanovskiy,"Andrey Khrzhanovskiy, Samuil Marshak","Georgiy Georgiu, Lyubov Korneva, Vladimir Osenev",A bizarre cartoon based on English nursery rhymes.,Russian,Soviet Union,N/A,6.4,29,tt6583366,N/A
The Last Animals,2017,N/A,92 min,Documentary,Kate Brooks,"Mark Monroe, Kate Brooks","Kate Brooks, Batian Craig, Patrick Duboscq","The Last Animals is a story about an extraordinary group of people who go to incredible lengths to save the planet's last animals. The documentary follows the conservationists, scientists and activists battling poachers and transnational trafficking syndicates to protect elephants and rhinos from extinction. From Africa's front lines to behind the scenes of Asian markets, the film takes an intense look at the global response to this slaughter and the desperate measures to genetically rescue the Northern White rhinos who are on the edge of extinction.",English,"United States, United Kingdom",6 wins & 4 nominations,7.9,143,tt6583368,N/A
Cylinder,2017,N/A,N/A,"Short, Thriller",Hektor Sakaloglou,Hektor Sakaloglou,"Lucian Logothetis, Sotiris Pavlopoulos",A lonely man hires his murderer.,English,Greece,N/A,8.3,22,tt6583374,N/A
Chuckwalla,2017,N/A,23 min,"Short, Drama",Korinna Krauss,Korinna Krauss,"Stelios Xanthoudakis, Korinna Krauss, Niki Andromachi Vougiouka",N/A,Greek,"Germany, Greece",N/A,7.2,5,tt6583382,N/A
Elise's Nightmare,2017,N/A,4 min,"Short, Horror",Parker Brennon,Parker Brennon,"Monisha Harmon, Maria Chiara Venturini",A woman plagued by a mysterious voice soon finds herself face-to-face with an evil entity.,English,United States,N/A,8.8,47,tt6583392,N/A
Un covo di vipere,2017,TV-14,120 min,"Crime, Drama, Mystery",Alberto Sironi,"Francesco Bruni, Andrea Camilleri, Salvatore De Mola","Luca Zingaretti, Cesare Bocci, Peppino Mazzotta","A wealthy womanizer is shot, but shooting is not the whole story. Montalbano must negotiate a web of jealousy, prostitution, and financial self-interests to find the real solution to the murder, with help from an unexpected source.",N/A,N/A,N/A,7.7,209,tt6583410,N/A
Come voleva la prassi,2017,N/A,113 min,"Crime, Drama, Mystery",Alberto Sironi,"Francesco Bruni, Andrea Camilleri, Salvatore De Mola","Luca Zingaretti, Cesare Bocci, Peppino Mazzotta",Vera is a young girl beaten after been raped. Badly injured she can get her car and drive back in town where she will die in a condominium courtyard where nobody seems to know her.,Italian,N/A,N/A,7.7,180,tt6583418,N/A
Checkmate Tha Movie,2023,N/A,80 min,"Action, Comedy, Drama",Robert Strawder,Robert Strawder,"Coolie All'En, Babyblu, Beast","Las Vegas, Nevada also known as 'Sin City'. 'The Devil's Playground'. and the entertainment capital of the world. 'What happens in Vegas stays in Vegas!. This comedy drama is inspired by the well known Vegas phenomenon of out of town tourist visiting Las Vegas with a native perspective on survival in the city. Some chase megabucks slots. gamble and drink their lives away. Many seek erotic companionship and aspire to reach the peak of their most closeted sexual desires.",English,United States,N/A,N/A,8,tt6583442,N/A
Deathigner,2013,N/A,7 min,"Animation, Short, Comedy",Tzu-Hsuan Fei,"Ke-Ching Chang, Kuan-Tien Chen, Tzu-Hsuan Fei",N/A,"Located in the Bermuda Triangle, Death School is the place where the embodiment of the Death in different cultures (Osiris from Egypt, The Heibai Wuchang -The Light and Dark Guardians of Impermanence- from China, and The Grim Reaper from Europe) send their children Anubis, the Heibai Kids, and Little Death, in order to learn reaping and capturing souls of the living people. But meanwhile Anubis and the Heibai Kids are the pride of their parents, Little Death is more interested in another kind of activities less sinister, like sewing and dressmaking. After a practice class about capture souls using bunnies where Little Death turns in the mock subject of the class, teacher, students and parents travel to an hospital to recollect the soul of a teenage girl. But the things don't will go as teacher and parents did expect.",None,Taiwan,N/A,7.0,30,tt6583456,N/A
Patching Things Up/Cheater by the Dozen,2017,TV-Y7,22 min,"Animation, Adventure, Comedy","Chris Savino, Kyle Marshall","Chris Savino, Karla Sakas, Whitney Wetta","Collin Dean, Grey Griffin, Caleel Harris","Lana and Lola try out for Bluebell Scouts, but soon discover that one of them may be more suited for it than the other. Lincoln and Clyde think that Bobby is cheating on Lori, so they conduct an investigation.",N/A,N/A,N/A,N/A,129,tt6583488,N/A
The 1st Annual Snowflake Awards,2017,N/A,30 min,N/A,Doc Thompson,N/A,"Tomi Lahren, Chad Prather, Doc Thompson","The Snowflake Awards were established to honor notable hypersensitive citizens - those who, when subjected to the slightest pressures of life, begin to melt.",English,USA,N/A,5.1,17,tt6583498,N/A
One More Cup of Coffee,2017,N/A,12 min,"Short, Romance",George Lazov,"Georgi Gospodinov, George Lazov","Dimitar Jankoski, Angela Josifovska, Emilija Micevska",Two people meet each other at a train station where they understand that were meant to be together.,Macedonian,North Macedonia,N/A,8.9,7,tt6583522,N/A
Panama Canal in 3D a Land Divided a World United,2019,N/A,40 min,"Documentary, Short",Keith Melton,Mose Richards,Morgan Freeman,"Through the magic of 3D and IMAX cameras, audiences everywhere can take a mind-blowing trip through one of the seven wonders of the modern world in PANAMA CANAL 3D: A LAND DIVIDED A WORLD UNITED, revealing not only its vast scope,...",English,Panama,N/A,N/A,N/A,tt6583530,N/A
"No Retreat, No Surrender",2017,TV-14,40 min,"Crime, Drama, Mystery",Jane Raab,"Robin Green, Mitchell Burgess, Brian Burns","Donnie Wahlberg, Bridget Moynahan, Will Estes",Erin helps a former witness shut down a drug operation in his apartment building.,English,N/A,N/A,N/A,333,tt6583628,N/A
The Expanse: Expanded,2016,N/A,19 min,"Short, Sci-Fi",Timothy M. Gray,N/A,"Daniel Abraham, Shohreh Aghdashloo, Cas Anvar",Adam Savage (of Mythbusters) takes you behind the scenes of The Expanse and gives you a look into Season 2.,English,United States,N/A,8.1,187,tt6583652,N/A
Scapegoat,2020,N/A,1 min,Thriller,Jeff Kapp,"Jeff Kapp, Shane Schanski, Noah Watkins","Mason Heidger, Patrick Harney, Heath Sartorius","A group of individuals wake up in the woods, unaware of how they got there. Soon after they start to find each other, they realize they are being hunted. They must race against the clock to figure out why and who put them there before it's too late.",English,United States,N/A,N/A,N/A,tt6583664,N/A
ALL of Me,2017,N/A,14 min,"Short, Drama, Family",Daphne Schmon,"Emily Carlton, Daphne Schmon","Richard Banks, Yunus Bannister, Chereen Buckley","Viv, a talented genderqueer musician faces late stage Leukemia that threatens the life she's built. Her best hope is a bone marrow transplant from her estranged family, but reconnecting means confronting a difficult past.",English,UK,N/A,6.7,11,tt6583666,N/A
Episode #21.10,2017,TV-14,43 min,"Drama, Game-Show, Reality-TV",N/A,N/A,"Chris Harrison, Nick Viall, Raven Gates","Raven and Nick have a very special romantic night in the fantasy suite with a dream-come-true ending. Nick and Rachel's day begins with cross country skiing to a reindeer farm where they cozy up in front of a roaring fire, but wil...",English,N/A,N/A,N/A,18,tt6583706,N/A
The Women Tell All,2017,TV-14,120 min,"Drama, Game-Show, Reality-TV",N/A,N/A,"Chris Harrison, Nick Viall, Backstreet Boys",Nineteen of the most memorable women return to confront Nick and tell their side of the story.,English,N/A,N/A,N/A,19,tt6583722,N/A
Giraffeman!,2016,N/A,N/A,"Short, Adventure, Comedy",Jake Scheinberg,"John McCurtain, Jake Scheinberg","Jake Scheinberg, Edwin Ventura, John McCurtain, Kyle Barry",N/A,English,USA,N/A,N/A,N/A,tt6583728,N/A
This Country,2017–2020,TV-14,21 min,Comedy,N/A,N/A,"Daisy May Cooper, Charlie Cooper, Paul Chahidi","Comedy exploring the lives of young people in modern-day rural Britain; focusing particularly on Kerry and Kurtan, two cousins living in the Cotswolds.",English,United Kingdom,Won 3 BAFTA 10 wins & 14 nominations total,8.5,"9,293",tt6583806,N/A
Love You to Death,2017,TV-14,42 min,"Documentary, Crime",Jonathan Davenport,Jonathan Davenport,"Don Mike, Val Cole, Selena Buckle","Seventeen-year-old adoptee Chelsea Schobert feels out of place at home, then she finds acceptance with Shawn whom she meets online, but as their relationship develops, the whole family is drawn into a devastating series of events.",N/A,N/A,N/A,N/A,28,tt6583818,N/A
Playing Doctor,2017,TV-14,42 min,"Documentary, Crime",Mary Downes,Mary Downes,"Jeremy Johnson, Robert Blake, Lee Lawson","24-year-old Jessika Rovell falls for Jeffrey Marsalis' charm and good looks but when she discovers his secret online life as Dr. Jeff, she realizes she's been dating a monster who stalks dating websites.",N/A,N/A,N/A,N/A,16,tt6583820,N/A
Leaving Virginville,2017,N/A,95 min,Drama,Melissa Whitely,Melissa Whitely,"Casey Hayes-Deats, Leigh Anne Johnson, Anthony Porter, Corey Borchers",All logic requires belief and a leap of faith.,English,USA,N/A,N/A,N/A,tt6583832,N/A
Aim to Maim,2017,N/A,N/A,Crime,Raymond Hauserman,N/A,"Chris Andrews, Loni Coombs, Bobby Chacon","In Kansas City, Missouri, a married woman falls for a street hustler and pays a devastating price. In Castlerock, Northern Ireland, a married dentist falls for a patient, and comes up with an unusual treatment plan to secure a fre...",N/A,N/A,N/A,N/A,7,tt6583854,N/A
Viking Voyage,2017,TV-14,41 min,Reality-TV,Tom Whitworth,N/A,"Brad Whitelaw, Todd Hoffman, Dave Turin","Todd uses dynamite to blast monster boulders and get to the gold, Parker has to overcome a flood to get to a record gold count and Tony heads up the freezing Yukon River in his massive power barge.",N/A,N/A,N/A,N/A,39,tt6583858,N/A
High School Reunion,2017,TV-14,42 min,"Documentary, Crime, Drama",Alex Emslie,Jamie Crawford,"Emmanuella Cole, Lovelace Akpojaro, Shola Adewusi","When single mother of two Latasha Edwards bumps into her old schoolmate Dammon, she thinks she's met her soul mate. But his charm hides a possessive, violent man. After they separate, Dammon's obsession deepens and Latasha fights ...",N/A,N/A,N/A,N/A,14,tt6583860,N/A
The Olympic Creep,2017,TV-14,42 min,"Documentary, Crime, Drama",Alex Emslie,N/A,"Julia Parlato, Milan Joksimovic, Stewart Alexander","An Olympic female gold medalist swimmer agrees to coach a young athlete, not realizing he has a hidden obsession that will become her worst nightmare come true.",N/A,N/A,N/A,N/A,9,tt6583864,N/A
"Texts, Lies and Videotape",2017,TV-14,42 min,"Documentary, Crime, Drama",N/A,N/A,"Miranda Keeling, Simon Naylor, Duncan Pow","Katie Call's ex, Todd Ray, refuses to accept the end of their brief relationship and begins stalking her. Having hidden cameras and microphones in her home, his behavior escalates as he plans his final deadly revenge for her.",N/A,N/A,N/A,N/A,13,tt6583866,N/A
Piety,2017,Not Rated,N/A,Horror,Jack Mulvanerty,"Henry Crane, Johnny Dickie, Jack Mulvanerty","Henry Crane, Johnny Dickie, Jack Mulvanerty","An inmate tells his story through interviews revealing a tormented past of religion, depression, abuse and murder. Filmed over the course of a year, Piety is a bleak and violent story about a fractured man and the twisted visions ...",English,United States,N/A,N/A,N/A,tt6583878,N/A
Laughter in the Moon Village,1981,N/A,89 min,"Comedy, Drama",Suling Xu,Yihua Fang,"Yan Zhang, Xinghuo Zhong, Yuqin Gu",The contradiction and love story of two rural families during and after the Cultural Revolution.,Mandarin,China,1 win & 2 nominations,N/A,7,tt6583884,N/A
La cage: L'histoire de la Corriveau,2016,N/A,70 min,"Documentary, Horror",Alain Vézina,Alain Vézina,"Marie-Christine Busque, Édith Côté-Demers, Martin Dufour","This documentary tells the story of the Corriveau, which was hanged in Quebec City in 1763 for murder, and whose corpse was exhibited in an iron cage for close to 40 days.",French,Canada,N/A,N/A,5,tt6583894,N/A
Telling Her Goodbye,2017,TV-14,41 min,"Action, Drama",Reza Tabrizi,"Michael Brandt, Derek Haas, Michael A. O'Shea","Jesse Spencer, Taylor Kinney, Monica Raymund",Firehouse 51 is taken over by local gangsters.,English,United States,N/A,8.9,496,tt6583930,N/A
A Damp Squib,2017,N/A,75 min,"Comedy, Drama",Özay Kanat,"Özay Kanat, Merve Cengiz","Uygar Avci, Ahmet Nedim Can, Ferhat Eryilmaz",It was a good day for eloping...,Turkish,Turkey,N/A,7.0,46,tt6583972,N/A
The Truth About Racism,2017,N/A,54 min,Documentary,Paul Scott,Paul Scott,N/A,New science reveals why we are racist and offers a solution.,English,Australia,N/A,5.3,6,tt6583986,N/A
Jatz Crackers,2017,N/A,43 min,Reality-TV,N/A,N/A,"Matty Samaei, Nicole O'Neil, Victoria Rees",The season begins with the first meeting of our vivacious Sydney housewives. The ladies come together for the first time for a 'welcome home Nicole' soirée. It's all gorgeous and civil - to start with.,English,Australia,N/A,N/A,N/A,tt6584018,N/A
Jutland: Clash of the Dreadnoughts,2004,N/A,90 min,N/A,Tony Bulley,N/A,"Bill Jurens, Innes McCarthy, Sean Pertwee",N/A,English,UK,N/A,N/A,N/A,tt6584022,N/A
Martin Short/Natalie Zea/The Pretty Reckless,2017,TV-14,42 min,"Comedy, Music, Talk-Show",Billy Bollotino,"Jessie Gaskell, Levi MacDougall, Conan O'Brien","Conan O'Brien, Andy Richter, Martin Short","Actor Martin Short (Love, Gilda (2018)); actress Natalie Zea (The Detour (2016)); The Pretty Reckless perform.",N/A,N/A,N/A,N/A,12,tt6584036,N/A
The Waxwork Chronicles,2016,N/A,82 min,Documentary,N/A,N/A,"Staffan Ahrenberg, Christopher Bradley, J. Kenneth Campbell, Christopher Cibelli",A documentary about the making of the films Waxwork and Waxwork II: Lost In Time.,N/A,USA,N/A,7.5,6,tt6584048,N/A
Conan Without Borders: Made in Mexico,2017,TV-14,42 min,"Comedy, Music, Talk-Show",Carlos Gracia,"José Arroyo, Jessie Gaskell, Levi MacDougall","Conan O'Brien, Andy Richter, Diego Luna","In light of the negative news surrounding the state of the U.S.-Mexico relationship, Conan decides to strike a positive note by hosting a show in Mexico City, with an all-Mexican staff, crew, guests and audience; guests Diego Luna...",N/A,N/A,N/A,7.8,193,tt6584056,N/A
Episode #2.7,2000,N/A,91 min,"Action, Sport",N/A,N/A,"Aaron Aguilera, Kurt Angle, Steve Austin",N/A,N/A,N/A,N/A,N/A,9,tt6584066,N/A
Episode #1.1,2017,N/A,22 min,"Drama, Romance",N/A,Mengo Yokoyari,"Dôri Sakurada, Miyu Yoshimoto","Hanabi Yasuraoka is a second year high school student. She excels in class and is an upstanding student. But this girl shares a secret with Mugi Awaya, a boy in her same grade. Is love really something so beautiful? This is a love...",N/A,N/A,N/A,N/A,40,tt6584096,N/A
40 Inch Plus,2005–2008,N/A,N/A,Adult,N/A,N/A,"Derrick Pierce, Jay Huntington, Christian XXX",N/A,English,United States,N/A,5.3,8,tt6584098,N/A
Episode #1.2,2017,N/A,22 min,"Drama, Romance",N/A,Mengo Yokoyari,N/A,"As Hanabi and Mugi continue their fake relationship, there is a girl who is watching them very closely.Her name is Noriko Kamomebata. She has viewed Mugi as her own prince charming ever since she was a little girl. She adamantly r...",N/A,N/A,N/A,N/A,10,tt6584102,N/A
Episode #1.3,2017,N/A,22 min,"Drama, Romance",N/A,Mengo Yokoyari,N/A,"Sanae is over at Hanabi's house for a sleepover when she comes out and asks Hanabi about her relationship with Mugi. After Sanae corners Hanabi on her bed to get the truth about Mugi, she steals a kiss...(C)MY/SQEX,S",N/A,N/A,N/A,N/A,6,tt6584104,N/A
Episode #1.4,2017,N/A,22 min,"Drama, Romance",N/A,Mengo Yokoyari,N/A,"The school's music teacher Akane Minagawa may have a squeaky clean image, but there is another side to her as Hanabi finds herself being manipulated by Akane. Just when Hanabi thinks she doesn't have anybody she can turn to, Sanae...",N/A,N/A,N/A,N/A,6,tt6584108,N/A
A Chance,2019,N/A,16 min,"Short, Drama","Ange Arabatzis, Jillie Simon","Ange Arabatzis, Jillie Simon","Jillie Simon, Karen Irwin, Alexandra Foucard","Mia and Caroline reunite in a city park and soon find out that the past is not always quite past. Conflicts are resurrected, sparks fly - and then things get complicated.",English,United States,7 wins & 6 nominations,1.3,18,tt6584118,N/A
Lake Shore Drive,2018,N/A,84 min,Drama,Shreela Chakrabartty,Kash Gauni,"Kash Gauni, Teria Stamatis, Deandrea Brown","Rohan Fernandez finds a new lease on post-prison life with the help of Alice Brinkley, his social worker and Linda, his dog. A universal love story inspired by a real incident.",English,United States,N/A,N/A,N/A,tt6584152,N/A
Episode #11.21,2010,TV-14,84 min,"Action, Sport",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,tt6584192,N/A
Episode #11.23,2010,TV-14,83 min,"Action, Sport",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,tt6584234,N/A
Gunshots in the CIB,1979,N/A,113 min,"Drama, Thriller",Yan Chang,"Deshun Jin, Zheng Lü, Quan Zheng","Shaoze Chen, Zhenghua Ni, Mei Xiang",Story of a communist undercover in the secrecy bureau of the Nationalist Pary in Shanghai.,Mandarin,China,1 win,7.2,17,tt6584254,N/A
Secret Post in Canton,1958,N/A,96 min,"Mystery, Thriller",Jue Lu,Tsanyun Chen,"Zhe Feng, Fan Di, Ming Liang",A special agent of frontier force in Canton tries to find a spy called aunt Mei.,Mandarin,China,N/A,6.7,16,tt6584350,N/A
Happy Tugs,2010–,N/A,N/A,Adult,N/A,N/A,"Richie Calhoun, Marica Hase, Cindy Starfall, Asia Zo",N/A,English,USA,N/A,N/A,N/A,tt6584368,N/A
A Hand Cuffed Passenger,1980,N/A,101 min,"Action, Drama, Mystery",Yang Yu,"Ming Ji, Lin Ma","Yang Yu, Shuchao Ma, Zhiming Yin",A researcher is murdered and fuel of missile is stolen. A policeman is suspicious of the crime by mistake and he tries to catch the real criminal.,Mandarin,China,2 nominations,N/A,20,tt6584388,N/A
Episode #5.35,2004,N/A,88 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Eddie Guerrero",N/A,N/A,N/A,N/A,N/A,N/A,tt6584392,N/A
Episode #5.36,2004,N/A,87 min,"Action, Sport",N/A,N/A,"Mark Calaway, John Cena, Eddie Guerrero",N/A,N/A,N/A,N/A,N/A,N/A,tt6584396,N/A
The Blind Waiter,1980,N/A,16 min,"Short, Comedy","Josh Becker, Scott Spiegel","Josh Becker, Scott Spiegel","Bruce Campbell, Scott Spiegel, Sam Raimi",N/A,English,United States,N/A,6.0,51,tt6584404,N/A
Romance of a Calligrapher,1982,N/A,96 min,"Drama, Romance",Bili Yan,Xun Jiang,"Bozhao Wang, Jing Zhao, Zhi Cheng",Love story of a young calligrapher and the daughter of a supreme government official in ancient China.,Mandarin,China,1 nomination,N/A,17,tt6584554,N/A
Greenwood:13 Hours,2017,N/A,20 min,"Short, Drama",Chyna Robinson,Chyna Robinson,"Lynn Andrews III, Sam Austin, Grant Davis","A WWI vet and his teenage son risk everything to defend their home, while desperately trying to stay alive during the 1921 deadly onslaught on 'Black Wall Street.""",English,United States,8 wins & 6 nominations,N/A,12,tt6584638,N/A
L'affaire Julie Meloche,2016,N/A,N/A,Drama,Simon Barrette,Luc Dionne,"Magalie Lépine Blondeau, Vincent-Guillaume Otis, Patrick Abellard",N/A,N/A,N/A,N/A,N/A,N/A,tt6584642,N/A
Desert Coffee,2017,N/A,53 min,Documentary,Mikael Lypinski,N/A,"Robert Lane, Donita Boardman, Zack Wild","Slab City is an anarchist squatter town in the Sonoran Desert, Southern California. The inhabitants live off the grid. Their closest neighbors are the United States Navy and Marine Corps, who practice aerial bombing and live fire in the area. Rob hates coffee - but wakes up at 6am every morning to prepare coffee for the customers of his ramshackle internet cafe. ""Desert Coffee"" sketches a warm, intimate portrait of Rob and his friends, who are a varied bunch of colorful, opinionated and troubled characters in ""the last free place in America"".",English,Poland,6 wins & 8 nominations,N/A,345,tt6584864,N/A
Little Adventure with Pascual,2017,N/A,N/A,"Documentary, Short",Alexander Popov,N/A,N/A,N/A,"Spanish, English",Peru,N/A,9.1,10,tt6584896,N/A
Wallay,2017,G,84 min,Drama,Berni Goldblat,David Bouchet,"Makan Nathan Diarra, Ibrahim Koma, Hamadoun Kassogué","Ady, a 13 year-old boy, no longer listens to his father, who raises him alone in southern France. The father running out of resources, decides to entrust Ady to his uncle Amadou for the summer. Uncle Amadou and his family live across the Mediterranean Sea in Burkina Faso! There, at 13 years of age, one must become a man but Ady, persuaded to go on holiday, understands things differently.","French, Dyula","France, Burkina Faso",1 win & 3 nominations total,6.4,201,tt6584902,N/A
Canners,2015,Not Rated,78 min,Documentary,Manfred Kirchheimer,N/A,N/A,"In an ode to the men and women who earn their daily bread by diligently collecting New York City's cans and bottles. They talk about their struggles, their families, and their dreams,",English,United States,N/A,6.8,23,tt6584906,72
Vocea Romaniei Junior,2017–2018,N/A,120 min,Reality-TV,N/A,N/A,"Mihai Bobonete, Andra, Inna","Is a children talent show in Romania, Pro TV aired since 26 February 2017. The original is the music competition The Voice of Holland, the show that was created by television producer John de Mol and dutch part of the international franchise Voice Kids. The concept is to find talented performers aged 7 to 14 years, starting is through public auditions stage. The winner is determined by public vote, which is done through text messages and phone calls to special numbers allocated to each competitor. The show has a panel of three members who analyze and criticize constructive artistic interpretations competitors. Each judge is preparing a team of artists and is a continuous competition with others to ensure that the winner is the team and that will thus become the winning coach. The whole format features three coaches searching for a batch of talented new kids, who could become the Romanias' new child singing superstar. The shows concept is indicated by its title: the 3 coaches will only judge a singer hopeful termed by the show as ""Artist"" with only his/her vocal talent without prejudice to his/her physical bearing.",Romanian,Romania,N/A,7.0,8,tt6584916,N/A
"It's Tight, but hardly chokes",2017,N/A,15 min,"Short, Comedy, Horror",David Pérez Sañudo,"Sergio Granda, David Pérez Sañudo","Fernando Albizu, Adam Jezierski","Siegfried is a fierce dog and, if the right instructions are not followed, he can become fearsome.",Spanish,Spain,7 wins & 12 nominations,6.5,36,tt6584918,N/A
Episode #3.22,2017,N/A,N/A,"Crime, Drama",Altan Dönmez,Yildiz Tunç,"Erkan Petekkaya, Ebru Özkan, Mine Tugay",N/A,N/A,N/A,N/A,N/A,N/A,tt6584938,N/A
Grin,2017,N/A,11 min,"Short, Crime, Horror",Tanuj Chopra,"Tanuj Chopra, Sheetal Sheth","Sheetal Sheth, Anil Kumar, Malcolm Foster Smith",A lonely starlet unravels when a photographer crosses the line.,English,United States,3 wins,5.6,16,tt6584962,N/A
Akher Khabar aka Latest News,2011,N/A,N/A,"Comedy, Drama",N/A,N/A,"Maguy Bou Ghosn, Wedad Jabbour, Shukran Murtaja","The story takes place around a young man, son of an aristocratic family, who left his father's publishing house published by the Journal (latest news) has specialized in research between the concerns of the people and their problems and try to find solutions to them, recognize Abraham, which rehearse the magazine and share team in the preparation of investigative journalism.",Arabic,Lebanon,N/A,7.2,19,tt6585032,N/A
