title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Ape Canyon,2019,N/A,73 min,"Comedy, Drama",Joshua Land,Harrison Demchick,"Jackson Trent, Anna Fagan, Donny Ness",A mixed-up guy in the midst of a quarter-life crisis drags his big sister along on a Bigfoot-hunting expedition.,English,United States,N/A,5.4,79,tt8601612,N/A
Van Gogh: Of Wheat Fields and Clouded Skies,2018,Not Rated,86 min,Documentary,Giovanni Piscaglia,Matteo Moneta,"Valeria Bruni Tedeschi, Marco Goldin, Eva Rovers","A new look at Van Gogh, through the legacy of the largest private collector of artworks by the Dutch painter: Helene Kröller-Müller (1869-1939), who, in the early 20th Century, ended up buying nearly 300 of his works.","Italian, French, English",Italy,1 nomination,7.0,119,tt8601626,N/A
Nature's Biggest Beasts,2018,TV-PG,N/A,Documentary,N/A,N/A,Miles Jupp,"Size matters in wildlife, for species and individuals. As relative skin surface versus mass decreases exponentially with size, large animals have an advantage in the cold, hence Arctic species tend to be larger, like the polar bea...",English,N/A,N/A,N/A,26,tt8601718,N/A
The Road to WWE SummerSlam 2018 Begins,2018,N/A,47 min,"Action, Sport",N/A,N/A,"Matthew Adams, Adeel Alam, Danilo Anfibio","Live from Ford Center in Evansville, Indiana U.S.A. it's Drew Gulak vs. Hideo Itami vs. Mustafa Ali vs. T.J. Perkins in a #1 Contender Fatal 4-Way Match; Akira Tozawa vs. ""Gentleman"" Jack Gallagher; and more. (#87)",N/A,N/A,N/A,N/A,10,tt8601732,N/A
Retreat,2025,N/A,107 min,Thriller,Ted Evans,Ted Evans,"Sophie Stone, Anne Zander, James Joseph Boyle","In an isolated deaf community, Matt's idyllic world cracks when Eva arrives, making him question his identity and the costs of maintaining his supposedly utopian society.","British Sign , English",United Kingdom,N/A,N/A,N/A,tt8601738,N/A
The Leaving,1991,N/A,6 min,"Short, Drama",Dmitri Frolov,Dmitri Frolov,Yevgeniy Souhonenkov,"Everyone has to be ready to appear before God, or it is irrevocably too late. My Lord. Save our guilty souls. Do not desert us. According to the short statement by the artist.",N/A,Soviet Union,4 wins & 10 nominations,8.7,21,tt8601742,N/A
"Barcelona, Delhi",2019,N/A,97 min,Drama,Alex Kumar,"Alex Kumar, Antoine Sonnery, Carlos Dorta de la Rosa","Jasp Sanpere, Sandra Sas, Jagannath K. Mahto","Andres is a family man who works in an insurance company, one day he leaves his wife and daughter. 18 years later, we follow Silvia, her daughter. And a 13 year old boy called Sujan who works hanging ad posters in the walls of the city of Delhi.","Spanish, English, Hindi",Spain,N/A,N/A,5,tt8601770,N/A
Lo Que Ocultan Las Tinieblas,2019,N/A,11 min,"Short, Horror, Thriller",Romeo López Aldana,"Romeo López Aldana, Irene Herbruger, Chris Kummerfeldt Quiroa","Alexandra Flores, Mirza Garcia, José Mario Massella","After surviving the threat that almost wipes the entire human race, a couple struggles to maintain their relationship without destroying each other after the unwelcome visit of a stranger.",Spanish,Guatemala,6 wins & 9 nominations,N/A,6,tt8601798,N/A
Breakfast with Granny,2018–,N/A,N/A,Comedy,N/A,N/A,"Peggy Glenn, Barry Funkhouser, Mario Daggett",A 73 year old foul mouthed granny. Her 30 year old simpleton grandson from small town Kansas and a Hollywood celebrity. What could go wrong with this setting? Enjoy the shenanigans as they eat blueberry pancakes and talk about their lives.,English,United States,N/A,7.4,8,tt8601860,N/A
Adam: Alternate Ending,2009,N/A,4 min,"Short, Drama",Max Mayer,Max Mayer,"Hugh Dancy, Frankie Faison",An alternate ending to the film 'Adam'.,English,USA,N/A,N/A,N/A,tt8601864,N/A
Adam: Alternate and Deleted Scenes,2009,N/A,8 min,"Short, Drama",Max Mayer,Max Mayer,"Rose Byrne, Hugh Dancy, Frankie Faison",Alternate and deleted scenes from the movie Adam.,English,USA,N/A,7.5,46,tt8601874,N/A
Episode 2,2019,TV-MA,49 min,"Comedy, Drama, Romance",Ben Taylor,Laurie Nunn,"Asa Butterfield, Gillian Anderson, Ncuti Gatwa","Egged on by Maeve, and finding that dispensing sex tips is tougher than he thought, Otis tries offering free advice at a classmate's house party.",English,United Kingdom,N/A,7.9,5952,tt8601954,N/A
Episode 3,2019,TV-MA,50 min,"Comedy, Drama, Romance",Ben Taylor,"Laurie Nunn, Sophie Goodhart","Asa Butterfield, Gillian Anderson, Ncuti Gatwa","Otis' clinic achieves liftoff, as does his attraction to Maeve, who unexpectedly asks him for help; Eric swings off on his own and fields a come-on.",English,United Kingdom,N/A,8.3,5946,tt8601956,N/A
Episode 4,2019,TV-MA,47 min,"Comedy, Drama, Romance",Ben Taylor,"Laurie Nunn, Laura Neal","Asa Butterfield, Gillian Anderson, Ncuti Gatwa","Eric realizes Otis has fallen for Maeve, but the young sex therapist finds himself torn when hot guy Jackson seeks help with his secret crush.",English,United Kingdom,N/A,8.1,5460,tt8601960,N/A
Episode 5,2019,TV-MA,46 min,"Comedy, Drama, Romance",Kate Herron,"Laurie Nunn, Sophie Goodhart, Laura Hunter","Asa Butterfield, Gillian Anderson, Ncuti Gatwa","An explicit pic puts a mean girl on the spot; Maeve wants to track down the shaming culprit, forcing Otis to make a tough choice on an important day.",English,United Kingdom,N/A,8.7,6114,tt8601970,N/A
Episode 6,2019,TV-MA,49 min,"Comedy, Drama, Romance",Kate Herron,"Laurie Nunn, Freddy Syborn","Asa Butterfield, Gillian Anderson, Emma Mackey","Eric's trauma isolates him; Maeve's essay wins a prize; Otis tries to hook up with Lily, but his deep-seated issues get in the way.",English,United Kingdom,N/A,8.0,5317,tt8601972,N/A
Episode 7,2019,TV-MA,51 min,"Comedy, Drama, Romance",Kate Herron,"Laurie Nunn, Sophie Goodhart","Asa Butterfield, Gillian Anderson, Ncuti Gatwa","The big dance brings out the best, and the drama in Moordale's student body; Otis finds a date; Maeve gets her dress; Eric returns with style.",English,United Kingdom,N/A,8.6,5736,tt8601978,N/A
Episode 8,2019,TV-MA,52 min,"Comedy, Drama, Romance",Kate Herron,Laurie Nunn,"Asa Butterfield, Gillian Anderson, Ncuti Gatwa",Otis feels violated by Jean's book; Maeve takes the fall for her brother; Eric serves detention with an old foe; Lily's body betrays her.,English,United Kingdom,N/A,8.3,5669,tt8601980,N/A
Sugar Pine 7 vs. Funhaus: DODGEBALL,2018,N/A,N/A,"Short, Comedy",N/A,N/A,"Clayton James Clyne-Brisson, James DeAngelis, Bruce Greene",The Annual SP7 vs. Funhaus sports thing.,N/A,N/A,N/A,N/A,N/A,tt8602026,N/A
Jeanine Pirro,2018,N/A,N/A,Talk-Show,N/A,N/A,"Whoopi Goldberg, Sara Haines, Joy Behar","TV hostess/author Jeanine Pirro (Justice with Judge Jeanine (2011), book ""Liars, Leakers and Liberals"");",English,United States,N/A,2.1,10,tt8602042,N/A
Guest Co-Hostess Tara Setmayer/Sebastian Maniscalco/Mike Colter/Alexandria Ocasio-Cortez,2018,N/A,N/A,Talk-Show,N/A,N/A,"Whoopi Goldberg, Sara Haines, Joy Behar",Guest co-hostess Tara Setmayer; author Sebastian Maniscalco; actor Mike Colter (Luke Cage (2016)); New York congressional candidate Alexandria Ocasio-Cortez;,English,United States,N/A,N/A,7,tt8602054,N/A
Celebrities,2018,N/A,N/A,"Adventure, Comedy, Family",N/A,N/A,"Richard Ayoade, Richard Madeley, Kate Garraway","Comedian Joe Wilkinson, broadcaster Kate Garraway, Blue Peter (1958) star Radzi Chinyanganya, Pussycat Dolls star Ashley Roberts and their captain, broadcasting legend Richard Madeley, take on the Crystal Maze.",N/A,N/A,N/A,N/A,N/A,tt8602124,N/A
The Derry Girls,2018,N/A,60 min,"Adventure, Comedy, Family, Game-Show, Mystery",N/A,N/A,"Richard Ayoade, Saoirse-Monica Jackson, Nicola Coughlan, Jamie-Lee O'Donnell","The stars of Derry Girls (2018), Jamie-Lee O'Donnell, Louisa Harland, Nicola Coughlan, Dylan Llewellyn and Saoirse-Monica Jackson as their team captain, take on the challenges of the Crystal Maze.",N/A,N/A,N/A,6.5,6,tt8602132,N/A
Cruisin' to the Oldies,2018,N/A,20 min,"Documentary, History",N/A,Jim Astrausky,"Dennis Gage, Danny Agosta, Chuck Beck","Dennis travels to Senoia, Georgia for the Cruisin' to the Oldies Car Show. In the shop, he learns from Steele Rubber Products how to find the right rubber weatherstripping.",N/A,N/A,N/A,N/A,N/A,tt8602226,N/A
Violent Assault,2015,TV-14,43 min,"Documentary, Crime",N/A,N/A,"Nick Wallis, Barbara Ashton, Barry Birch","Guns aren't the only violent weapons; several incidents of knife attacks show up on CCTV across Britain, ranging from daring robberies to murder.",English,United Kingdom,N/A,7.4,8,tt8602230,N/A
Elle est belle,2019,N/A,N/A,Short,Emma Chaibedra,N/A,"Marco Calamaro, Viktoria Nagy",N/A,N/A,N/A,N/A,N/A,N/A,tt8602244,N/A
The Way We Were,2018,TV-PG,46 min,"Drama, Family",Sean McNamara,"Sherryl Woods, Nancey Silvers, John Tinker","Jesse Metcalfe, Meghan Ory, Barbara Niven",Nell tries to save the Wish Fountain. Abby discovers a never-opened letter that she sent to Trace. Mick inherits a sailboat and reunites with his brother Thomas. Bree welcomes an old friend back into her life.,N/A,N/A,N/A,N/A,175,tt8602296,N/A
Love Eventually,2018,TV-PG,43 min,"Drama, Family",Sean McNamara,"Sherryl Woods, Nancey Silvers, John Tinker","Jesse Metcalfe, Meghan Ory, Barbara Niven","With Trace still on the road, Abby and Trace find a way to combat the loneliness. With Simon in town, Bree has to define a new normal, as does Mick and Megan, who begin to suspect that old feelings never go away. Meanwhile, Sarah ...",N/A,N/A,N/A,N/A,166,tt8602326,N/A
Here and There,2018,TV-PG,45 min,"Drama, Family",Sean McNamara,"Sherryl Woods, Nancey Silvers, John Tinker","Jesse Metcalfe, Meghan Ory, Barbara Niven","Wes's new girlfriend reminds Abby that she might not be the only ""mom"" in Carrie and Caitlyn's life, and David and Simon's presence in Chesapeake Shores puts Jess and Bree in an unusual position.",N/A,N/A,N/A,N/A,164,tt8602332,N/A
It's Just Business,2018,TV-PG,44 min,"Drama, Family",Terry Ingram,"Sherryl Woods, Nancey Silvers, John Tinker","Jesse Metcalfe, Meghan Ory, Barbara Niven","Trace discovers that the general manager of The Bridge stole large sums of money. Abby realizes that she can't be a perfect boss, parent and girlfriend. David Peck's sister arrives, threatening Jess and David's relationship.",N/A,N/A,N/A,N/A,162,tt8602340,N/A
Espresso,2016,N/A,5 min,Short,Alexander Gratzer,Alexander Gratzer,N/A,N/A,German,Austria,N/A,N/A,5,tt8602344,N/A
All Our Tomorrows,2018,TV-PG,44 min,"Drama, Family",Terry Ingram,"Nancey Silvers, John Tinker, Kirsten Hansen","Jesse Metcalfe, Meghan Ory, Barbara Niven","Battle lines form after Megan reads Bree's manuscript, Trace and Mick disagree over the future of the Bridge, with Jess's B&amp;B's being devoured from within, and it appears that the same might be true with the O'Brien family.",N/A,N/A,N/A,N/A,162,tt8602348,N/A
Qué Sera,2019,N/A,N/A,"Drama, Family",Bradley Walsh,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Spencer Macpherson","When their mother dies, the West family must find a way to come together. When their father moves them to a new smaller town.",English,Canada,N/A,6.8,241,tt8602356,N/A
Forward to the Past,2018,TV-PG,45 min,"Drama, Family",Mike Rohl,"Sherryl Woods, Nancey Silvers, John Tinker","Jesse Metcalfe, Meghan Ory, Barbara Niven","Chaos reigns with the closure of The Bridge, the O'Briens are at war over Bree's manuscript, Kevin is heartbroken visiting Sarah's family in Philadelphia, and Trace realizes that he might not return to Chesapeake Shores.",N/A,N/A,N/A,N/A,165,tt8602364,N/A
Before a Following Sea,2018,TV-PG,44 min,"Drama, Family",Mike Rohl,"Sherryl Woods, Nancey Silvers, John Tinker","Jesse Metcalfe, Meghan Ory, Barbara Niven","Abby finally has to make a decision whether or not to break up with Trace for good. Bree's relationship with Simon is rocked when Caroline appears, and David and Jess have to finally figure out their relationship without the B and B.",N/A,N/A,N/A,N/A,176,tt8602368,N/A
Tripped!,2018,TV-Y7,22 min,"Animation, Action, Adventure","Kyle Marshall, Chris Savino","Chris Savino, Sammie Crowley, Whitney Wetta","Collin Dean, Catherine Taber, Liliana Mumy","Everyone in the family has worked hard to save for family vacations. But as they drive to their destination, almost everything goes wrong that can go wrong for the family.",N/A,N/A,N/A,N/A,132,tt8602384,N/A
Angels' Night Out,2018,N/A,26 min,"Comedy, Drama, Family",Jody Margolin Hahn,"Jeff Franklin, Meg DeLoatch, Will Griffin","Candace Cameron Bure, Jodie Sweetin, Andrea Barber","While Joey watches the boys at home, DJ and the girls don flashy costumes for a '70's-themed cruise. But it's not quite the crowd they expected. Fernando and Ramona spend the day together and the boys pull a prank on Joey.",N/A,N/A,N/A,7.3,272,tt8602386,N/A
Jurassic World: Fallen Kingdom - Spoiler Review,2018,N/A,N/A,"Comedy, Talk-Show",Chris Stuckmann,Chris Stuckmann,Chris Stuckmann,N/A,N/A,N/A,N/A,N/A,13,tt8602398,N/A
Holly Hobbie,2018–2022,TV-PG,N/A,"Drama, Family, Music",N/A,Sarah Glinski,"Ruby Jay, Saara Chaudry, Hunter Dillon","Holly Hobbie has lived her whole life in the small town of Collinsville. Holly's a 13-year-old singer-songwriter who's got her best friends and close-knit family by her side, but she's dreaming of ways to save the world - even if it's starting in her own backyard.",English,Canada,6 wins & 46 nominations,6.6,386,tt8602408,N/A
Pachylemur: The Madagascar Giant,2018,TV-PG,41 min,"Documentary, Adventure, Mystery",N/A,N/A,Forrest Galante,The recently uncovered remains of Madagascar's Pachylemur counter the argument that these red furry lemur giants which could reach the size of modern apes went extinct over 1000 years ago.,N/A,N/A,N/A,N/A,19,tt8602418,N/A
I Will Not Write Unless I Am Swaddled in Furs,2018,N/A,6 min,"Short, Comedy",Wade Shotter,"John Lusk Babbott (story), Wade Shotter (screenplay)",Alexis Dubus,A fussy writer battles his large ego and high expectations to create a work of art.,English,New Zealand,N/A,8.7,10,tt8602422,N/A
Firestarters,2015,TV-14,44 min,"Documentary, Crime",N/A,N/A,"Nick Wallis, Shaun Carter, Dave Coss","Crimes involving a terrible house fire, the stabbing of a football coach and gangs attacking a group of partygoers are solved using police cameras.",English,United Kingdom,N/A,7.2,8,tt8602430,N/A
Don't Suck,2018–,N/A,N/A,Comedy,N/A,N/A,"Tyler Martin, Katie Ailion, David Gow",N/A,English,United States,N/A,6.0,27,tt8602458,N/A
Countdown to Impact! Wrestling Slammiversary 16,2018,N/A,N/A,"Action, Sport",N/A,N/A,"Charles Ashenoff, Alicia Atout, Shotzi Blackheart","From St. Clair College SportsPlex in Windsor, Ontario, Canada it's ""Killer"" Kevin Kross vs. ""The Canadian Destroyer"" Petey Williams; a preview of Impact Wrestling Slammiversary 16; and much more. (#731)",N/A,N/A,N/A,N/A,9,tt8602484,N/A
Impact! Wrestling Slammiversary 16 Fallout,2018,TV-14,120 min,"Action, Sport",N/A,N/A,"Alicia Atout, Tessa Blanchard, Tanea Brooks, Brian Cage","From Rebel on Polson Pier in Toronto, Ontario, Canada it's Impact Wrestling X Division Champion ""The Machine"" Brian Cage vs. Matt Sydal; Taiji Ishimori vs. ""The Canadian Destroyer"" Petey Williams; and much more. (#732)",N/A,N/A,N/A,7.2,6,tt8602488,N/A
"American Dope: White Powder, Black Power",2018,N/A,68 min,Documentary,Alan Bradley,Alan Bradley,"Courtney Brown, Osa Grekov","White Powder, Black Power is the story of how the illegal drug economy was the first truly significant capital building tool for African Americans.",English,United States,N/A,6.6,30,tt8602500,N/A
Making Lemonade,2019,N/A,N/A,"Drama, Family",Bradley Walsh,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Amalia Williamson","Aunt Charlie's house burns down, so the Wests move into the town's vacant water park &amp; aquarium. John meets his new work team, and Maddie attends court ordered therapy.",English,Canada,N/A,7.2,200,tt8602510,N/A
YT-neuvottelut,2018,N/A,21 min,Comedy,Markus Lehmusruusu,"Ricky Gervais, Stephen Merchant, Mike Pohjola","Sami Hedberg, Pyry Äikää, Linda Wiklund",N/A,Finnish,Finland,N/A,N/A,15,tt8602514,N/A
Holding On,2019,N/A,N/A,"Drama, Family",Gail Harvey,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Amalia Williamson",The West's search Sarah's belongings for keepsakes. John rescues an injured hiker from a Forrest fire. Charlie faces an obstacle to rebuilding her home.,English,Canada,N/A,7.3,183,tt8602516,N/A
D-U-A-L-I-T-Y,2019,N/A,N/A,"Drama, Family",Gail Harvey,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Amalia Williamson",Taylor puts herself under intense pressure to win the spelling bee. Scout clashes with a wrestling team rival. Maddie struggles to keep a secret about her dead mother Sarah,English,Canada,N/A,7.4,175,tt8602520,N/A
12 Months to the Day,2019,N/A,N/A,"Drama, Family",Eleanore Lindo,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, William C Cole",A sports rivalry stunt leaves two teens injured and the town without power. Taylor organizes a party for her parents anniversary to remember her dead mother. Maddie is arrested again.,English,Canada,N/A,7.3,171,tt8602522,N/A
The Little Things,2019,N/A,N/A,"Drama, Family",Eleanore Lindo,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Amalia Williamson",Scout gets kicked off the wrestling team. Taylor's spelling bee blackout goes viral at school. Maddie and Henry share a kiss while playing truth or dare.,English,Canada,N/A,7.4,163,tt8602524,N/A
The Dividing Line,2019,N/A,N/A,"Drama, Family",Michael McGowan,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Amalia Williamson",John and Simmons rescue victims of a light plane crash. Scout conceals his team status from his father. Maddie's attempt attemp to defend Taylor backfires.,English,Canada,N/A,7.4,161,tt8602526,N/A
The Bear,2019,N/A,N/A,"Drama, Family",Michael McGowan,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Amalia Williamson",Scout calls John to help a critically injured bear he discovers in the woods; Maddie finds a letter to Rick Walker returned to her mother; Taylor and Raji engage in an impromptu spelling bee outside the library.,English,Canada,N/A,7.2,157,tt8602528,N/A
Liittouma,2018,N/A,22 min,Comedy,Markus Lehmusruusu,"Ricky Gervais, Stephen Merchant, Mike Pohjola","Sami Hedberg, Pyry Äikää, Linda Wiklund",N/A,Finnish,Finland,N/A,N/A,16,tt8602530,N/A
Wake Up,2019,N/A,N/A,"Drama, Family",Bradley Walsh,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Amalia Williamson","Hurt while rescuing a motor cross biker, John is placed in a medically induced coma. Charlie gets a proposal from Alex to leave Turtle Island Bay.",English,N/A,N/A,7.6,166,tt8602532,N/A
Dad Knows Best,2019,N/A,N/A,"Drama, Family",Bradley Walsh,"Mark Bacci, David Cormican, Dwayne Hill","William Baldwin, Kathleen Robertson, Amalia Williamson",Maddie's determination to learn the truth about her mothers past with Rick Walker leads to an emotional confrontation and exposes a family secret,English,Canada,N/A,7.8,182,tt8602534,N/A
Seksuaalista häirintää,2018,N/A,20 min,Comedy,Markus Lehmusruusu,"Ricky Gervais, Stephen Merchant, B.J. Novak","Sami Hedberg, Pyry Äikää, Linda Wiklund",N/A,Finnish,Finland,N/A,N/A,15,tt8602536,N/A
Asiakas,2018,N/A,23 min,Comedy,Markus Lehmusruusu,"Ricky Gervais, Paul Lieberstein, Stephen Merchant","Sami Hedberg, Pyry Äikää, Linda Wiklund",N/A,Finnish,Finland,N/A,N/A,15,tt8602538,N/A
Tossupallo,2018,N/A,22 min,Comedy,Markus Lehmusruusu,"Greg Daniels, Ricky Gervais, Stephen Merchant","Sami Hedberg, Pyry Äikää, Linda Wiklund",N/A,Finnish,Finland,N/A,N/A,15,tt8602540,N/A
Lintsari,2018,N/A,22 min,Comedy,Markus Lehmusruusu,"Lee Eisenberg, Ricky Gervais, Stephen Merchant","Sami Hedberg, Pyry Äikää, Linda Wiklund",N/A,Finnish,Finland,N/A,N/A,15,tt8602542,N/A
Vaino,2018,N/A,22 min,Comedy,Markus Lehmusruusu,"Greg Daniels, Ricky Gervais, Stephen Merchant","Sami Hedberg, Pyry Äikää, Linda Wiklund",N/A,Finnish,Finland,N/A,N/A,15,tt8602544,N/A
Potkut,2018,N/A,22 min,Comedy,Markus Lehmusruusu,"Ricky Gervais, Stephen Merchant, Mike Pohjola","Sami Hedberg, Pyry Äikää, Linda Wiklund",N/A,Finnish,Finland,N/A,N/A,15,tt8602546,N/A
The Truth of the Best Match,2018,TV-PG,N/A,"Action, Adventure, Comedy",Satoshi Morota,Shôgo Mutô,"Atsuhiro Inukai, Eiji Akaso, Kôhei Takeda","Sento discover that his father is alive, and by searching the files he got from his mother, he learns why the Rabbit and Tank Full Bottles have a special meaning to him.",Japanese,Japan,N/A,N/A,7,tt8602608,N/A
Desert Dash,2018,N/A,13 min,"Short, Action",Gracie Otto,Gracie Otto,"Gracie Otto, Damian Walshe-Howling, Krew Boylan","On the outskirts of Australia, Opals are now the currency for survival in the game of Desert Dash. When a feisty heroine gets the opportunity to 'level up' there is no choice but to win. Game On.",English,Australia,N/A,5.9,11,tt8602612,N/A
Jethalal approaches Chingur Baba for help,2008,N/A,N/A,"Comedy, Family",Harshad Joshi,N/A,"Dilip Joshi, Jennifer Mistry Bansiwal, Amit Bhatt","Fed-up of his father and son's shenanigans, Jethalal approaches Chingur Baba for help. The Baba provides him with a remedy and a hopeful Jethalal returns home to do as instructed. However, the next morning it is Jethalal who is a changed man and not his father and son.",N/A,N/A,N/A,N/A,8,tt8602620,N/A
"Sarkari. Hi. Pra. Shale Kasaragodu, Koduge: Ramanna Rai",2018,N/A,147 min,Drama,Rishab Shetty,"Abhijit Mahesh, Raj B. Shetty, Rishab Shetty","Anant Nag, Ramesh Bhat, Mahendra",The happy and mischief-filled lives of the children of a Kannada medium school in Kerala are brought to a halt when the government decided to close the school.,Kannada,India,3 wins & 1 nomination,8.7,"3,042",tt8602654,N/A
Inventing 'Andrei Rublev',2018,N/A,13 min,"Documentary, Short",Daniel Raim,N/A,Justin Chang,"In this new visual essay, filmmaker Daniel Raim explores director Andrei Tarkovsky's creative process and unique aesthetic philosophy in creating 'Andrei Rublev,' using the director's own words from interviews and essays.","English, Russian",United States,N/A,7.8,7,tt8602704,N/A
Humour is very good for the health,2008,N/A,N/A,"Comedy, Family",Harshad Joshi,N/A,"Dilip Joshi, Jennifer Mistry Bansiwal, Amit Bhatt",It is indeed said that humour is very good for the health. But what if it becomes dangerous? What problem is Jethalal facing? How do people take advantage of his situation?,N/A,N/A,N/A,N/A,7,tt8602734,N/A
Episode #1.4,2018,N/A,44 min,"Drama, Fantasy, Mystery",Yuanzhou Zhou,"Liang Hua, Priest, Xiaoyu Qi","Yu Bai, Yilong Zhu, Peng Xin","A woman is murdered and found without her face, and when Zhao arrives on the scene he finds Shen Wei already there. The woman's friend, Lin Yusen, claims he saw the killer and is determined to avenge his loved one.",N/A,N/A,N/A,N/A,7,tt8602750,N/A
Ganesh Utsav in the society,2008,N/A,N/A,"Comedy, Family",Harshad Joshi,N/A,"Dilip Joshi, Jennifer Mistry Bansiwal, Amit Bhatt",Females of the Gokuldham Society plan to keep fast for their husbands but when Jethalal is thrown in a unlikely situation he wants to return the favor by making all men to keep the fast instead. Will he succeed?,N/A,N/A,N/A,N/A,10,tt8602752,N/A
Beware: Robbers on the Rampage,2015,TV-14,44 min,"Documentary, Crime",N/A,N/A,"Nick Wallis, Barbara Ashton, Michael Bond","A dangerous high-speed chase, road rage and an escape on the River Thames are captured on a variety of cameras, from helicopters to police body cams.",English,United Kingdom,N/A,7.3,7,tt8602754,N/A
Life XP,2019–,N/A,N/A,Adventure,N/A,Cassandra Ebner,"Cassandra Ebner, Lindsay Navarro, Jagen Johnson, Enid-Raye Adams",N/A,English,Canada,N/A,N/A,N/A,tt8602758,N/A
Swargakkunnile Kuriakose,2018,N/A,102 min,Thriller,Emmanuvel,"Emmanuvel, Ramabhadran Thampuran","Rajeesh Puttad, Sindhya Viswanath, Jaya Babu",,Malayalam,India,N/A,N/A,6,tt8602760,N/A
A Turkish Girl in Germany,1974,N/A,90 min,"Drama, Romance",N/A,N/A,"Engin Çaglar, Nese Karaböcek","Murat left for Germany from his village in Turkey promising his wife Zeynep that he will be back in short time but years passed without any letter from him, one day Murat's father gets a ...",Turkish,Turkey,N/A,N/A,N/A,tt8602768,N/A
Gokuldham is trying to celebrate Ganesh Chathurti,2008,N/A,N/A,"Comedy, Family",Harshad Joshi,N/A,"Dilip Joshi, Jennifer Mistry Bansiwal, Amit Bhatt",Gokuldham is trying to celebrate Ganesh Chathurti and are trying to make the festival as pure as possible. What do Champak Chacha and the Tapu Sena have in mind? What do Jethalal and Tarak plan? What happens when their wives find out?,N/A,N/A,N/A,N/A,6,tt8602794,N/A
"We, The People",2018,N/A,28 min,"Documentary, Short",Samarth Mahajan,N/A,N/A,"""We, The People"" is a film about protests on Jantar Mantar Road, the erstwhile protest street in Delhi. Through the narratives of three individuals who protested indefinitely at Jantar ...","English, Hindi",India,N/A,8.3,6,tt8602798,N/A
Housemates,2018–,N/A,N/A,Comedy,N/A,N/A,"Greg David Monga, Jade Abode, Anthony Vander","Housemates is the new show that explores themes of relationships, education and cultural identity, during a day in the life of three best friends, Ashley, Leon and Kwame.",English,United Kingdom,N/A,7.9,13,tt8602828,N/A
The Anniversary Waltz,2018,TV-PG,56 min,Drama,Dermot Boyd,Joe Ainsworth,"Hugh Quarshie, Catherine Russell, Jaye Jacobs","Serena and Ric battle to save a familiar patient, against the odds. Jac makes an explosive return to work, destabilising Abigail and Fletch's relationship.",N/A,N/A,N/A,N/A,7,tt8602872,N/A
Peace Child World cup,2018,N/A,N/A,"Short, Sport","Elham Gharehkhani, Mehrtash Mahdavi",Elham Gharehkhani,"Taha Farahanialavi, Samyar Fazeli, Ayla Firoozi",A movie about peace and friendship for children as they watch the World Cup,Persian,Iran,N/A,N/A,N/A,tt8602884,N/A
Memory/Lies,2018,N/A,94 min,Drama,Gary Mairs,"James Benning, Tom Block, Theron Patterson","Amy Seimetz, David Nordstrom, Jan Johnson","Made over the course of ten years, Memory/Lies is a feature comprised of five interrelated short films all written by different screenwriters that tell the stories of two people as they move from their mid twenties towards forty.",English,United States,N/A,7.8,5,tt8602902,N/A
The kids of the society are very excited,2008,N/A,N/A,"Comedy, Family",Harshad Joshi,N/A,"Dilip Joshi, Jennifer Mistry Bansiwal, Amit Bhatt",The kids of the society are very excited at the occasion of Ganesh Utsav but their excitement is short lived when no one in the society is ready to donate the sufficient funds. At that time an unlikely hero emerges. Let's find out who is he?,N/A,N/A,N/A,N/A,6,tt8602910,N/A
Immoral Love,2018,N/A,80 min,Comedy,Nicola Guarino,"Vittorio Adinolfi, Nicola Guarino, Eiji Uchida","Simona Barattolo, Daniela Cenciotti, Noemi Coppola","The original comedy, set in the world of independent Italian cinema, features a director, frustrated and a fool, who is behind the mirage of making the film of his life to avoid taking responsibility both as a professional and as a man. In fact, the failed thirty nine year old still lives with his mother, attends every evening one or more different women bringing them home, steals the money from his father's pension and continuously asks ""on loan"" to friends and sister money that has no intention to return . He opened an acting school promising everyone a role in his next film, aware that he probably will not realize it at all, with the only real intent to beat cash and receive the sexual favors of female students. Yet, despite being a squalid, abusive and inept person who does nothing concrete to try to realize his goal, he sees the artistic potential of one of his talented student and begins to fantasize great. And the dream forcefully pushes.",Italian,Italy,N/A,3.6,13,tt8603004,N/A
Doraemon& Pâman kiki ippatsu!?,2016,N/A,N/A,"Animation, Comedy, Drama",N/A,Fujio F. Fujiko,"Wasabi Mizuta, Megumi Ohara, Yumi Kakazu",N/A,Japanese,Japan,N/A,N/A,N/A,tt8603104,N/A
