title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Tor Przeszkód,1983,N/A,N/A,"Animation, Adventure, Comedy",N/A,N/A,N/A,Obstacle course.,N/A,N/A,N/A,N/A,14,tt7557366,N/A
Wuj Karlik,1980,N/A,N/A,"Animation, Adventure, Comedy",Stanislaw Dülz,"Leszek Mech, Wladyslaw Nehrebecki",N/A,N/A,None,N/A,N/A,N/A,13,tt7557370,N/A
Testament Fileasa Foga,1978,N/A,N/A,"Animation, Adventure, Comedy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,12,tt7557376,N/A
Gokarty,1975,N/A,N/A,"Animation, Adventure, Comedy",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,16,tt7557386,N/A
Obroncy Prawa,1971,N/A,N/A,"Animation, Adventure, Comedy",Stanislaw Dülz,"Leslaw Krolicz, Wladyslaw Nehrebecki",N/A,N/A,None,N/A,N/A,N/A,14,tt7557388,N/A
Astrobaldo,2017–,N/A,N/A,Animation,N/A,N/A,"Lucas Carvalho, Neil Armstrong Rezende, Arthur Tavares","Astrobaldo is a 6-year-old boy with a strong sense of humor and imagination who dreams of being an astronaut. In everyday situations, he imagines a world in outer space, where he discovers the world and experiences fantastic adven...",Portuguese,Brazil,N/A,8.6,40,tt7557394,N/A
Corey Feldman's Truth Campaign,2017,N/A,7 min,"Short, News",N/A,N/A,Corey Feldman,Corey Feldman makes a plea for support as he prepares to make a film that will expose the pedophiles in Hollywood.,English,USA,N/A,6.3,14,tt7557424,N/A
Shrunken Heads,2017,N/A,45 min,"Documentary, History",Nick Hardie,N/A,Mark Bazeley,"In the 1840s, Western explorers entered the Amazon rainforest and stumbled upon the ancient ritual of head shrinking. This isolated ceremonial practice soon became an obsession to trophy collectors, setting off a bizarre internati...",N/A,N/A,N/A,N/A,6,tt7557430,N/A
Footballer's Moms,2016,Unrated,119 min,"Adult, Drama",Paula Newman,Paula Newman,"Kayla Green, Brittany Bardot, Celine Noiret","A millionaire has just acquired a soccer club, something her wife Anna is absolutely happy about. She'll soon put herself in charge and use the players for her personal business. Very soon her friends, bored to death of their husb...",English,Switzerland,N/A,N/A,N/A,tt7557446,N/A
Practice,2017,N/A,10 min,"Documentary, Short, Sport",Iyabo Kwayana,N/A,N/A,Students near the Shaolin temple engaged in a simple yet rigorous exercise of rehearsal.,N/A,China,N/A,N/A,97,tt7557502,N/A
Running Map,2016,TV-14,75 min,"Comedy, Game-Show, Reality-TV",N/A,N/A,"Yoo Jae-suk, Suk-Jin Jee, Jong-Kook Kim","Hangang Park (Han River, Yeouido-dong, Yeongdeungpo-gu, Seoul) Mission: Grab the flag after completing the map.",N/A,South Korea,N/A,N/A,6,tt7557508,N/A
Playboy Cyber Girls,2001–2019,TV-MA,N/A,"Documentary, Adult",N/A,N/A,"Khloe Terae, Elizabeth Marxs, Jennifer Vaughn","An exclusive look at the best glamour models from the US and around the world. Discover the most glamorous, beautiful women during their photo-shoot and behind the scenes as they share their passions and desires.",English,United States,N/A,7.0,66,tt7557512,N/A
Train to Prison,2016,TV-14,70 min,"Comedy, Game-Show, Reality-TV",N/A,N/A,"Yoo Jae-suk, Suk-Jin Jee, Jong-Kook Kim","Honam High Speed Railway Depot (Sanjeong-dong, Gwangsan-gu, Gwangju) Mission: Escape the train before it reaches the destination to avoid the penalty.",N/A,South Korea,N/A,N/A,6,tt7557524,N/A
Leave the Bus Through the Broken Window,2019,N/A,69 min,Documentary,Andrew Hevia,N/A,N/A,"A broken-hearted filmmaker navigates an unfamiliar city, an international art fair and his personal baggage in this intimate, playful and unexpectedly comedic documentary.","English, Cantonese","United States, Hong Kong",3 nominations,6.1,61,tt7557526,N/A
Twisted,2018,TV-14,90 min,"Drama, Mystery, Thriller",Philippe Gagnon,Barbara Kymlicka,"Elisabeth Harnois, Morgan Kelly, Kimberly-Sue Murray",Kara has become her boyfriend Tyler's rock; getting him back on his feet after a turbulent time in his life. They're planning on getting married and everything is perfect until Tyler's ex-girlfriend Isabelle returns from rehab and...,English,Canada,1 nomination total,4.9,659,tt7557536,N/A
Wyscig Renów,1986,N/A,N/A,"Animation, Adventure, Comedy",N/A,N/A,N/A,The Rhine Race.,N/A,N/A,N/A,N/A,8,tt7557540,N/A
Inferno Dantesco Animato,2018,N/A,39 min,"Animation, Short",Boris Acosta,"Dante Alighieri, Dino Di Durante (adaptated by)","Vittorio Gassman, Vittorio Matteucci, Silvia Colloca, Riccardo Pratesi","Dante goes on a Journey to the worst of the afterlife, Inferno. He's guided by his hero Virgil through all the 9 circles of Hell until they escape and emerge into Purgatory.",Italian,USA,N/A,N/A,N/A,tt7557568,N/A
The Eleven,2017,TV-14,N/A,"Documentary, Crime",N/A,N/A,"Michael W. Bunch, Sonya Van Sickle, Geena Alexandra","Possible serial killer Edward Harold Bell is due to be released from parole in the fall of 2017. He was only convicted of one murder from 1978. Private investigators are investigating his written confessions of ""The Eleven who went to Heaven""; which was the term Bell gave his alleged victims in a written confession earlier in his prison term.",English,United States,N/A,6.7,414,tt7557574,N/A
Episode #4.1,2016,N/A,N/A,"Drama, Sport",N/A,N/A,"Mariya Akhmetzyanova, Evgeniy Banifatov, Tatyana Filinykh",N/A,N/A,N/A,N/A,N/A,N/A,tt7557590,N/A
The Shoe,2017,N/A,78 min,"Drama, History",Dan Steadman,"Rajeev Sigamoney, Dan Steadman","Cody Heuer, Chris Murphy, Tammy Duensing, Meg Davis","This anthology film traces one pair of silver shoes from present day back to the 1930s, when they were made.",English,USA,N/A,N/A,N/A,tt7557614,N/A
Deadly Vows,2017,TV-14,84 min,"Crime, Drama, Thriller",Fred Olen Ray,"Rolfe Kanefsky, Mark Sanderson","Brittany Underwood, Charlene Amoia, Kathryn Leigh Scott",Pastry chef Helena poisons men who don't meet her high standards. Her fiancé Charlie has nothing to worry about--at least until his sister Becca becomes suspicious of Helena's culinary killing past. It's up to Becca to save Charli...,English,United States,N/A,4.8,475,tt7557686,N/A
All You Can Eat krokodil,2017,N/A,24 min,Documentary,N/A,N/A,"Marijn Frank, Ersin Kiris, Daan Nieber, Maarten Remmers",N/A,"Dutch, English",N/A,N/A,7.6,5,tt7557690,N/A
23 Schrittfürze in der AOK,2017,N/A,45 min,"Comedy, News",J. Patrick Arbeiter,"Ralf Kabelka, Antje Heidböhmer, Max Bierhals, Patrick Stenzel, Giulia Becker, Christian Huber","Jan Böhmermann, Fynn Kliemann, William Cohn, Ralf Kabelka",23 step ahead in the AOK.,N/A,N/A,N/A,6.0,9,tt7557692,N/A
Halloween Spooktacular,2017,N/A,63 min,"Comedy, Talk-Show",N/A,N/A,"Jay Bauman, Josh Davis, Rich Evans","It's that time of year again for another Best of the Worst Halloween Spooktacular. This year, the gang watches the totally-not-a-Blade-ripoff Vampire Assassin, The Halloween-themed slasher film Hack-O-Lantern, and the totally-not-an-Exorcist-or-Omen-ripoff Cathy's Curse.",N/A,N/A,N/A,N/A,56,tt7557696,N/A
Flat,2018,N/A,10 min,"Short, Thriller",Michael Skanes,Michael Skanes,"Seth Cassell, Julia Aks, Caroline Gottlieb, Shalini Bathina",Rick's relationship with Brie is on the rocks and a solo trip to Joshua Tree is what he thinks he needs to clear his head. After a blown out tire leaves him stranded on the side of the road...,English,USA,N/A,N/A,N/A,tt7557706,N/A
Noctis: Les Psaumes de la Nuit,2015,N/A,30 min,"Short, Drama, Fantasy",Nicolas Taburno,"François Javerliat (screenplay), Quentin Salmon (creator), Quentin Salmon (screenplay)","Bastien Allier, Arthur Baron, Maxime Candelier, Tiago Danieli",N/A,French,France,N/A,8.3,7,tt7557708,N/A
Christmas at Holly Lodge,2017,TV-G,84 min,"Comedy, Drama, Romance",Jem Garrard,Melissa Salmons,"Alison Sweeney, Jordan Bridges, Sheryl Lee Ralph","Sophie Bennett, the owner, tries to convince a developer that the lodge would be a bad investment.",English,"United States, Canada",1 win & 2 nominations total,6.5,"1,989",tt7557728,N/A
Return of the Living Stash,2017,TV-PG,21 min,"Comedy, Reality-TV",N/A,N/A,"Kevin Smith, Walter Flanagan, Mike Zapcic","Kevin Smith and the guys discuss how ""The Walking Dead"" started out as a comic book and became a cultural phenomenon.",N/A,N/A,N/A,N/A,46,tt7557734,N/A
SpongeBob SquarePants: Sea Side Story,2017,N/A,90 min,Animation,Stephen Hillenburg,Stephen Hillenburg,Tom Kenny,"Bikini Bottom's baddest gang, the Sharks, just got a new member!...But can SpongeBob prove that he isn't as square as he looks when they face their rivals, the Pods? Soak up the action and ...",English,USA,N/A,6.8,34,tt7557738,N/A
Nobody Has to Get Hurt,2018,TV-MA,63 min,Drama,Tanya Hamilton,"George Pelecanos, David Simon, Chris Yakaitis","James Franco, Maggie Gyllenhaal, Gbenga Akinnagbe",Kiki finds new partners for a deal for Lori. Vincent visits his father for advice. C.C wants to get paid for Red Hot.,English,United States,N/A,8.5,703,tt7557750,N/A
Breaking Bad,2017,TV-Y7-FV,N/A,"Animation, Action, Adventure, Comedy, Fantasy, Sci-Fi",Junaid Chundrigar,N/A,Stan Lee,"Walter White and Jesse Pinkman might not be able to leap over tall buildings in a single bound, but they can certainly have a Bad Day.",N/A,N/A,N/A,8.4,22,tt7557776,N/A
Preppy Girl Threesome Get Three BBCs,2016,N/A,40 min,"Adult, Drama",Greg Lansky,N/A,"Elsa Jean, Rachel James, Sydney Cole",N/A,English,Spain,N/A,N/A,7,tt7557846,N/A
Much Ado About Practically Nothing,2008,N/A,N/A,"Animation, Comedy, Family",N/A,N/A,"Dorla Bell, Maryke Hendrikse, Britt McKillip","Jade starts finding mysterious gifts on her desk at the magazine office, so the Bratz search through their memories to figure out who might be leaving them.",N/A,N/A,N/A,N/A,N/A,tt7557848,N/A
Rokuroku: The Promise of the Witch,2017,N/A,92 min,Horror,"Yûdai Yamaguchi, Keita Amemiya","Keita Amemiya, Yûki Kumagai, Sumiko Umeda","Erika Asakura, Moso Calibration, Mickey Curtis","A quiet woman receives a social media request from a middle-school friend, who she doesn't remember fondly. The two meet at a hotel's restaurant where they find a room numbered 666 containing Rokuroku, a long-neck woman wearing a red kimono.",Japanese,Japan,N/A,5.4,71,tt7557858,N/A
Selma vaknar på ett mystiskt värdshus,2016,N/A,N/A,"Family, Fantasy",Per Simonsson,Per Simonsson,"Nils Eklund, Meg Westergren","Valborg II has plunged into the ice sheets north of the Arctic Circle. Selma wakes up in a mysterious inn, where there should only be snow and ice.",N/A,N/A,N/A,N/A,9,tt7557862,N/A
Episode #1.19,2016,N/A,N/A,"Family, Fantasy",Per Simonsson,Per Simonsson,"Nils Eklund, Shima Niavarani, Meg Westergren",N/A,N/A,N/A,N/A,N/A,8,tt7557882,N/A
Two Teens vs BBC,2014,N/A,49 min,"Adult, Drama",Greg Lansky,N/A,"Abella Danger, Keisha Grey, Flash Brown","Abella and Keisha are two sexy teens who will do anything to fuck their idol the R&amp;B star Leny Jackson. As you can find almost anything online nowadays the two girls find his address online and decide to break into his house. With their perfect big asses and sexy curves they are confident he will not be able to resist. As soon as he gets back home Leny finds Keisha and Abella laying on his bed arching their big butts and begging him to fuck them. Even-though he's surprised at first how can anyone resist those two? They start by pulling out his big black cock and work together to give him an amazing blow job. They sucks his dick and his balls at the same time and get real messy trying to impress their idol. When it's time to fuck each girl struggles to handle Leny's huge black cock as they have never experienced a cock that big before. Abella and Keisha's pussies get really stretched and they cum over and over begging for more. While Keisha gets fucked by this huge black cock Abella licks her asshole and rubs her clit to make it easier. As the young perverted girl she is Abella also gets off watching her best friend Keisha being pounded by a strong man. At some point they take turn riding him, bouncing their big asses on his cock like there's no tomorrow. Pussy to mouth to mouth to pussy and back again. The two girls almost gets more than they bargained for as he pounds them in almost every position possible never showing a sign of fatigue. At then end, Abella's squeeze his black dick so good with her pussy that he cums deep inside her pussy. Keisha then drops down and sucks as much cum as possible out of her best friend's pussy.",English,Spain,N/A,N/A,N/A,tt7557896,N/A
The Rebirth of Rome,2017,TV-PG,43 min,"Documentary, History",Nigel Levy,"Nigel Levy, Gary Mitchell","Ian Beattie, Marcel Dorian, Gary Finan","In 337 AD, Emperor Constantine converts to Christianity, which kickstarts the Romans renouncing their thousand years worship of the pagan gods.",N/A,N/A,N/A,N/A,34,tt7557900,N/A
Episode #1.20,2016,N/A,15 min,"Family, Fantasy",Per Simonsson,Per Simonsson,"Nils Eklund, Shima Niavarani, Johan Ulveson, Ester Vuori",N/A,N/A,N/A,N/A,6.1,8,tt7557912,N/A
Throwline,2017,N/A,14 min,"Documentary, Short",Mia Mullarkey,N/A,N/A,"Throwline follows a group of Irish taxi drivers who join together to form a suicide prevention group. Uniquely positioned to patrol the night, the drivers keep vigil over streets and bridges and offer help to those who feel forlorn.",English,Ireland,4 wins & 5 nominations.,8.8,5,tt7557922,N/A
Episode #1.2,2016,N/A,N/A,"Family, Fantasy","Stefan Roos, Per Simonsson","Stefan Roos, Per Simonsson","Viktor Friberg, Sovi Rydén, Johan Ulveson",N/A,N/A,N/A,N/A,N/A,7,tt7557934,N/A
Blonde Freshman Fucks a Huge Black Cock,2015,N/A,32 min,"Adult, Drama",Greg Lansky,N/A,"Elsa Jean, Jason Brown",Elsa Jean seduces her friend's hot and sexy brother.,English,Spain,N/A,N/A,9,tt7557990,N/A
"Kristen Bell, Mila Kunis & Kathryn Hahn/Kelly Clarkson",2017,TV-G,N/A,"Comedy, Talk-Show","Suzanne Luna, Liz Patrick","Alison Balian, Jason Blackman, Jamie Brunton","Ellen DeGeneres, Kristen Bell, Mila Kunis","Kristen Bell, Mila Kunis and Kathryn Hahn (A Bad Moms Christmas (2017)); Kelly Clarkson is interviewed and performs ""Love So Soft"".",English,N/A,N/A,N/A,12,tt7558014,N/A
Southern and Hungry,2017–,TV-G,30 min,Reality-TV,N/A,N/A,"Rutledge Wood, Damaris Phillips, Rodney Scott",Southern food expert Damaris Phillips and NASCAR personality Rutledge Wood road trip through the American South to discover real down-home restaurants that serve up comfort food with a side of Southern hospitality.,English,N/A,N/A,9.7,24,tt7558018,N/A
Joe Biden/Jon Dorenbos,2017,TV-G,N/A,"Comedy, Talk-Show","Suzanne Luna, Liz Patrick","Alison Balian, Blackman, Jamie Brunton","Ellen DeGeneres, Joe Biden, Jon Dorenbos","Former Vice President Joe Biden (book, ""Promise Me, Dad: A Year of Hope, Hardship and Purpose""); former NFL player/magician Jon Dorenbos.",N/A,N/A,N/A,N/A,11,tt7558022,N/A
Ellen's Halloween Show - 2017,2017,TV-G,N/A,"Comedy, Talk-Show","Suzanne Luna, Liz Patrick","Alison Balian, Jason Blackman, Jamie Brunton","Ellen DeGeneres, J Balvin, Julie Bowen",Actress Julie Bowen (Modern Family (2009)); contortionist Sofie Dossi (America's Got Talent (2006)); Balvín performs.,N/A,N/A,N/A,N/A,12,tt7558028,N/A
Colin Farrell/Dax Shepard,2017,TV-G,N/A,"Comedy, Talk-Show","Suzanne Luna, Liz Patrick","Alison Balian, Blackman, Jamie Brunton","Ellen DeGeneres, Colin Farrell, Dax Shepard",Actor Colin Farrell (The Killing of a Sacred Deer (2017)); actor Dax Shepard gives relationship advice; a viral-video family.,N/A,N/A,N/A,N/A,13,tt7558030,N/A
Jim Parsons/Iain Armitage/Demi Lovato/Ziqi Li,2017,N/A,N/A,"Comedy, Talk-Show","Suzanne Luna, Liz Patrick","Alison Balian, Jason Blackman, Jamie Brunton","Ellen DeGeneres, Jim Parsons, Iain Armitage","Actor Jim Parsons (The Big Bang Theory (2007)) and actor Iain Armitage (Young Sheldon (2017)); Demi Lovato; Sarah Paulson and Andy Lassner go to Universal Studios' Halloween Horror Nights; a 7-year-old pop and rock dancer Ziqi Li, aka ""Little Mushroom"", from China.",N/A,N/A,N/A,N/A,11,tt7558042,N/A
Don't Think to Big!,2017–,N/A,48 min,"Action, Adventure, Drama",N/A,N/A,"Selena Maia-Jener, Lewis Zaluomis, Crystal Mackenzie","After an 18 year old girl named Chelsea hits her head, she wakes up in a mysterious world where everything is bigger than her. There she meets another lost boy named Derek. The only way for them to leave, is to help the Queen find her lost son. With the help of the Princess, they go on a journey to find him.",English,United States,N/A,8.1,8,tt7558094,N/A
ChildHood,2017,N/A,20 min,"Short, Drama",Dmitro Kononov,Nikita Vorozhishchev,"Egor Budnik, Elena Kiyashenko, Evgeniy Pervukhin","The story of two schoolboys who found a man by a forest, lying on the ground inanimate.",Russian,"Russia, Ukraine",3 wins & 2 nominations,N/A,12,tt7558102,N/A
The Untitled Action Bronson Show,2017–,TV-MA,N/A,Reality-TV,N/A,N/A,"Action Bronson, Noah Galvin, Gilbert Gottfried","Action Bronson and celebrities cook and eat incredible dishes. Live bands, random guests, taking dabs and drinking wine.",N/A,United States,N/A,7.1,114,tt7558108,N/A
Trickster,2018,N/A,79 min,"Horror, Thriller",Jamie Paolinetti,Jamie Paolinetti,"Aimee Auclair, Rebecca Bujko, Debra De Liso","Lucid Dreaming forces the dreamer's dreamworld to merge with his waking one. But at what cost to the dreamer's grasp on reality? Dreams are doorways, but what are they really for? And, if you feel you must know, beware the TRICKSTER.",English,United States,1 win total,3.4,197,tt7558166,N/A
The Melody Trice Show,2017–,N/A,N/A,Talk-Show,N/A,N/A,"Melody Trice, Rippin Sindher, Venissa Jackson","Melody Trice, Media Personality/ TV Host / Producer, is an inspirational life strategist. She likes to help others see that life truly can be unlimited. Melody believes when you have great examples of others who have accomplished what you desire to do, that will inspire you to look at your life and see that you too can become anything you want. Melody aspires to become the best in all she does. She enjoys acting and modeling. She knows her achievements can and will inspire others as they watch her on her path to living life unlimited. Melody's charisma takes people to a place where they can see their dreams really can come true. As you follow Melody on her journey to unleash endless possibilities, she hopes you are inspired and motivated to unleash your own creativity.",English,United States,N/A,8.7,15,tt7558198,N/A
"Signs Are Small Measurable Things, But Interpretations Are Illimitable",2018,N/A,44 min,"Drama, Family",Paul Fox,"Moira Walley-Beckett, Lucy Maud Montgomery, Shernold Edwards","Amybeth McNulty, Geraldine James, R.H. Thomson","The steamer lands in Trinidad, bringing Bash face to face with his past. The Barrys get behind the gold rush, but Matthew and Marilla aren't so sure.",N/A,N/A,N/A,8.2,1854,tt7558238,N/A
Lying and Stealing,2019,R,100 min,"Crime, Drama, Thriller",Matt Aselton,"Matt Aselton, Adam Nagata","Theo James, Emily Ratajkowski, Fred Melamed","Ivan ""Theo James"" is a gifted and discerning art thief who wants out. Elyse ""Emily Ratajkowski"" is an aspiring actress whose own past transgressions in Hollywood haunt her, as well as a mountain of debt.These two outsiders are drawn to each other.",English,United States,N/A,5.5,"7,446",tt7558302,50
Requests,2017,N/A,6 min,"Short, Fantasy",Amanda Kramer,"Amanda Kramer, Noel David Taylor","Noel David Taylor, Christopher Cirigliano, Anna Cordell","In a nightclub, reminiscent of a 1980s photo-novel, a band is playing requests. The texts play with pop cliché's about life and true love. Until a dissatisfied customer can't take it anymore and reveals the universal truth.",English,United States,N/A,N/A,7,tt7558346,N/A
Mamma... Mia den yparhei!,2014,N/A,N/A,N/A,N/A,N/A,"Lilian Arhonti, Giannis Kapetanios, Stelios Kritikos",N/A,N/A,Greece,N/A,5.0,26,tt7558366,N/A
Hot Body Video Magazine: Summer Heat,1997,N/A,60 min,N/A,John Cross,John Cross,"Alex, Annetta, Angela Cornell, Cricket",N/A,English,USA,N/A,N/A,N/A,tt7558372,N/A
Bad Peter,2018,N/A,9 min,"Short, Horror, Sci-Fi",Zach Strauss,Zach Strauss,"Frankie Shaw, Ross Partridge",An expecting mother forced into a humiliating birthing regiment by her personal automated assistant who thinks it knows what's best for her and her unborn child.,English,United States,1 nomination,6.7,136,tt7558424,N/A
Hero,2018,N/A,12 min,"Short, Drama, Sci-Fi",Jackson Miller,Robbie Silverman,"Robbie Silverman, AJ Slaght, Ed Quinn","When Conor Renn skips out on speaking at his world famous father's funeral, the media seeks answers. But only Conor knows why he couldn't bear the experience.",English,United States,N/A,8.0,28,tt7558516,N/A
Shalom Bollywood: The Untold Story of Indian Cinema,2017,N/A,76 min,Documentary,Danny Ben-Moshe,Danny Ben-Moshe,N/A,"SHALOM BOLLYWOOD reveals the unlikely story of the 2000-year-old Indian Jewish community and its formative place in shaping the world's largest film industry. When Indian cinema began 100 years ago it was taboo for Hindu and Islamic women to perform on screen, so Indian Jewish women took on female lead roles, which they dominated for decades. The film focuses on the lives of five of the great Jewish actors. Infused with music and dancing, the cheekily told documentary unabashedly oozes Bollywood as it uses film motifs to drive the narrative.",English,Australia,N/A,7.2,60,tt7558522,N/A
Prinz Hollywood - Frédéric von Anhalt,2016,N/A,82 min,N/A,"Nicola Graef, Thomas Rist(co-director)",Nicola Graef,"Frédéric von Anhalt, Giuseppe Franco, Romanus Fuhrmann, Thomas Gottschalk",N/A,"German, English",Germany,N/A,N/A,N/A,tt7558538,N/A
Second Surgery,2020,N/A,N/A,"Short, Drama",Pyotr Kvasov,Gleb Kiselov,"Aleksandr Glebov, Evgeniy Zaid, Mihail Karpenko, Alina Bunk",N/A,Russian,Russia,N/A,9.6,5,tt7558542,N/A
Route 80,2018,N/A,93 min,Drama,Nick Rapuano,Nick Rapuano,"Joe Grant, Buck Biestek, Corinne Britti","Tommy DiNello, a freelance videographer, moves back to North Branford Ct. from New York City after two years on his own. His extremely close cousins, Marie and Dom Jr., are reluctantly accepting their father's new young foreign wife Varya, just two years after their mother's death. Since Tommy's parents moved to Florida when he was away, he has no choice but to stay with his Uncle Dominic and cousin Marie while battling memories of the reason he left town in the first place. His dear friend, Angela and him are reunited, This is bittersweet as she is the only one with clear knowledge and witness of his past.",English,United States,1 win total,4.4,131,tt7558548,N/A
Crazy Substitute Teachers,2016,N/A,N/A,"Animation, Biography, Comedy",Jaiden Dittfach,Jaiden Dittfach,"Jaiden Dittfach, Lixian",Jaiden tells a story about a substitute teacher.,N/A,N/A,N/A,N/A,N/A,tt7558552,N/A
Hermanos,2018,N/A,24 min,"Short, Drama",Timur Bootzin,Timur Bootzin,"Mario Ponce, George Pakola, Jesus Medina","""Hermanos"" is the story of Juan and Mateo, two childhood friends whose older brothers are leaders of rival Latino street gangs. It's about the struggle to maintain a friendship while staying loyal to family in an unforgiving neighborhood.",English,United States,1 win & 1 nomination,7.2,69,tt7558558,N/A
Bhagshesh: The Remainder,2018,N/A,111 min,"Drama, Family",Rema Bose,Rema Bose,N/A,"The Remainder' is a biographical document of a mother, Madhumanti, who is not a biological mom, but a step mother. Biswajit, a dear friend of Madhumanti, is a writer himself and he is the narrator of the film. Madhumanti, herself belonged to a broken home, and thus had a very soft corner for children who did not get their parents' love and care. As a person, Madhumanti prefers to be perfect in whatever she does and is shown to be someone who gets anxious very easily. She worked in an orphanage. Amit, Biswajit and Madhumanti were college friends. Biswajit always had a corner for Madhumanti, but he always emphasised on his unconditional friendship towards Madhumanti and thus never let Madhumanti know about his feeling. Amit had a seven year old daughter, Pooja, when he got divorced. Madhumanti accepted Amit's marriage proposal just to take care of Pooja. But Pooja always held Madhumanti responsible for her parents' separation. Though Madhumanti loved her unconditionally. This uneven journey of the mother-daughter relationship continued till Pooja got into the university and fell in love with her professor Siddhartha, who made Pooja realise how much Madhumanti loved her. Siddhartha, ever since he saw Madhumanti, seemed to be attracted to her. The reason behind this unfolds towards the climax of the film. In the end, all the relationships of motherhood, love and friendship in Madhumanti's life conclude in an unexpected turn of events",Bengali,India,3 wins & 3 nominations,6.4,32,tt7558572,N/A
The Fuller Dogfight,2019,TV-14,44 min,"Drama, Mystery, Sci-Fi",Robert Stromberg,David O'Leary,"Aidan Gillen, Michael Malarkey, Laura Mennell","Dr. Allen Hynek is recruited into the Air Force's top-secret UFO investigation program, and investigates the case of a military pilot who survived a dogfight with an alien craft.",English,"United States, Canada",N/A,7.6,1117,tt7558618,N/A
Arriaga,2019,N/A,25 min,"Short, Drama",Welket Bungué,Welket Bungué,"Welket Bungué, Mauro Hermínio, Carlos Kangoma","On the shores of Lisbon, Arriaga, a 25 years old boy from a middle-class family of emigrants walks alone through the silent and wrinkled streets by vices of the nightlife. Arriaga deals with his self-destructive alter ego to be accepted among the youth of his neighborhood. Everything happens in one place, everything revolves around a single moment, what is suspicious only the unexpected can unfold.",Portuguese,Portugal,1 win & 2 nominations,6.5,9,tt7558622,N/A
My Wife REALLY Likes You,2017,N/A,N/A,Adult,N/A,N/A,"Bree Daniels, Emmanuel Delcour, Cadey Mercury",N/A,N/A,N/A,N/A,N/A,N/A,tt7558628,N/A
Pure Taboo,2017–,N/A,N/A,"Adult, Drama",N/A,Bree Mills,"Seth Gamble, Tommy Pistol, Derrick Pierce","Adult TV series focusing on taboo and ""roughie"" sex fetishes including incest and domination.",English,Canada,2 wins & 7 nominations,6.6,160,tt7558652,N/A
23 grama,2018,N/A,N/A,Documentary,Robert Bubalo,Maja Domic,N/A,N/A,Croatian,Croatia,N/A,N/A,16,tt7558662,N/A
Fast Food Follies,2017,TV-Y7,N/A,"Animation, Comedy",Jack C.,"Jack C., Jacob Lenard","Ginger, Kryssie Mackey, Jack C.","Goldie and Pip open a fast food stand, but customers are scared away by how bad their food is.",N/A,N/A,N/A,N/A,N/A,tt7558672,N/A
The Way Without Limits,2019,N/A,73 min,Documentary,Joan Planas,N/A,N/A,"Brothers Oliver and Juan Luís, the youngest with cerebral palsy and in wheelchairs, embarked on the journey of a lifetime when they set out to walk The Way of St. James, an 800 km pilgrimage through Spain on dirt roads and at times rocky terrain. They have been walking for one month, and today they must climb the most difficult mountain of The Way: O Cebreiro. Despite being told by many that the climb is impossible to do with a wheelchair, Oliver and Juan Luís are hopeful because they are not alone, they have been joined by six other pilgrims who have shifted their personal way and their dreams to help fulfill the two brothers' dream. After weeks of walking and living together, they call themselves a family. In the course of this rise we will know the fears, joys and dreams that have brought this family together, in the face of an impossible feat: the climb to O Cebreiro with a wheelchair.",Spanish,Spain,N/A,6.6,"1,843",tt7558696,N/A
The Gymkhana Files,2018,TV-MA,59S min,"Documentary, History, Sport",N/A,N/A,"Ken Block, Brian Scotto, Jeremy Robinson","An eight-episode unscripted series featuring famed motorsports star and entrepreneur Ken Block and the making of Gymkhana 10, the recently-announced tenth installment of his award-winning, record-breaking Gymkhana Film series. It's an exclusive look behind the filming, the struggles and the personalities that go into making of one of the biggest viral campaigns of all time, along with the untold stories and never-before-seen footage from Block's previous nine films.",English,United States,4 nominations total,7.8,505,tt7558708,N/A
Metroid,2016,N/A,4 min,"Short, Action, Sci-Fi","Brandon Davidson, Devan Davidson, Gary Szabo","Brandon Davidson, Devan Davidson, Gary Szabo","Ainsley Bircher, Jason Tran","Samus Aran, embodied in the suit given by the alien species named Chozo, arrives to a distant planet in a mission to defeat Metroid. But these ones have a plan to destroy Samus' battle-suit and realize their dreams to launch a campaign to conquer in the universe.",English,United States,N/A,N/A,8,tt7558714,N/A
The Kevin Crown Affair,2017,TV-PG,21 min,Comedy,Andy Fickman,"Kevin James, Rock Reuben, Bruce Helford","Kevin James, Leah Remini, Taylor Spreitler","When Kevin and Vanessa try to land a security gig at a toy store, they get sidetracked practicing their new business pitch and wind up locked in the store after hours. Also, Chale is having success working at Enzo's.",English,N/A,N/A,N/A,185,tt7558724,N/A
Slip 'n' Fall,2017,TV-PG,20 min,Comedy,Andy Fickman,"Kevin James, Rock Reuben, Bruce Helford","Kevin James, Leah Remini, Taylor Spreitler",Kevin and Vanessa fear Rootger plans to sue them for falling at their security firm's event. They solicit quasi-legal advice from law student Kendra at Enzo's and soon many others are buying a pizza slice that comes with law advice.,English,N/A,N/A,N/A,180,tt7558726,N/A
