title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Under the Glacier,1989,N/A,89 min,"Comedy, Fantasy",Guðný Halldórsdóttir,"Gerald Wilson, Halldór Laxness","Sigurður Sigurjónsson, Baldvin Halldórsson, Margrét Helga Jóhannsdóttir","A hapless guy from the city visits an isolated Icelandic seaside settlement. He gradually realizes that the seals are not what they seem, and that two of the inhabitants are magicians, vieing for the favour of a mysterious woman. Liberated from a spell, she proves to be a magician too. Then he falls in love....",Icelandic,Iceland,1 win,6.3,121,tt0137891,N/A
Kukonlaulusta kukonlauluun,1955,N/A,74 min,Drama,Aarne Laine,Toivo Kauppinen,"Anneli Sauli, Åke Lindman, Tyyne Haarla","About a farm boy who leaves his sweetheart Eliina and moves to the city for a relationship with Laila, a summer guest at the farm.",Finnish,Finland,N/A,5.5,50,tt0137892,N/A
Kun isä tahtoo...,1935,N/A,77 min,Comedy,Valentin Vaala,Tauno Tattari,"Emmi Jurkka, Regina Linnanheimo, Hulda Keskinen",Surprises and miscommunication occur when industrialist's daughter wants to marry an auto mechanic.,Finnish,Finland,N/A,6.4,48,tt0137893,N/A
Kun on tunteet,1954,N/A,75 min,"Comedy, Drama",Erik Blomberg,"Maria Jotuni, Mirjami Kuosmanen","Rakel Laakso, Sasu Haapanen, Kaisu Leppänen","Based on short stories by early-20th-century feminist writer Maria Jotuni, the film is a series of lively dialogue scenes between men and women, young and old, living in a small Finnish town. Most episodes evolve into humorous battles between the sexes. The film's central character is a young maid played by Maija Karhi.",Finnish,Finland,2 wins,6.9,52,tt0137894,N/A
Kuningas lähtee Ranskaan,1986,N/A,80 min,"Comedy, Drama, History",Anssi Mänttäri,"Paavo Haavikko, Heikki Katajisto, Anssi Mänttäri","Paavo Piskonen, Harri Nikkonen, Susanna Haavisto",A new ice age is coming to England. All energy sources have been depleted and despair is taking over the earth. The young king decides to use his last trump card before his power collapses and anarchy reigns over the island kingdom.,Finnish,Finland,N/A,4.9,51,tt0137895,N/A
Kunnioittaen,1954,N/A,94 min,Comedy,Edvin Laine,"Toivo Kauppinen, Ensio Rislakki","Juhani Alaranta, Kullervo Kalske, Martta Kontula",N/A,Finnish,Finland,N/A,6.1,39,tt0137896,N/A
Kuuma kissa?,1968,N/A,78 min,"Drama, Romance",Erkko Kivikoski,Kerttu-Kaarina Suosalmi,"Maarita Mäkelä, Eero Melasniemi, Kurt Ingvall","This love story finds a lonely teacher resisting the advances of an interested co-worker. She is fearful of affection and relationships due to a previous romance that did not work out. The small-town schoolmarm tries to help a male student who has been suspended for drunkenness. She tutors the young man, and soon the two engage in a tender and passionate love affair in which both people reach out and touch each other physically and emotionally.",Finnish,Finland,1 win,6.5,187,tt0137897,N/A
Käyntikorttini...,1964,N/A,67 min,"Comedy, Drama, Romance",Erkko Kivikoski,"Mikko Haljoki, Erkko Kivikoski","Pentti Lähteenmäki, Sirkka Timoska, Pekka Sahenkari",A kind-hearted chancellor dreams of love with a beauty he meets at dinner.,Finnish,Finland,1 win,5.6,31,tt0137899,N/A
The Lake,1998,TV-PG,95 min,"Mystery, Sci-Fi, Thriller",David Jackson,"J.D. Feigelson, Alan Brennert","Yasmine Bleeth, Linden Ashby, Stanley Anderson","Jackie Ivers is a Los Angeles nurse who returns home to the small town of San Vicente to find that her friends and family have taken on bizarrely different personalities. Jackie notices that everyone who goes into the town's lake come out different. As the movie progresses, Jackie first-handedly witnesses what is happening to everyone around her as she is kidnapped by aliens from a parallel world which is the duplicate to Earth but is now polluted and the ozone layer gone. In order to survive, the aliens intend to take over Earth the entrance to the duplicate Earth called the vortex, which are located in major bodies of water, ponds, and lakes.",English,United States,N/A,5.3,775,tt0137902,N/A
Land of Sand Dunes,1986,N/A,N/A,Documentary,Goutam Ghose,N/A,N/A,N/A,N/A,India,2 wins,7.0,8,tt0137903,N/A
The Landlady,1998,R,95 min,"Horror, Thriller",Robert Malenfant,"Frank Rehwaldt, George Saunders, Brent Thompson","Talia Shire, Jack Coleman, Bruce Weitz","In Sunshine, Nevada, the middle-aged housewife Melanie Leroy sees her husband Ralston Leroy shagging her neighbor and she freaks out. Then she poisons Ralston, who is allergic to seafood, in the dinner. Melanie travels to the California to the apartment building that she has inherited from her aunt and when she meets her tenant Patrick Forman, she believes that he would be a perfect husband for her. She uses her maiden name, Melanie Leroy, and becomes obsessed for him, killing anyone that might interpose between Patrick and her.",English,United States,N/A,4.6,746,tt0137904,N/A
Laukaus Kyproksessa,1965,N/A,92 min,"Drama, Romance",Åke Lindman,"Kari Uusitalo, Yrjö Höysniemi, Oleg Jakovlew","Demetra Demetri, Monica Vasileiou, Åke Lindman",A Finnish UN soldier falls in love with a beautiful Greek girl in Cyprus. Their love is mutual but cultural differences and misunderstandings complicate a romance that stretches across the language wall.,"Finnish, Greek, English",Finland,N/A,4.8,54,tt0137906,N/A
Laveata tietä,1931,N/A,91 min,"Drama, Romance",Valentin Vaala,Valentin Vaala,"Teuvo Tulio, Eeva Virtanen, Alli Riks",Antti Larto is a charmer violinist who conquers not only the hearts of Finnish women but also those of Parisians.,"None, Finnish",Finland,N/A,6.2,48,tt0137907,N/A
Learn and Live,1943,N/A,45 min,N/A,Bernard Vorhaus,N/A,"Guy Kibbee, Mel Blanc, George Offerman Jr.","Joe Instructor, an Army Air Forces flight instructor, visits Pilot Heaven and has a discussion with Saint Peter about the unacceptable number of pilots who have died and gone to heaven without ever getting into combat, all as a result of haphazard or inattentive flying. Joe points out several pilots as examples and tells Saint Peter just what they did wrong that landed them in Pilot Heaven.",English,United States,N/A,7.0,11,tt0137908,N/A
Lef,1999,N/A,90 min,Comedy,Ron Termaat,Ron Termaat,"Viggo Waas, Alice Reijs, Rick Engelkes","This movie was shot for only 150.000 Dutch guilders ($75.000). It tells the story of two friends, who have a dream making a movie in a 1930's setting. One of them is writing the script, incorporating things he comes across in everyday life. Then, he gets obsessed by a woman on a billboard which he later meets. This leads to confrontations between the two friends and the woman. Then, ultimately, it is about knowing who you are, what you want to do and having the guts to do it (hence the title 'lef' which is Dutch for guts).",N/A,Netherlands,1 win,5.0,233,tt0137909,N/A
Linna,1986,N/A,99 min,"Drama, Mystery",Jaakko Pakkasvirta,"Franz Kafka, Jaakko Pakkasvirta, Aarno Peromies","Carl-Kristian Rundman, Titta Karakorpi, Sari Mällinen",N/A,Finnish,Finland,1 nomination,6.2,41,tt0137912,N/A
Llévame en tus brazos,1954,N/A,98 min,Drama,Julio Bracho,"Julio Bracho, José Carbo","Ninón Sevilla, Armando Silvestre, Andrea Palma","To pay off her father's debts, Rita leaves her humble fishing village in Yucatan and gets exploited by several men, including a married politician who turns her into a big dancing star.",Spanish,Mexico,N/A,7.5,8,tt0137916,N/A
Louis Kahn: Silence and Light,1996,N/A,58 min,Documentary,Michael Blackwood,N/A,"Tadao Andô, Peter Blake, Duncan Buell","As an architect, educator, and philosopher, Louis Kahn played a prominent role in the history of 20th century architecture. An examination of six of his most significant buildings: The Salk Institute; the Kimbell Art Museum; the Center for British Art; the library at Philips Exeter Academy; the Indian Institute of Management; and the Parliament Buildings of Bangladesh.",English,United States,1 win & 1 nomination,7.6,9,tt0137919,N/A
"Lucumi, l'enfant rumbeiro de Cuba",1995,N/A,27 min,Short,Tony Gatlif,N/A,Michael Herrera Duarte,N/A,Spanish,France,N/A,7.5,17,tt0137920,N/A
Luther,1928,N/A,N/A,"Biography, Drama, History",Hans Kyser,"Domfarrer D. Döhring, Hans Kyser","Eugen Klöpfer, Rudolf Lettinger, Elsa Wagner",A silent film about the life and works of Martin Luther.,"None, German",Germany,N/A,7.8,24,tt0137922,N/A
Läpi usvan,1948,N/A,99 min,Drama,Roland af Hällström,"Yrjö Rannikko, Roland af Hällström","Leif Wager, Gunvor Sandkvist, Mirjami Kuosmanen","Pertti works as a telegraph operator on a ship. When it arrives in Helsinki, Pertti looks forward to seeing his mother again, and also the neighbor girl, with whom he is in love. But his plans change when he steps into a restaurant with the first officer of the ship when they go ashore.",Finnish,Finland,1 win total,5.0,52,tt0137923,N/A
M'sieur la Caille,1955,K-16,82 min,Drama,André Pergament,"Francis Carco, Frédéric Dard, André Pergament","Jeanne Moreau, Philippe Lemaire, Roger Pierre","Pepe la Vache, who coveted Fernande's love, denounced her protector: Dominique le Corse, who was arrested. But Fernande was attracted by Jesus the Quail, a guy of dubious manners. Intimidated by Pepe, the Quail moved away.",French,France,N/A,5.7,24,tt0137924,N/A
Maa Bhoomi,1979,N/A,158 min,Drama,Goutam Ghose,"Partha Banerjee, Krishan Chander, Goutam Ghose","Sai Chand, Rami Reddy, Kakarala","The film depicts a typical life of villagers under feudalistic society in Telangana region. The film follows the story of a young landless Telangana peasant named Ramaiah (Sai Chand) from Siripuram, Nalgonda, a region under foreign rule. Ramaiah Rebels against the corrupt Nizam leadership in Hyderabad. When his wife has to submit to sexual coercion by the officials, he befriends the Communists and participates in the independence struggle.",Telugu,India,2 wins,8.6,89,tt0137925,N/A
Maaret - tunturien tyttö,1947,N/A,82 min,Drama,Valentin Vaala,"Eino Heino, Usko Kemppi, Selim Tapola","Eila Pehkonen, Hilkka Helinä, Olavi Reimas",N/A,Finnish,Finland,N/A,5.4,44,tt0137926,N/A
Macbeth,1998,N/A,N/A,Drama,Michael Bogdanov,William Shakespeare,"Sean Pertwee, Greta Scacchi, Lorren Bent","English thespian Sean Pertwee plays the painfully ambitious royal who schemes to murder so he can ascend to the throne in this superior version of William Shakespeare's literary classic. Spurred by the pressure exerted by his equally power-hungry wife, Lady MacBeth (Greta Scacchi), the Thane conspires to kill, but is so overcome with guilt that he's unable to wash the blood off his hands -- literally and figuratively.",English,United Kingdom,N/A,5.9,164,tt0137927,N/A
Maratón de baile,1958,N/A,100 min,"Comedy, Drama, Music",René Cardona,"Juan de la Cabada, René Cardona, Jesús Cárdenas","Pompín Iglesias, Leonor Llausás, Elda Peralta","In this Musical/Comedy/Drama from Cuban-born Actor-Director Rene Cardona, several couples are lured into becoming contestants in a dance marathon that awards a large cash prize to the couple still standing at the end of this grueling test of endurance. While they all hope to win, each has a different reason for doing so. For instance, a bank employee and his wife have a sick child in need of the best care money can buy. A young couple hopes to use the money to start a life together, while a taxi dancer and her man hope to leave their old life behind once and for all. This film features an attractive cast and lively musical numbers, including a full mariachi band.",Spanish,Mexico,N/A,N/A,N/A,tt0137933,N/A
De marionettenwereld,1993,N/A,N/A,"Short, Thriller",Elbert van Strien,Elbert van Strien,"Bart Klever, Daan Hogendoorn, Camilla Siegertsz",Short psychological thriller in which a child psychiatrist treats a 10-year old boy who alleges that everything he imagines has really happened.,Dutch,Netherlands,1 win & 1 nomination,5.1,174,tt0137935,N/A
Mary and Rhoda,2000,Unrated,86 min,"Comedy, Drama, Romance",Barnet Kellman,Katie Ford,"Mary Tyler Moore, Valerie Harper, Elon Gold","The old friends from ""The Mary Tyler Moore Show, "" Mary and Rhoda, are reunited, only to discover that Mary has a daughter named Rose and Rhoda's daughter is named Meredith.",English,United States,N/A,6.5,"1,111",tt0137937,N/A
Matka mustien maanosaan,1952,N/A,84 min,Documentary,Veikko Itkonen,"Veikko Itkonen, Eija Karipää","Veikko Itkonen, Eija Karipää, Ensio Rislakki",N/A,Finnish,Finland,N/A,6.5,12,tt0137939,N/A
Matkalla seikkailuun,1945,N/A,95 min,"Comedy, Crime",Yrjö Norta,Gösta Rodin,"Aku Korhonen, Sirkka Sipilä, Esko Saha","A Journey to Adventure is such a good title that makes you expect much of a film. Unfortunately this one doesn't begin to deliver. The first section of the film is really weird, in a bad sense of the word - it looks as if the finished product turned out to be about 8 minutes too short, and therefore a mandatory prologue was squeezed out to make the film commercially viable. Both the ""prologue"" and the first sequence are shot practically without editing, and they destroy whatever mood the following pic might have striven to achieve. The rest is a somewhat confusing crime mystery without being particularly interesting. The action is accompanied bye a comical-illustrative bassoon theme, which really began to work on my nerves from the very beginning. The two leading ladies are very pretty, but they look so much alike it's sometimes difficult to understand who is doing what - especially since one of them is supposed to be a bit evil, the other not. There is the strange absence of direction or moody camera-work which one might expect from a film noir (presumably this film attempts at that), and which sometimes was well achieved by the Finnish filmmakers of that period. All in all, perhaps worthy a look, but very forgettable indeed.",Finnish,Finland,N/A,4.6,37,tt0137940,N/A
Me! I'm Afraid of Virginia Woolf,1978,N/A,64 min,Drama,Stephen Frears,Alan Bennett,"Neville Smith, Julie Walters, Frank Middlemass","A repressed night-school teacher, secretly homosexual, struggles to cope with his demanding, eccentric mother.",English,United Kingdom,Nominated for 3 BAFTA 3 nominations total,7.8,44,tt0137941,N/A
Sange Meel Se Mulaqat,1989,N/A,90 min,Documentary,Goutam Ghose,Ain Rasheed Khan,"Bismillah Khan, Ain Rasheed Khan","The film captures the magic of Ustad Bismillah Khan's music: the shehnai, Bismillah Khan the man himself and his hometown, Benaras.",Hindi,India,N/A,8.0,29,tt0137943,N/A
Meidän poikamme ilmassa - me maassa,1934,N/A,121 min,Drama,Erkki Karu,Erkki Karu,"Joel Rinne, Kaarlo Angerkoski, Fritz-Hugo Backman","1930's was an anxious decade in Europe, and this restlessness was felt in rather peaceful countries too, like in Finland. The Finnish film industry created a trilogy of films for the army, and this movie was the one that depicted the small and struggling Air Force of the nation.Unlike the more entertaining movie made fore the Navy, the film for the Air Force is actually rather violent and many scenes concern the civilian security in cities that are being bombed from air. It is rather interesting to see how a possible future war was going to be fought, and how the civilians should be protected. Many of these predictions and precautions also turned out to be correct.Many people will watch this for the aircraft, unfortunately the Finnish Air Force of 1934 was almost a generation away from that of the 1939. The only actual combat plane that is presented the film is Bristol Bulldog, and that type is the ""star"" of the movie. Another well featured plane is Blackburn Ripon float plane.I give this movie an extra star, or two, because it contains one of the ultra rare Finnish air combat scenes. For a modern viewer the movie itself could be rather tedious propaganda, or ""supervision"", but that tediousness is best explained in the context of its own time.",Finnish,Finland,N/A,4.4,45,tt0137944,N/A
Meidän poikamme merellä,1933,N/A,109 min,"Drama, Music",Erkki Karu,Erkki Karu,"Georg Malmstén, Kati Aspelin, Aku Käyhkö","'Our Boys At The Sea' is a typical militaristic propaganda film in the manner that was rather common in the 1930's everywhere in the world. Usually this type of movies have been deemed worthless, more or less for good, by modern viewers but if you're looking for an example of entertaining propaganda movie this film may be a good one. What is good in this particular film is mostly due to the merry and spirited singer Georg ""Jori"" Malmstén who plays the main role and performs his (still) rather popular songs. Malmstén actually steals the movie for himself from being just a propaganda film, and with his songs the whole movie becomes a rather good musical too.In many other propaganda films the nature of the enemy becomes very clear, but in 'Our Boys At The Sea' too direct references to any particular enemy are completely missing; the enemy doesn't need to be the Soviet Union this time. The film makes use of the small submarine flotilla Finland had before the second world war and it preserves a rare insight into the realm and submarine culture that has become completely forgotten after the war.Watch this for the songs, for the submarines and for Malmstén. Because the film has a lot of good kick I can't but give a high vale for it. Especially Malmstén's fans will rock it with this one and if you don't know anything about Malmstén before this may be a good spot to start with.",Finnish,Finland,N/A,4.3,41,tt0137945,N/A
Mela,1948,N/A,152 min,"Drama, Romance",S.U. Sunny,Azm Bazidpuri,"Nargis, Dilip Kumar, Jeevan Dhar",A convicted murderer is released from prison. His only possession is a broken figurine - the last token of his love. The tragic story of how he came to be incarcerated and the significance of the figurine is the subject of this tale of star-crossed lovers whose destiny is moulded by society's rigid rules and the villainy of a scoundrel.,Hindi,India,N/A,6.8,122,tt0137947,N/A
Melodie des Schicksals,1950,N/A,88 min,Drama,Hans Schweikart,"Paul Baudisch, Adolf Schütz","Brigitte Horney, Viktor de Kowa, Mathias Wieman",N/A,German,West Germany,N/A,7.2,13,tt0137948,N/A
The Midnight Watch,1927,Passed,1 h,"Action, Adventure, Crime, Mystery",Charles J. Hunt,Trem Carr,"Roy Stewart, Mary McAllister, David Torrence, Ernest Hilliard",N/A,N/A,N/A,N/A,N/A,N/A,tt0137950,N/A
One Man's Fate,1940,N/A,93 min,"Drama, Romance","Hugo Hytönen, Nyrki Tapiovaara","F.E. Sillanpää, Nyrki Tapiovaara","Gunnar Hiilloskorpi, Mirjami Kuosmanen, Hugo Hytönen","Young farmer Paavo's wife dies in childbirth, and their baby soon follows. The wife's family claims back the dowry she brought to their marriage, but Paavo has already used most of it for farm improvements. Paavo resorts to drinking and his life heads downhill.",Finnish,Finland,N/A,6.2,86,tt0137951,N/A
Mies Marseillesta,1937,N/A,106 min,"Adventure, Comedy",Tapio Ilomäki,"Tapio Ilomäki, Simo Penttilä (play)","Leo Lähteenmäki, Kaarlo Angerkoski, Kyösti Erämaa, Hugo Hytönen",N/A,Finnish,Finland,N/A,4.8,5,tt0137953,N/A
Milap,1955,N/A,N/A,"Comedy, Drama",Raj Khosla,"Rajinder Singh Bedi, Nabendu Ghosh, Raj Khosla","Dev Anand, Geeta Bali, K.N. Singh",N/A,Hindi,India,N/A,8.0,20,tt0137954,N/A
Miljoonaliiga,1968,N/A,95 min,Crime,Maunu Kurkvaara,"Maunu Kurkvaara, Jarkko Virta","Sointu Angervo, Paul Budsko, Paavo Hukkinen",N/A,Finnish,Finland,N/A,6.2,29,tt0137955,N/A
Millipilleri,1966,N/A,117 min,Comedy,"Ere Kokkonen, Spede Pasanen, Jukka Virtanen","Ere Kokkonen, Spede Pasanen, Jukka Virtanen","Spede Pasanen, Hannes Häyrinen, Simo Salminen","Tarmo, young nephew of Uncle-Scrooge-like Consul Ö, is after his uncle's fortune. After investing in Tarmo's unfinished studies, the furious uncle threatens to leave Tarmo penniless if he can't raise 1 million marks in one month; if he can, Uncle will donate everything to an antiquarian society. Helped by magic pills from a friend, Tarmo spends the month trying various schemes like making avant-garde films to please the awards jury, and spending holidays in Spain on behalf of his clients who are too busy to take time off themselves. A pinstripe-suited band of crooks watches his every move, trying to eliminate him, after hearing about his uncle's fortune.",Finnish,Finland,N/A,5.2,181,tt0137956,N/A
Minä soitan sinulle illalla,1954,N/A,77 min,Comedy,Armand Lohikoski,Reino Helismaa,"Anneli Sauli, Olavi Virta, Siiri Angerkoski","This film was made in Helsinki, Finland in Liisankatu Studio in 1954. I was a young girl at the time in between jobs and thats how I decided to go to work for Suomi Film on this project. The people in the film were very nice to work with but since it was wintertime, the studio, where it was filmed was freezing cold. I don't believe the place was heated at all. We all were cold, in particular the extras, as we had on summertime short sleeve knit shirts for our parts.Heikki Savolainen, one of the main characters in the film, saw how I was shaking from cold, and invited me to get warm by opening his warm wool jacket and wrapped his arms around me to get warm. It was heaven to share his body heat. He may have had some ulterior motives there as well, who knows, but I appreciated it nonetheless.I don't remember anything much about the storyline on this film. Only that it was fun to make. Lots of pauses and waiting for the studio lights to cool off so they won't explode from overheating. Lights were the ones that gave us warmth when turned on, even for short periods of time as it was. I believe the Suomi Filmi company was operating on very slim budgets those days, over half a century ago.I remember seen this film at the time, but did not recognize myself at all in it. My young friends did and I received lots of comments about been in this film. Now, however I'd love to to see it again after 55 years and would like to buy a copy of it, if possible, somehow, in CD / DVD. Please send Email to: fotovideo2@aol.com. Thanks. Eija Kauppinen-Gavlick",Finnish,Finland,N/A,5.9,45,tt0137957,N/A
Mirza Ghalib,1954,Not Rated,145 min,"Biography, Drama, Musical",Sohrab Modi,"Rajinder Singh Bedi, Saadat Hassan Manto, J.K. Nanda","Bharat Bhushan, Suraiya, Nigar Sultana","This movie depicts the life of once wealthy poet and nobleman Mirza Ghalib. This story portrays his trials, tribulations, triumphs, and utlimate descent to poverty, and then to prison; and his tragic and ill-fated love with a beautiful courtesan named Chaudvin.","Hindi, Urdu",India,2 wins,7.1,134,tt0137958,N/A
Monstrosity,1987,Not Rated,92 min,"Comedy, Horror",Andy Milligan,Andy Milligan,"Hal Borske, Carrie Anita, Michael Lunsford","Three L.A. street thugs mug an old man, murder him by cutting his throat, beat up a woman and steal her car, break into another young woman's house and proceed to beat and rape her. She is taken to the hospital and while recovering is brought mug shot books by the police to see if she can identify her attackers, which she does. But the bad guys leader, Cole, disguises himself as a doctor, breaks into the woman's hospital room and murders her. Vowing vengeance, her college student boyfriend, Mark, and his student pals Carlos and Scott, decide to build a 'Golem' from human and animal parts, bring it to life and have it track down the murderers so there is no risk to themselves! But not everything goes to plan when an unexpected, and very unlikely, romance breaks out between the 'Golem' whom they name Frankie, and a simpleton street woman named Jamie whom Frankie saves from the street thugs.",English,United States,N/A,4.2,237,tt0137961,N/A
Morgen wirst du um mich weinen,1959,Not Rated,94 min,Drama,Alfred Braun,"Walter F. Fichelscher, Karl Zumbro","Sabine Bethmann, Joachim Hansen, Sabine Sesselmann","(1959) Sabine Bethmann, Joachim Hansen, Rudolf Forster, Tilla Durieux. The daughter of a wealthy businessman has an affair with a married man and gets pregnant.",German,West Germany,N/A,5.5,12,tt0137964,N/A
Mujeres de fuego,1959,N/A,80 min,"Drama, Musical, Adventure","Tito Davison, Oswaldo Louzada","Neftali Beltrán, Tito Davison, Orígenes Lessa","Ninón Sevilla, Carlos Baena, Wilson Viana",N/A,Spanish,Mexico,N/A,5.2,12,tt0137968,N/A
Mujeres sacrificadas,1952,TV-PG,94 min,Drama,Alberto Gout,José Carbo,"Ninón Sevilla, Roberto Cañedo, Víctor Junco",Una estudiante de ballet clásico se entera de que su madre trabaja en un cabaret para mantenerla.,Spanish,Mexico,N/A,N/A,14,tt0137969,N/A
Muntra fruarna i Windsor,1998,N/A,N/A,Comedy,Stina Ancker,"Allan Bergstrand, Magnus Lindman, William Shakespeare","Björn Granath, Sissela Kyle, Pia Johansson",N/A,Swedish,Sweden,N/A,N/A,10,tt0137970,N/A
"My Wife, the Hooker",1977,X,59 min,Adult,Bob Chinn,N/A,"Justina Lynne, Josie Farmer, Spring Finley",N/A,English,United States,N/A,5.1,22,tt0137974,N/A
The National Scream,1980,N/A,28 min,"Short, Comedy, Animation","Robert Rafik Awad, David Verrall","Robert Rafik Awad, Dan Thatchuk, Michel Choquette","Winnie Gosselin, Eugène Bélec, Stephen Bloomer",This animated satire/documentary takes a comic look at Canada's national symbol 'the beaver'. It is a few days before Canada Day (July 1) and Canada's national beaver has disappeared. Horrors! All available resources are mobilized to catch the thief and return our precious symbol.,"French, English",Canada,N/A,7.0,39,tt0137977,N/A
New Order Story,1993,N/A,120 min,"Documentary, Music",Kevin Hewitt,Paul Morley,"Keith Allen, Arthur Baker, John Barnes, Colin Bell",N/A,English,UK,N/A,8.2,151,tt0137980,N/A
Night Ripper!,1986,N/A,86 min,Horror,Jeff Hathcock,Jeff Hathcock,"James Hansen, April Anne, Larry Thomas, Danielle Louis",A maniac stalks and kills models.,English,USA,N/A,4.0,130,tt0137981,N/A
Nightbirds,1970,X,77 min,Drama,Andy Milligan,Andy Milligan,"Julie Shaw, Berwick Kaler, Elaine Shore","While living rough on the streets of London's East End, a young man, Dink encounters the mysterious Dee and they begin a relationship. When tenderness gives way to cruelty they become consumed by darkness.",English,United Kingdom,N/A,6.0,272,tt0137982,N/A
Las noches del Blanquita,1981,N/A,N/A,Romance,Mario Hernández,"Hugo Argüelles, Xavier Robles, Margo Su","Lucha Villa, Carmen Salinas, Antonio Aguilar hijo",N/A,Spanish,Mexico,N/A,6.3,17,tt0137989,N/A
"Näkemiin, hyvästi",1986,N/A,95 min,Drama,Anssi Mänttäri,Anssi Mänttäri,"Aino Seppo, Lasse Pöysti, Juuso Hirvikangas","When a new man appears in Tuula's life, Jorma does not tolerate the idea and begins to yearn back for his ex-wife. They drift into a situation where both face a big choice that has far-reaching implications for the rest of their lives.",Finnish,Finland,N/A,5.7,32,tt0137995,N/A
One Fine Day,1979,N/A,95 min,"Comedy, Drama",Stephen Frears,Alan Bennett,"Dave Allen, Robert Stephens, Dominic Guard","George Phillips, a middle-aged Londoner, works as an estate agent for the firm of Frobisher, Rendell and Ross. His home life is soured by clashes with his wife over whether their teenage son's girlfriend should be allowed to sleep over at their house, a situation the timid, melancholic George dislikes but hasn't the guts to forbid. His professional life is dominated by his attempts to find a buyer for Sunley House, a once-fashionable 1960s office block which has lain unoccupied for over a year. When his wife leaves for Colchester to look after her elderly father, George avoids conflict with his son by sleeping over at Sunley House. Meanwhile, his workplace rival, a younger man called Rycroft, is also trying to find a buyer for Sunley House (and thereby usurp George's place in the firm). One morning George finds himself locked in and has to crash through a window to escape. When Rycroft finds the broken window, he sets out to find the culprit.","Japanese, English",United Kingdom,N/A,7.9,53,tt0137997,N/A
Pacto de silencio,1963,N/A,90 min,Drama,Antonio Román,"Vicente Coello, Julio Coll, Antonio Román","Yvonne Bastien, Pierre Brice, Carlos Estrada",N/A,Spanish,Spain,N/A,N/A,10,tt0138003,N/A
El parque de juegos,1963,N/A,16 min,Short,Pedro Olea,Pedro Olea,"Domingo Dominguín hijo, Wilhem P. Elie, Luisa Muñoz",N/A,Spanish,Spain,N/A,N/A,7,tt0138005,N/A
Pecadora,1947,N/A,84 min,"Crime, Drama",José Díaz Morales,"Pedro A. Calderón, José Carbo, José Díaz Morales","Ramón Armengod, Emilia Guiú, Ninón Sevilla","In Ciudad Juárez, a prostitute decides to go straight when her drug-dealer lover is trapped. She marries a rich man, but a pimp from her past reappears unexpectedly.",Spanish,Mexico,N/A,7.0,22,tt0138014,N/A
Pentru ca se iubesc,1972,N/A,94 min,"Romance, Drama",Mihai Iacob,"Mihai Iacob, Ion Omescu","Emmerich Schäffer, Ilinca Tomoroveanu, Alexandru Repan",N/A,Romanian,Romania,N/A,7.5,39,tt0138016,N/A
Piata Universitatii - Romania,1991,N/A,72 min,Documentary,"Stere Gulea, Sorin Iliesiu, Vivi Dragan Vasile",N/A,"Petre Mihai Bacanu, Ana Blandiana, Silviu Brucan","Presentation of the one-month long rally in the University Place of Bucharest, Romania, where students and others demonstrated against the neo-communist government who had taken power after the toppling of communist dictator Nicolae Ceausescu. The film also shows the brutal repression of the rally by the government.",Romanian,Romania,1 win,7.8,167,tt0138020,N/A
7 Tage Freiheit,1995,N/A,N/A,"Crime, Drama, Mystery",Dagmar Wittmers,"Ulrich Stieler, Dagmar Wittmers","Ulrich Gebauer, Volkmar Kleinert, Jürgen Vogel",N/A,German,Germany,N/A,N/A,23,tt0138031,N/A
Power Games,1989,R,84 min,"Action, Horror, Thriller",Mychel Arsenault,"Bruno Philip, Pierre Bastien, Michel Bougie","Dorian Joe Clark, Richard Zeman, Mark Ruel","A group of teenagers training for the national Power Commando championship games mistakenly find themselves on land owned by drug merchants. With only harmless paint bullets as their weapons, they must match their skills against live ammunition and the ruthless men behind it.",English,Canada,N/A,3.0,38,tt0138035,N/A
Principal Takes a Holiday,1998,TV-G,96 min,"Comedy, Family",Robert King,"Robert King, Paul Wolff","Kevin Nealon, Zachery Ty Bryan, Jessica Steen","A rowdy high school senior risks losing a $10,000 gift his parents promise him for graduation if he can complete the year without getting in trouble by getting caught by the principal in a prank. However, when an accident befalls the current principal, the senior goes and finds a drifter to show up at the school as the new principal to get his records erased.",English,"Canada, United States",2 nominations,6.0,419,tt0138038,N/A
Prisoner of Time,1993,N/A,97 min,Drama,Mark Levinson,Mark Levinson,"Elena Koreneva, Oleg Vidov, Peter Vilkin, Patricia Brown","Trapped between the unquiet past and an uncertain future, two former dissident Russian artists struggle to find meaning in post-cold war America.","English, Russian",USA,N/A,6.8,6,tt0138039,N/A
Radio Dough,1934,N/A,N/A,"Comedy, Short",Al Boasberg,Richy Craig Jr.,"George Sidney, Charles Murray, Stanley Blystone",Two partners in a clothing store decide they want to become radio performers.,English,United States,N/A,4.9,12,tt0138049,N/A
Raiders of the Living Dead,1986,PG-13,86 min,Horror,"Samuel M. Sherman, Brett Piper","Samuel M. Sherman, Brett Piper","Scott Schwartz, Robert Deveau, Donna Asali",A newspaper reporter hears of strange goings-on on a remote island. He travels there and finds that a mad scientist lives there and he is creating zombies.,English,"United States, Canada",N/A,2.6,642,tt0138050,N/A
