title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
The Doll's Manor,2021,N/A,N/A,"Animation, Action, Adventure",N/A,N/A,"Mutsumi Tamura, Miyuki Sawashiro, Yû Kobayashi","Trick or treat. It's Halloween and Ruli is getting ready with decorations. However, one by one, people begin to disappear. Hiro and the gang investigate.",N/A,N/A,N/A,N/A,21,tt16252018,N/A
This Show Was Called Squidbillies,2021,N/A,12 min,"Animation, Comedy","Jim Fortier, Dave Willis","Jim Fortier, Alan Steadman, Dave Willis","Bobby Ellerbee, Daniel McDevitt, Tracy Morgan",Saying farewell to America's favorite animated family.,English,United States,N/A,N/A,41,tt16252028,N/A
Divine Anger,2021,N/A,N/A,"Animation, Action, Adventure",Haruka Kamatani,N/A,"Mutsumi Tamura, Miyuki Sawashiro, Yû Kobayashi","Something has disrupted the digital money system, angering the envoy of the god of wealth. What has caused the disruption? Hiro and the gang are on the case.",N/A,N/A,N/A,N/A,20,tt16252030,N/A
The Cursed Song,2021,N/A,N/A,"Animation, Action, Adventure",N/A,N/A,"Mutsumi Tamura, Miyuki Sawashiro, Yû Kobayashi","Ruli and the gang are researching the paranormal sightings around the city when they stop to investigate a rumor about a haunted karaoke box. It's said that if a certain song is sung, a mysterious and creepy voice begins to sing a...",N/A,N/A,N/A,N/A,21,tt16252034,N/A
Birds,2021,N/A,N/A,"Animation, Action, Adventure",N/A,N/A,"Mutsumi Tamura, Miyuki Sawashiro, Yû Kobayashi","A mysterious group of crows are going around releasing captive birds around the city, including Ruli's friend's pet sparrow. The gang agrees to track down the missing bird and get to the bottom of this unknown threat.",N/A,N/A,N/A,N/A,21,tt16252038,N/A
Nightly Procession of Monsters,2021,N/A,N/A,"Animation, Action, Adventure",N/A,Hiroshi Yamaguchi,"Mutsumi Tamura, Miyuki Sawashiro, Yû Kobayashi","A mysterious nightly procession of monsters has been causing accidents on the highway. Ruli asks the gang to join her at the go-kart track, when they're met with unexpected danger. Will they be able to survive until morning?",N/A,N/A,N/A,N/A,20,tt16252042,N/A
Gawazah Meafratah (Crazy Wedding),2021,N/A,N/A,"Comedy, Musical, Romance",Mohammed Otaka,Amir Teima,"Ahmed Fahmy, Mohamed Anwar, Hana El Zahed",N/A,Arabic,Egypt,N/A,N/A,N/A,tt16252048,N/A
Warped Time,2021,N/A,N/A,"Animation, Action, Adventure",N/A,Masashi Sogo,"Mutsumi Tamura, Miyuki Sawashiro, Yû Kobayashi","Something is off with Hiro's sense of time. He's constantly late, and almost misses his curfew. Ruli suggests a trip to the library for a change of pace. They meet some unexpected visitors and learn the cause of Hiro's problems.",N/A,N/A,N/A,N/A,19,tt16252056,N/A
100 dagen in je hoofd,2021,N/A,N/A,Documentary,N/A,N/A,"Nicolaas Veul, Tim den Besten",What is it like to be mentally ill? In this six-part documentary Tim den Besten and Nicolaas Veul immerse themselves in the world of psychiatry.,Dutch,Netherlands,N/A,N/A,28,tt16252104,N/A
Fares Bella Gawaz,2021,N/A,N/A,Comedy,N/A,N/A,"Mustafa Qamar, Tarek Abdel Aziz, Tarek Elebiary",N/A,Arabic,Egypt,N/A,N/A,N/A,tt16252152,N/A
Christmas Special,2021,N/A,46 min,Comedy,Simon Hynd,"David Earl, Joe Wilkinson","Sue Johnston, Gregor Fisher, Susannah Fielding",It's 27th December and Simon and Esther pay a flying visit to Ray and Sue. They can only stay for the day as Simon is so busy with work. Sue wishes they'd stay longer. A reunion at the local pub reminds Simon of what he might be missing.,English,United Kingdom,N/A,7.5,23,tt16252154,N/A
Britain's Most Hated Woman?,2022,N/A,44 min,Documentary,Rachel Tracy,N/A,"Stacey Dooley, Carla Bellucci",Stacey moves in with former glamour model Carla Bellucci and her family - including her teenage daughter who is keen to emulate her mum's success on OnlyFans. Carla caused outrage by getting a free nose job by faking depression.,English,United Kingdom,N/A,N/A,5,tt16252156,N/A
Walking with...,2021–,N/A,N/A,N/A,N/A,N/A,"Vic Reeves, Steph McGovern, Kate Garraway",N/A,English,United Kingdom,N/A,7.9,8,tt16252162,N/A
"Happy Wife, Happy Life",2022,TV-MA,48 min,"Biography, Crime, Drama",Jennifer Getzinger,"Robin Veith, Nick Antosca, David Matthews","Jessica Biel, Melanie Lynskey, Pablo Schreiber","Two years before the incident, Candy and Betty are shocked when their beloved pastor Jackie announces her divorce. Candy considers her own love life, while Betty takes on a troubled foster child.",English,United States,N/A,7.2,598,tt16252184,N/A
Ailede bir olüm,2010,N/A,N/A,"Crime, Drama, Mystery, Romance, Thriller",Uluç Bayraktar,"Kerem Deren, Pinar Bulut","Kenan Imirzalioglu, Cansu Dere, Yigit Özsener, Tuncel Kurtiz",N/A,N/A,N/A,N/A,7.7,14,tt1625223,N/A
Han vuelto,2010,N/A,N/A,Mystery,José María Caro,"Daniel Cebrián, Miguel Ángel Fernández","Sonia Castelo, Eduard Farelo, Guillermo Barrientos, María Cotiello",N/A,N/A,N/A,N/A,N/A,N/A,tt1625227,N/A
Bro's Before Hos,2010,N/A,20 min,Comedy,Martin Schmidt,"Flemming Klem, Christian Fuhlendorff, Jesper Juhl","Christian Fuhlendorff, Maria Erwolter, Jesper Juhl, Sarah Louise Christiansen",N/A,N/A,N/A,N/A,N/A,N/A,tt1625231,N/A
Cursed,2021,Not Rated,11 min,"Short, Horror",Brian Hewitt,Brian Hewitt,"Adam Cross, Dan Falter, Brian Hewitt",A hunter stumbles across a witch-hunt and is force to chose where he will stand.,English,United States,N/A,N/A,7,tt16252362,N/A
Intended Parents,2021,N/A,32 min,"Short, Drama","Louis Deon Jones, Jabari Redd",Louis Deon Jones,"Alexandra Grey, Lawrence Locke, Amanda Michelle Smith","Intended Parents is a short film about a Black millennial couple, seeking to expand their family through surrogacy. With one partner identifying as a transgender woman, the couple (Alexandra Grey as ""Robyn"" and Lawrence Locke as ""...",English,United States,N/A,N/A,9,tt16252386,N/A
Una noche espeluznante,2010,N/A,80 min,Comedy,David Molina Encinas,"David Bermejo, Gorka Magallón, Esther Martínez Lobato, Álex Pina (creator), Daniel Écija (creator)","Paco Tous, Pepón Nieto, Mario Casas, Carlos Santos",N/A,N/A,N/A,N/A,N/A,N/A,tt1625239,N/A
Sh*t or Get Off the Pot,2022,N/A,N/A,Comedy,Pat Bishop,"Pat Bishop, Chris Estrada, Matt Ingebretson","Dylan Alvarado, Adan James Carrillo, Tina D'Marco","Maggie takes Julio on a hike against his will, while Luis babysits Aiden and Michael.",N/A,N/A,N/A,N/A,54,tt16252424,N/A
Laughter Has No Color,2022,Approved,82 min,Documentary,Jeremy Norrie,Jeremy Norrie,"Frank Cooper, Angel DeSheids, Mitzi Voorhies","This documentary explores the first very Black Comedy Award show, the AHAAS. Created by Sir Frank Cooper the show was first put on in 1990. In 2021, there was a revival show. This is a tribute to Rudy Ray Moore and Eddie Murphy. These 2 Comedians along with Debbie Allen, Flip Wilson, Whoopi Goldberg, Reynaldo Rey and other entertainment legends were honored years ago at The very 1st Award Show for Black Comedians, The AAhA's Award Ceremony March 15th 1990. In celebration of Black History Month, Mayor Tom Bradley proclaimed February 11th ""African American Humor Awards Day"" in the city of Los Angeles, CA,",English,United States,N/A,8.4,8,tt16252478,N/A
Guilty Flag,2021–,N/A,N/A,"Crime, Drama, Thriller",N/A,N/A,"Masahito Kobayashi, Atsuhiro Kobayashi, Hidetoshi Nishijima","Follows a man who uses the power of social media to find his wife and kids that suddenly disappeared, but speculative minds begin to think that maybe he is the real culprit.",Japanese,Japan,N/A,N/A,61,tt16252490,N/A
Marianne James chez les Bajaus,2010,N/A,106 min,Documentary,N/A,N/A,"Frédéric Lopez, Marianne James",N/A,N/A,N/A,N/A,N/A,N/A,tt1625254,N/A
Capitol Punishment,2021,N/A,139 min,"Documentary, Crime, History",Christopher Burgard,N/A,"Aaron Babbitt, Ashli Babbitt, Maureen Bailey","Actor Nick Searcy was at the January 6th rally and provides never before seen footage of the January 6th rally. Searcy interviews Proud Boys president Enrique Tarrio, and others who were arrested in SWAT-style dawn FBI raids for being at the event. The documentary also featured recordings of Ashli Babbitt at the rally minutes before she was killed by Capitol police as she broke into the area where members of Congress were sheltering from the insurrection, and interviews with her husband after her death, as well as interviews with rally goers who were held in solitary confinement without bail or a trial for several months, and are now awaiting trial, in most cases having rejected plea deals, in early 2022. Searcy provides footage showing the size of the crowd, showing Capitol Hill police removing barricades and inviting rally goers into the Capitol, and footage of people who led the insurrection changing gear behind trees and bushes. The role of FBI informants is discussed by former and current FBI and DEA agents. Searcy also interviews former military and FBI officials who contend the insurrection at the Capitol was orchestrated by people within the government in order to create a useful political narrative. However, no evidence is provided to substantiate these charges.",English,United States,N/A,5.5,726,tt16252560,N/A
Never put off till tomorrow what you can do today.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","As the top-ranking superheroes, Fire Emblem and Sky High seem like the perfect buddy team; nevertheless, Nathan has one particular complaint.",Japanese,Japan,N/A,6.4,10,tt16252604,N/A
No one knows the weight of another's burden.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","Now an official superhero, Subaru is eager to make his mark. Feeling desperate, he starts to get ahead of himself.",Japanese,Japan,N/A,7.6,9,tt16252606,N/A
Live and let live.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","After getting into an argument with Ivan, Antonio is worried that the Rock Bison and Origami Cyclone partnership won't survive.",Japanese,Japan,N/A,N/A,10,tt16252608,N/A
Suspicion will raise bogies.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris",Karina decides to meet with a lonely and sickly fan who says Blue Rose is their favorite superhero. She asks Tiger to come along too.,Japanese,Japan,N/A,7.6,9,tt16252610,N/A
Youth should be regarded with respect.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","Lara and Pao-Lin seem to have perfect teamwork, but then Lara's overbearing mother convinces her to see Pao-Lin not as a partner, but as a rival.",Japanese,Japan,N/A,N/A,8,tt16252616,N/A
You can't judge a book by it's cover.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris",Subaru gets worried when his partner Thomas is reprimanded for being too violent while apprehending a robber.,Japanese,N/A,N/A,N/A,7,tt16252618,N/A
Out of the mouths of babes oft times come gems.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris",Tiger is delighted - and a little surprised - when his daughter Kaede comes to the city to visit him with her friend.,Japanese,Japan,N/A,N/A,8,tt16252620,N/A
Have not thy cloak to make when it begins to rain.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","Tiger bends the rules to try to catch a violent NEXT named Vincent Carl, who left Barnaby badly injured while evading capture.",Japanese,Japan,N/A,7.8,7,tt16252622,N/A
Pride comes before a fall.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","Fire Emblem and Sky High are found frozen, victims of an attack by a pair of NEXT suspects who've declared war on the city's superheroes.",Japanese,Japan,N/A,8.5,8,tt16252624,N/A
Every cloud has a silver lining.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","Agnes orders the superheroes to stand down and avoid confrontation with Hugan and Mugan, but soon they're faced with a double threat.",Japanese,N/A,N/A,8.2,7,tt16252626,N/A
Constant dropping wears away a stone.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","The superheroes are fighting as hard as they can, but Hugan and Mugan seem impossible to defeat.",Japanese,Japan,N/A,9.0,11,tt16252628,N/A
Sarah Palin's Alaska,2010–,N/A,45 min,"Family, Reality-TV",N/A,Maria Baltazzi,"Sarah Palin, Todd Palin, Piper Palin","Welcome to the world of SARAH PALIN'S ALASKA. Get an inside look at the famous Alaskan native and watch as Sarah goes salmon fishing with daughter Piper, hunts for gold with her brother Chuck, packs up the RV for a white water rafting trip with the whole family, and much more.",English,United States,1 nomination,2.6,695,tt1625263,N/A
Man's extremity is God's opportunity.,2022,TV-14,N/A,"Animation, Action, Adventure",Mitsuko Kase,N/A,"Wally Wingert, Yuri Lowenthal, Daran Norris","The remaining superheroes learn Hugan and Mugan's motives, and then put together a plan to defeat the powerful duo.",Japanese,Japan,N/A,N/A,11,tt16252630,N/A
Sokkokokki,2010–,N/A,N/A,Game-Show,N/A,N/A,"Maria Sid, Tommi Tuominen, Harri Syrjänen",N/A,Finnish,Finland,N/A,5.1,10,tt1625266,N/A
Yukon's Wild Grizzlies,2021,N/A,46 min,Documentary,Phil Timpany,Chris Aikenhead,N/A,"Deep in Canada's remote Yukon, a dramatic coming of age story unfolds involving an adolescent grizzly named Sophie. Wildlife filmmaker Phil Timpany has chronicled her all her life. Now he's capturing her first steps into adulthood-and motherhood-and the many challenges threatening both her and her rambunctious cubs. Witness Sophie's journey as she learns the ropes, trying to balance her own needs with feeding and protecting her young. More than half of all grizzly cubs die in their first year, so Sophie has little room for error.",English,Canada,N/A,N/A,18,tt16252664,N/A
Woman Warrior White Rose,1929,N/A,29 min,"Short, Action, Drama",Huimin Zhang,Huimin Zhang,"Chen Enpei, Gao Guanhao, Ding Huashi","Bai Suying, a talented athlete from a women's sports academy, gives a stand-out performance at a school demonstration and is awarded ""the outfit of a heroine."" Donning the swashbuckling costume, and pasting on a mustache, she hone...","Chinese, None",China,N/A,N/A,6,tt16252668,N/A
Al Walda Basha,2013,N/A,N/A,Drama,N/A,N/A,"Ahmed Dawood, Sawsan Badr, Basem Samrah",N/A,Arabic,Egypt,N/A,N/A,N/A,tt16252696,N/A
Passages,2023,Unrated,91 min,"Drama, Romance",Ira Sachs,"Mauricio Zacharias, Ira Sachs, Arlette Langmann","Franz Rogowski, Ben Whishaw, Adèle Exarchopoulos",A gay couple's marriage is thrown into crisis when one of them impulsively begins a passionate affair with a young woman.,"English, French","France, Germany",4 wins & 26 nominations total,6.6,"13,204",tt16252698,80
Marked,2022,N/A,14 min,"Short, Horror",Catherine Bonny,Catherine Bonny,"Qi, Lauren Summers, Barry Tudor","When a contraceptive implant sends twenty-one year old Andrea violently insane, she must find a way to remove it before she does something that she'll regret for the rest of her life.",English,Australia,1 win,N/A,N/A,tt16252740,N/A
The Nyanga Legend of Mwindo,2021,N/A,N/A,Game-Show,N/A,N/A,Monica Rivera,N/A,N/A,N/A,N/A,N/A,10,tt16252754,N/A
The Norse Legend of Freyja,2021,N/A,N/A,Game-Show,N/A,N/A,Monica Rivera,N/A,N/A,N/A,N/A,N/A,11,tt16252760,N/A
The Greek Legend of Atalanta,2021,N/A,N/A,Game-Show,N/A,N/A,Monica Rivera,N/A,N/A,N/A,N/A,N/A,13,tt16252762,N/A
Episode #13.7,2021,N/A,N/A,"Family, Game-Show, Reality-TV",N/A,N/A,"Barbara Corcoran, Mark Cuban, Lori Greiner",Daniel Lubetzky guest sharks; an innovative cleaning alternative for every household; a reinvention of a childhood favorite; a surprising approach to skin care; an update on Dude Wipes.,N/A,N/A,N/A,N/A,24,tt16252814,N/A
Sonic Revved Up!!,2018–2021,N/A,N/A,"Animation, Comedy",N/A,LephemStar91,"Otaku d Furiku, Kennie Adventure, Dylan Cotterill","A fan-animated series about Sonic the Hedgehog going on adventures with his friends; Whether they're saving Emerald Town, or just messing around.",English,United States,N/A,N/A,N/A,tt16252902,N/A
Rifftrax: Dr. Who and the Daleks,2013,N/A,N/A,Comedy,N/A,N/A,"Michael J. Nelson, Kevin Murphy, Bill Corbett",The stars of MST3K parody this campy sci-fi Doctor Who classic!,English,United States,N/A,6.3,27,tt16253036,N/A
Episode #1.23,2021,N/A,N/A,"Comedy, Romance","Ali Bilgin, Özgür Sevimli","Senem Birlik, Aksel Bonfil, Murat Arda Gürsoy","Ayça Aysin Turan, Alp Navruz, Nihan Büyükagaç","The disappearance of the baby during the turmoil in the hotel worries everyone, while Haziran and Poyraz go after Hanife and her baby. As Nehir starts to get closer to Okan, Suzan continues to be a threat to Sadik. While Biricik i...",N/A,N/A,N/A,N/A,61,tt16253058,N/A
Adjust Maadi,2021,N/A,N/A,"Comedy, Drama",Kunal Kohli,"Indira Bisht, Divyanshu Malhotra","Karan Ashar, Prateik Patil Babbar, Meiyang Chang","Vasudha is nervous about her first date after her messy separation with Dhruv. Akhil is avoiding going to the office for another week. After a hilarious double-date disaster, Vasudha tries to engage in some guilt-free fun and pick...",N/A,N/A,N/A,N/A,15,tt16253142,N/A
Bengaluru Hilaa Denge,2021,N/A,N/A,"Comedy, Drama",Kunal Kohli,"Indira Bisht, Divyanshu Malhotra","Karan Ashar, Prateik Patil Babbar, Kavita Banerjee","Pradeep Bhaiyya, an annoying cousin shows up and takes Akhil and Rinzing for a drunken night. Kay sees Aryan making out. Vasudha, frustrated with her subtly sexist boss, heads out to a new age experience, and hooks up with a much ...",N/A,N/A,N/A,N/A,12,tt16253146,N/A
Summer Vacation is Already Over,2021,N/A,N/A,Animation,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,11,tt16253150,N/A
Tweestrijd,2010,N/A,N/A,"Crime, Drama, Mystery",Melinda Van Berlo,Charles De Weerdt,"Hubert Damen, Viv Van Dingenen, Dirk Tuypens",In the Brussel-Charleroi canal a car is found with the dead body of a man inside it. He was stabbed with a knife. Witse discovers the man was involved in a deadly diving accident and suspects he was the victim of revenge. But reve...,N/A,N/A,N/A,N/A,11,tt1625316,N/A
Braaazilll!!,2021,N/A,N/A,"Comedy, Drama",Kunal Kohli,"Indira Bisht, Divyanshu Malhotra","Karan Ashar, Prateik Patil Babbar, Meera Chopra","Vasudha finally indulges in a hookup. Akhil is struggling to find his groove at the office, ends up meeting an unconventionally attractive girl, and is blown away. By the end, both Vasu and Akhil confront some seriously painful re...",N/A,N/A,N/A,N/A,8,tt16253160,N/A
Waise Wale Bhai Behen,2021,N/A,N/A,"Comedy, Drama",Kunal Kohli,"Indira Bisht, Divyanshu Malhotra","Karan Ashar, Prateik Babbar, Meera Chopra",Vasudha and Akhil forget to tie rakhis to each other on Raksha Bandhan. Vasudha loses her patience with her boss Satvik and impulsively resigns from Proficient. Akhil meets a bizarre therapist. He also finds an unlikely yet intrig...,N/A,N/A,N/A,N/A,N/A,tt16253166,N/A
Fish in the Sky,2021,N/A,N/A,"Comedy, Drama",Kunal Kohli,"Indira Bisht, Divyanshu Malhotra","Prateik Babbar, Meiyang Chang, Diljot Chhabra","Vasudha goes on a hilarious adventure to a village, looking for a lost artist. Stressed with work over his uncertain future at Kechup, Akhil gate crashes Rinzing's family dinner. Vasudha and Dhruv are surprised to discover they st...",N/A,N/A,N/A,N/A,N/A,tt16253176,N/A
"Siz kardes lafini alti harfe sigdirmissiniz, biz yere göge sigdiramiyoruz",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,15,tt16253208,N/A
"Hiçbir sey yolunda gitmezken, sen nasil gittin...",2021,N/A,N/A,Drama,Serkan Birinci,"Mert Mericli, Gül Abus Semerci, Melis Veziroglu Yilmaz","Aylin Akpinar, Fadik Sevin Atasoy, Berk Ali Catal",N/A,N/A,N/A,N/A,N/A,9,tt16253212,N/A
Separation of East Pakistan - The Untold Story,2021,N/A,112 min,Documentary,N/A,Javed Jabbar,N/A,"Over the past 50 years, the global narrative about 1971 has been shaped by some facts but also by many falsehoods, by a few truths but also by several travesties. This documentary comprises informative but candid observations by a galaxy of distinguished individuals. They include eminent scholars and researchers, former ministers, ambassadors, policymakers, journalists, and eye-witnesses from the United States, United Kingdom, India, Bangladesh, and Pakistan. Their thought-provoking reflections enable viewers to survey 1971 with unprecedented clarity and accuracy.",English,"Pakistan, United Kingdom",N/A,7.1,31,tt16253220,N/A
Biri Beni Gözlüyor,1988,N/A,88 min,"Drama, Thriller",Ömer Ugur,Ömer Ugur,"Tarik Tarcan, Selin Dilmen, Erhan Keçeci",N/A,Turkish,Turkey,N/A,4.6,43,tt1625323,N/A
Eraserhead Stories,2001,N/A,85 min,Documentary,David Lynch,N/A,"Catherine E. Coulson, David Lynch, Jack Nance",The enduring hope that humanity may or may not persevere. A tale of love and abandonment.,English,USA,N/A,7.2,448,tt1625326,N/A
Fear Not,2011,N/A,N/A,Horror,"Nicolo Dominick Gullo, Jameel Saleem",Nicolo Dominick Gullo,"Aaron Perilo, Dustin Fitzsimons, Jennifer Simmons","Jason Petal, a student filmmaker, stumbles on a 70's era 8mm camera containing the footage of a grisly murder, and in order to film his own feature he convinces friends to break into the abandoned historic home where the tragedy occurred. Planning to scare them at every turn, he quickly realizes too late that the thing their cameras will record are their own deaths.",English,United States,N/A,6.8,23,tt1625327,N/A
Flight of the Cardinal,2010,Not Rated,87 min,"Drama, Thriller",Robert Gaston,Robert Gaston,"Ross Beschler, David J. Bonner, Claire Bowerman","Young Beetle Hobbs wants out of his small town and sees his ticket in Grady Wilson. Set in the desolate Smoky Mountains, Grady has recently left the big city to become the proprietor of a resort lodge. When Beetle joins Grady's staff, he gives new meaning to the adage 'keep your friends close and your enemies closer'. A stunning ensemble cast steer this original tale of chilling suspense as different shades of gray ignite a battle between good and evil. FLIGHT OF THE CARDINAL possesses a rare combination of heart and soul with edge-of-your-seat suspense.",English,United States,N/A,4.3,191,tt1625328,N/A
Everything Wrong With Kingsman: The Secret Service,2015,N/A,13 min,Comedy,N/A,N/A,Jeremy Scott,Sins for Kingsman: The Secret Service.,N/A,N/A,N/A,N/A,N/A,tt16253290,N/A
Live to Dance,2011,N/A,N/A,Reality-TV,N/A,N/A,"Paula Abdul, Osher Günsberg, Travis Payne","A wide variety of acts compete for a panel of judges, with viewers getting to vote during the semifinals and finals.",English,United States,N/A,5.3,50,tt1625330,N/A
Javier Bardem/Kimberly Williams-Paisley/Ashley Williams/Nikki Glaspie,2021,TV-14,41 min,"Comedy, Talk-Show",N/A,N/A,"Seth Meyers, Javier Bardem, Kimberly Williams-Paisley","Actor Javier Bardem (movie, ""Being the Ricardos""); actresses Kimberly Williams-Paisley and Ashley Williams; Nikki Glaspie sits in with the 8G Band;",English,N/A,N/A,N/A,18,tt16253302,N/A
Brian Cox/George Stephanopoulos/Wet Leg/Nikki Glaspie,2021,N/A,N/A,"Comedy, Talk-Show",N/A,N/A,"Seth Meyers, Brian Cox, George Stephanopoulos","Actor Brian Cox (TV series, ""Succession""); TV host George Stephanopoulos (TV series, ""Good Morning America"", ""This Week""); Wet Leg performs; Nikki Glaspie sits in with the 8G Band;",N/A,N/A,N/A,N/A,10,tt16253306,N/A
Halle Berry/Chris Kattan/Rutger Bregman/Nikki Glaspie,2021,TV-14,41 min,"Comedy, Talk-Show",N/A,N/A,"Seth Meyers, Halle Berry, Chris Kattan",Actress Halle Berry; actor Chris Kattan; actor Rutger Bregman; Nikki Glaspie sits in with the 8G Band;,English,United States,N/A,N/A,17,tt16253308,N/A
Hello Zindagi,2010,N/A,125 min,"Drama, Family",Raja Unnithan,"Vivek Gupta, Raja Unnithan","Kitu Gidwani, Ananya Chadha, Milind Gunaji",A young woman's journey towards self realization.,Hindi,India,N/A,6.0,16,tt1625331,N/A
Tom Holland/Anna Konkle & Maya Erskine/Nikki Glaspie,2021,TV-14,41 min,"Comedy, Talk-Show",N/A,N/A,"Seth Meyers, Tom Holland, Anna Konkle","Actor Tom Holland (movie, ""Spider-Man: No Way Home""); actresses Anna Konkle and Maya Erskine (TV series, ""PEN15""); Nikki Glaspie sits in with the 8G Band;",English,N/A,N/A,N/A,16,tt16253310,N/A
Patti LuPone/James Acaster/Joy Crookes,2021,TV-14,41 min,"Comedy, Talk-Show",N/A,N/A,"Seth Meyers, Patti LuPone, James Acaster",Actress Patti LuPone; comic James Acaster; Joy Crookes performs;,English,N/A,N/A,N/A,17,tt16253312,N/A
Plantados,2021,N/A,N/A,N/A,"Manu Ochoa, Yolanda Román",Manu Ochoa,"Gema de Medina, Gonzalo Kindelán, Emilio Linder",N/A,Spanish,Spain,N/A,N/A,N/A,tt16253322,N/A
Torch Song,2024,N/A,100 min,"Drama, Music",Jeroen Houben,Jeroen Houben,"Carla Juri, Markoesa Hamer, Al Weaver","Torch Song follows the unpredictable journey of Liz, an eccentric former pop singer who abandoned the spotlight years ago. Already adrift in her life, the loss of her mother prompts a trip to Amsterdam to look up her estranged half-brother Gabe. With a childlike disregard and flair for disruption, Liz soon revamps long-simmering tensions with Gabe. To make matters worse, Gabe's girlfriend Joey becomes a fixture in Liz's life, further complicating an already deteriorating family dynamic.",English,Netherlands,N/A,N/A,N/A,tt16253326,N/A
Super Bowl XLIV Halftime Show,2010,N/A,N/A,Sport,Hamish Hamilton,N/A,"Roger Daltrey, Pete Townshend",N/A,English,United States,Nominated for 1 Primetime Emmy. 1 nomination total,7.3,43,tt1625336,N/A
The Future of the Aquarium,2021,N/A,24 min,"Animation, Drama",Toshiya Shinohara,"Yûko Kakihara, Yuka Yamada","Miku Itou, Rikako Aida, Azumi Waki","Akira announces the USTD Aquatope Project to everyone in Tingaara, offering a two year training course for two employees at Tingaara. Kaoru is confident while Fuuka feels reluctant, as she doesn't want to leave Kukuru.",N/A,N/A,N/A,N/A,21,tt16253378,N/A
The Client List,2010,TV-14,88 min,Drama,Eric Laneuville,Suzanne Martin,"Jennifer Love Hewitt, Teddy Sears, Sonja Bennett",A former beauty queen is forced to take a job at a massage parlor when her family faces foreclosure on their home after her husband suffers an injury that keeps him from working. Unfortunately for her she soon learns that her clients expect more than a rubdown.,English,United States,1 win & 1 nomination total,5.6,"8,615",tt1625340,N/A
No Way Up,2024,R,90 min,"Action, Adventure, Drama",Claudio Fäh,Andy Mayson,"Colm Meaney, Will Attenborough, Jeremias Amoore",Characters from different backgrounds are thrown together when the plane they're travelling on crashes into the Pacific Ocean. A nightmare fight for survival ensues with the air supply running out and dangers creeping in from all ...,English,United Kingdom,N/A,4.6,"11,455",tt16253418,N/A
Untitled Ben Schwerin Project,2010,N/A,N/A,Drama,N/A,Ben Schwerin,N/A,N/A,English,United States,N/A,6.2,11,tt1625344,N/A
Patrice O'Neal: Elephant in the Room,2011,TV-MA,78 min,Comedy,Beth McCarthy-Miller,Patrice O'Neal,"Patrice O'Neal, Josh Fadem","Elephant In The Room, filmed at the acclaimed Montreal Comedy Festival, is Patrice's first full-length special.",English,United States,N/A,8.2,"1,614",tt1625345,N/A
