title,year,rated,runtime,genre,director,writer,actors,plot,language,country,awards,imdb_rating,imdb_votes,imdb_id,metascore
Varsity Blues,1999,R,106 min,"Comedy, Drama, Romance",Brian Robbins,W. Peter Iliff,"James Van Der Beek, Jon Voight, Paul Walker","In small-town Texas, high school football is a religion. The head coach is deified, as long as the team is winning and 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. In his 30th year as head coach, Bud Kilmer (Jon Voight) is trying to lead his West Canaan Coyotes to their 23rd division title. When star quarterback Lance Harbor (Paul Walker) suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon (James Van Der Beek), a second-string quarterback with a slightly irreverent approach to the game. ""Varsity Blues"" explores our obsession with sports and how teenage athletes respond to the extraordinary pressures places on them.",English,United States,2 wins & 5 nominations total,6.5,"51,402",tt0139699,50
Vasco Santana: O Bom Português,1998,N/A,53 min,"Documentary, Biography","Bruno Cerveira, Vasco Eloy",Vasco Eloy,"Maria João Abreu, António Assunção, Carlos Avilez","A look at the life and career of Vasco Santana, one of the most beloved actors of the Portuguese cinema.",Portuguese,Portugal,N/A,N/A,7,tt0139701,N/A
Vater Philipp,1963,N/A,115 min,Comedy,Hans Mahler,Dieter Rohkohl,"Heidi Kabel, Henry Vahl, Edgar Bessen",N/A,German,West Germany,N/A,9.3,45,tt0139703,N/A
"Vatsa sisään, rinta ulos!",1959,N/A,91 min,Comedy,Aarne Tarkas,Aarne Tarkas,"Helge Herala, Tommi Rinne, Marjatta Kallio","After seeing Vatsa sisään, rinta ulos! by Aarne Tarkas one can but compare it to Some like it hot by Billy Wilder. Similarities between these two films are striking as both of them belong to the same category of cross-dressing comedy and what more fascinating, both of the titles are from the same year (1959). The first one shows us a current (1950s) world of girls' school and garrison in an idyllic Finnish town whereas the latter one allows history to soften themes a bit. In both films there are three major characters: two men whose masculinity is under review, and a woman, who is like a sexual angel.In Wilder's film the distinction between two major male character is shown as possibility to change the identity role, and Some like it hot even gives us a great laugh of a couple of millionaire and transvestite (""woman""), while in Tarkas' farce the much greater fear of homosexuality is handled quite openly. The transvestite theme is only like a token idiom. Happy end is more open in Wilder's film than in Tarkas' as the main characters end up in opposite possibilities: in first one impossible end and in second one totally accepted, but obviously most improbable.Both films include musical elements, but very different ways: Wilder puts music to be an integral part of his masterpiece while Tarkas uses some popular singers in his title without any need. I mean that music in this Finnish farce could be better in few moments, but otherwise all the things seems to fit rarely well. Tarkas' Vatsa sisään, rinta ulos! gives us excellent characters - perhaps even more than Wilder in his film -, and marvellously played. Helge Herala's neurotic officer also allows us allusions of Hynkel from Charles Chaplin's The great dictator...Surprisingly good, if we forget the overage schoolgirls and like that. A good comedy indeed.",Finnish,Finland,N/A,5.9,120,tt0139704,N/A
Veer Ghatotkach,1949,N/A,N/A,"Action, Adventure, Drama",Nanabhai Bhatt,N/A,"Amarnath, Shree Bhagwan, Sona Chatterjee","While hiding from their vengeful cousins, the Kauravas, the Pandava brothers, Yudhister, Arjun, Bhim, Nakul, and Sahdev enter a forest, and this is where Bhim slays a demon. In order to make amends to the demon's mother, he agrees to marry her daughter, Hidamba, and they subsequently return home. Hidamba gets pregnant and gives birth to a baby boy who she names Ghatotkach, who grows up to be a mighty illusionist, who can fly, became a giant at will, and shape-shift. One day Ghatotkach gets into a confrontation, albeit unknowingly, with Abhimanyu, the son of Arjun, who is on his way to abduct Surekha, the daughter of Balram, who is being married against her will to Lakshman, the semi-senile son of Duryodhan, and ends up killing him. When he finds out that Abhimanyu is his cousin, he brings him back to life with Amrit (Holy Nectar), and decides to join him in his quest. The duo do get away with irritating the Kauravas almost resulting in a battle between the Yadavs and them, but Bhagwan Shri Kishan decides to intervene and placates both parties. The question does remain with Kishanji himself getting involved will the duo succeed in abducting Surekha?",Hindi,India,N/A,3.4,16,tt0139705,N/A
Venner,1960,N/A,90 min,"Crime, Drama",Tancred Ibsen,"Tancred Ibsen, A. Överland, Arnulf Øverland","Alf Malland, Tor Stokke, Eva Bergh","Two old friends climbing the Eagle Peak mountain, reveals an intelligent story about a friend trying to get rid of another and getting revenge, take the glory of friend's achievement, get his leading job in the firm, and even his woman.",Norwegian,Norway,1 nomination,6.3,68,tt0139707,N/A
The Venus Factory,1998,N/A,83 min,Comedy,Glenn Fraser,N/A,"Jenny Apostolou, Marie-Claire Aston, Melissa Bell","This tale of the porn industry, telling of one rising star and his naked ambition.",English,Australia,N/A,6.7,28,tt0139709,N/A
Viagem à Expo,1998,N/A,54 min,Documentary,João Pedro Rodrigues,N/A,N/A,"The Portuguese capital back then was frequently present in the media in France, due to the promotional campaign around EXPO 98. One year later, during the summer vacations, João Pedro Rodrigues films once again this family emigrated in France in a journey through the historic zones of the capital, and the city's surroundings, in their visit to Expo or the Stadium of Light.",Portuguese,Portugal,N/A,7.0,21,tt0139711,N/A
"The Birth, the Life and the Death of Christ",1906,Not Rated,33 min,"Short, Biography, Drama",Alice Guy,N/A,N/A,The life of Jesus Christ in 25 scenes.,French,France,N/A,6.4,602,tt0139714,N/A
Viettelysten tie,1955,N/A,77 min,Drama,Kaarlo Nuorvala,Kaarlo Nuorvala,"Yvonne Axö, Erik Fröling, Pentti Irjala","Antti and Ville arrive in Stockholm to seek adventure, to entertain, to meet girls and to live in a new youth culture. However, when they get off the ship, they get into the wrong track and come across prostitution and drug crime.",Finnish,Finland,N/A,N/A,7,tt0139715,N/A
Vihaan sinua - rakas,1951,N/A,73 min,Comedy,Edvin Laine,"Toivo Kauppinen, Ensio Rislakki","Edvin Laine, Leena Häkinen, Eila Peitsalo",N/A,Finnish,Finland,N/A,5.8,43,tt0139716,N/A
Viheltäjät,1964,N/A,81 min,Drama,Eino Ruutsalo,Eino Ruutsalo,"Michel Strasberg, Maria Doniel, Gilbert Reeb","Young, broke acting students look for work and love in sixties Paris.",French,Finland,N/A,5.2,52,tt0139717,N/A
Vihreä kulta,1939,N/A,86 min,"Drama, Romance",Valentin Vaala,"Ossi Elstelä, Valentin Vaala, Hella Wuolijoki","Hanna Taini, Olavi Reimas, Sven Relander","The drama Green Gold (1939), directed by Valentin Vaala, is based on a play by Juhani Tervapää, aka Hella Wuolijoki. Kristine Bergman, a governess, arrives in her native Lapland with her husband Gustav Bergman. On a night-time sleigh ride, she meets and falls in love with the head forester Suontaa, who responds to her feelings. Both are married and divorce is not a foregone conclusion for either of them.",Finnish,Finland,N/A,5.6,69,tt0139718,N/A
Vihtori ja Klaara,1939,N/A,99 min,Comedy,Teuvo Tulio,"Turo Kartto, George McManus, Teuvo Tulio","Eino Jurkka, Verna Piponius, Turo Kartto","Although perhaps not one of Tulio's best films, and made on a rather modest budget, Vihtori ja Klaara is nonetheless a very amusing take on cartoonist George McManus's comic creation. The plot, such as it is, revolves around Vihtori's clandestine involvement with an attractive and rather worldly young woman named Ritva, who is planning to marry boxing champion and garage owner Klasu Tullari, son of Vihtori's friend Tomi, and their interactions with daughter Vappu and her fiancé, Peter von Schaslick, a mechanic in Klasu's garage, under the nose of the threatening and suspicious Klaara, with lazy son Nisse acting as a rather sardonic Greek chorus.The film makes hilarious use of a number of situations and set-ups taken directly from McManus's comic strips, opening with the sound of crashing crockery as Klaara attempts to coerce a reluctant Vihtori into accompanying her to the opera. Vihtori's carousing and late nights out with the boys, Klaara's penchant for wielding an over-sized rolling pin, Vihtori's hair-raising descent down knotted bed sheets from an upper-story apartment, Klaara's piano playing and atrocious singing, and Vihtori's humiliation by the neighborhood kids while walking Klaara's minuscule dog, Pipi, are all faithfully recreated from gags first portrayed in McManus's strip.Vihtori ja Klaara has just been released on DVD in Finland, and has English subtitles, but you'll probably need a DVD player that can play European discs if you plan on adding it to your collection.",Finnish,Finland,N/A,5.2,101,tt0139719,N/A
Viimeinen vieras,1941,N/A,95 min,"Crime, Thriller","Ville Salminen, Arvi Tuomi","H.R. Halli, Matti Kurjensaari, Risto Orko","Hugo Hytönen, Ville Salminen, Hannes Häyrinen",N/A,Finnish,Finland,N/A,5.8,44,tt0139720,N/A
Villilintujen parissa,1927,N/A,79 min,Documentary,"Heikki Aho, Björn Soldan","Heikki Aho, Björn Soldan","Topi Tourunen, Lennart Segerstråle",N/A,"None, Finnish, Swedish",Finland,N/A,N/A,5,tt0139722,N/A
Vintage Wine,1935,N/A,81 min,"Comedy, Romance",Henry Edwards,"Alexander Engel, Seymour Hicks, Ashley Dukes","Seymour Hicks, Claire Luce, Eva Moore","The family head of a wine company refuses to retire, but his family have other ideas.","Italian, English",United Kingdom,N/A,6.0,63,tt0139723,N/A
Viraj periculos,1983,N/A,84 min,"Action, Thriller",Sergiu Nicolaescu,"Gheorghe Ene, Liviu Gheorghiu","Ion Besoiu, Ioana Pavelescu, Mircea Albulescu","A medic is hunted by guilt of killing a man in a car accident, a cop who staged an experiment of placing a dummy on the side of the road and a dead man found found on the side of the road.",Romanian,Romania,N/A,5.7,86,tt0139724,N/A
With Love from Truman,1966,N/A,29 min,"Documentary, Short","Albert Maysles, David Maysles, Charlotte Zwerin",N/A,"Truman Capote, Karen Gundersen",A remarkable movie. I was spellbound. I had never known much about Truman Capote until I saw this show. I was first impressed with Hoffman in The talented Mr Ripley and this movie confirmed my first impression of him. Would you please answer a question I have. This seems to be the only way I can get the answer I seek. I may even have to see the movie again just to get those final lines given on the screen. At the end of the movie 'Truman Capote' there is given his epigraph-something about answers to prayers-I tried to find it on the internet but this seems the best way to get the answer. I would sincerely appreciate a response to my predicament.Nola Jackson,English,United States,N/A,7.4,98,tt0139726,N/A
Una vita violenta,1962,N/A,106 min,Drama,"Paolo Heusch, Brunello Rondi","Pier Paolo Pasolini, Ennio De Concini, Franco Brusati","Franco Citti, Serena Vergano, Alfredo Leggi","Tommaso, giovane di borgata, per conquistare l'amore di Irene organizza una serenata che finisce in una rissa, durante la quale ferisce un uomo con un coltello. Viene arrestato e condannato ad alcuni mesi di carcere. Durante la permanenza nella casa di pena, si ammala di tisi. Ricoverato in sanatorio, conosce un sindacalista comunista, che si interessa a lui e lo esorta e lo aiuta a prendere coscienza, sociale e politica. Tommaso si rimette in carreggiata e decide di sposare Irene. Un giorno, per salvare una donna, si getta nelle acque gelide dell'Aniene, ma questo gesto di altruismo e di coraggio gli provoca una ricaduta della malattia e, poco dopo, la morte.",Italian,"Italy, France",N/A,6.9,250,tt0139728,N/A
Väreitä,1965,N/A,44 min,"Short, Drama",Martti Saarikivi,Martti Saarikivi,"Liisa Kokko, Kalervo Koski, Maija","The erotic fantasy film Väreitä is about a lonely man living on an island. Sitting on a cliff, he sees three naked maidens rise from the water and hide behind a rock to watch them secretly. The next morning, he thinks it was all in his head until he catches a water nymph while lifting nets. He returns her to the water. Later he encounters them again, but as night falls he loses them. Was it all an illusion after all?",Finnish,Finland,N/A,4.3,59,tt0139730,N/A
Wages of Sin,1929,N/A,N/A,Drama,Oscar Micheaux,Oscar Micheaux,"Lorenzo Tucker, William A. Clayton Jr., Kathleen Noisette, Rudolph Hind",N/A,English,USA,N/A,7.4,57,tt0139731,N/A
Waiting for Mo,1996,N/A,N/A,Comedy,Zaki Gordon,Zaki Gordon,"Chris Hebert, Stephanie Buxbaum, Elizabeth Edwards, Enrique Bradley",N/A,N/A,USA,N/A,6.4,11,tt0139732,N/A
Small Time,1996,R,96 min,"Comedy, Crime",Jeffrey Reiner,"Jeffrey Reiner, Patrick Cupo","Glenn Plummer, Patrick Cupo, Ernie Reyes Jr.",Ben is a small-time gangster who gets the opportunity to earn a lot of money. His boss sends him to a remote ranch with bag full of drugs and orders him to wait for the buyer. But the routine drug deal turns to disaster because of Ben's unprofessional associates.,English,United States,N/A,6.1,267,tt0139733,N/A
I Am My Films,1978,N/A,93 min,Documentary,"Erwin Keusch, Christian Weisenborn",N/A,"Bruno S., Eva Mattes, Burkhard Driest","""I Am My Films - A Portrait of Werner Herzog"" - Herzog is one of the most important German auteur filmmakers and certainly also one of the most passionate. For his film projects, he does not shy away from even the most extreme conditions and often leads himself and his team to the edge of physical and mental resilience.",German,West Germany,N/A,7.1,152,tt0139735,N/A
White Goods,1994,N/A,105 min,"Comedy, Drama","Al Ashton, Robert Young",Al Ashton,"Lenny Henry, Ian McShane, Lesley Nightingale",Ian Deegan and Charlie Collins team up to appear on a popular snooker quiz TV show. But they have a major falling out when they can't agree how to split their winnings.,English,United Kingdom,N/A,6.2,65,tt0139737,N/A
The Kiss,1896,Not Rated,1 min,"Short, Romance",William Heise,John J. McNally,"May Irwin, John C. Rice","In a medium close-up shot of the first kiss ever recorded on screen, the actors, May Irwin and John C. Rice, perform the controversial final scene of the stage musical play, The Widow Jones. Sometimes referred to as ""The May Irwin Kiss"" or ""The Rice-Irwin Kiss"", this tantalising reenactment depicts two fervent lovers cuddle, talk passionately at hair's breadth--and just before the love-smitten gentleman decides to go in--he swiftly brushes his well-groomed moustache to give his chosen one an innocent peck, rather than a hot-blooded kiss. Of course, things have significantly changed since 1896, and what is now viewed as innocuous, it was punishable back then.",None,United States,1 win total,5.8,"3,836",tt0139738,N/A
William the Conqueror,1982,N/A,316 min,"Action, History","Gilles Grangier, Sergiu Nicolaescu","Marcel Jullian, Serge de la Roche","Hervé Bellon, John Terry, Mircea Albulescu","William's government blended elements of the English and Norman systems into a new one that laid the foundations of the later medieval English kingdom.[141] How abrupt and far-reaching the changes were is still a matter of debate among historians, with some such as Richard Southern claiming that the Conquest was the single most radical change in European history between the Fall of Rome and the 20th century.","French, Romanian","Romania, France, Switzerland",N/A,6.8,131,tt0139739,N/A
Wrestling with Alligators,1998,Not Rated,95 min,Drama,Laurie Weltz,"Scott Kraft, Laurie Weltz","Joely Richardson, Claire Bloom, Adrienne Shelly","The story is set in 1959, Maddy is a teen-ager who has her first romance with carnival worker Will. Meanwhile her roommate, widow Claire is pregnant by garage owner Rick, whom she doesn't love.",English,United States,1 win & 1 nomination,5.0,162,tt0139745,N/A
Ylioppilas Pöllövaaran kihlaus,1920,N/A,16 min,"Comedy, Short",Erkki Karu,Erkki Karu,"Väinö Lehmus, Elsa Aarni, Erkki Karu",N/A,None,Finland,N/A,N/A,13,tt0139746,N/A
Yövartija vain...,1940,N/A,99 min,Drama,Yrjö Norta,Erik Dahlberg,"Aku Korhonen, Regina Linnanheimo, Unto Salminen",About an old night-watch and his beautiful daughter Aino who is courted by the son of a factory boss.,Finnish,Finland,N/A,4.9,63,tt0139747,N/A
Zile fierbinti,1976,N/A,90 min,Action,Sergiu Nicolaescu,Francisc Munteanu,"Mircea Albulescu, Zephi Alsec, Mircea Anghelescu",A true story about the romanian biggest shipyard during 70's. The secret of mounting giant propeller is finally revealed due to a daring man: the shipyard director himself.,Romanian,Romania,N/A,5.8,127,tt0139748,N/A
Zindagi Aur Khwab,1961,N/A,N/A,Romance,S. Bannerjee,Kamal Amrohi,"Rajendra Kumar Tuli, Meena Kumari, Jayant","The Story is about Shanti,an orphan,whose stepmother tortured her. Finally,she was married off to Shankar, who was criminal and much older than her. Shankar Murders Chandabai a Mujrawali and Escapes. Police Chase his Truck, which falls in river and he is presumed dead. Inspector Manoj keeps visiting Shanti for investigation and they both fall in love with each other. Shanti is hoping for a better life, but Shankar appears live and her hopes are dashed.",Hindi,India,N/A,6.9,39,tt0139749,N/A
Ziua Z,1985,N/A,120 min,War,Sergiu Nicolaescu,N/A,"Mircea Albulescu, Ion Besoiu, Manuela Ciucur",N/A,Romanian,Romania,N/A,5.9,64,tt0139750,N/A
Zum zum zum n° 2,1969,N/A,93 min,"Comedy, Musical",Bruno Corbucci,"Mario Amendola, Bruno Corbucci, Luciano Ferri","Peppino De Filippo, Pippo Baudo, Little Tony","Tony, who is engaged to Rosalia, falls in love with the spectacular Valeria and problems ensue.",Italian,Italy,N/A,5.5,52,tt0139751,N/A
Äl' yli päästä perhanaa,1968,N/A,99 min,Comedy,Matti Kassila,"Matti Kassila, Kari Kyrönseppä","Maija Karhi, Pentti Siimes, Helge Herala",N/A,Finnish,Finland,N/A,4.9,41,tt0139754,N/A
Les évadés,1955,N/A,110 min,"Drama, War",Jean-Paul Le Chanois,"Michel André, Jean-Paul Le Chanois","Pierre Fresnay, François Périer, Michel André","WW2:In a boxcar , three escapees hope to get to Sweden;there's the military man who wants to resume the fight , the simple private who's tired of being a fighter ,and the intellectual ,a schoolteacher fluent in German -which is useful- who does not exactly what he is going to do . Their main problem is water . On the train,their journey will be perilous :every station is a threat,for they may be discovered by the German soldiers.",French,France,N/A,6.6,62,tt0139756,N/A
Golden Years,1986–,N/A,275 min,"Drama, Romance",N/A,N/A,"Betty Faria, José de Abreu, Malu Mader","Depicts the moral values of Rio de Janeiro's middle class in the 1950s as Lurdinha and Marcos fall in love at first sight, but her parents don't approve of the boy because his parents are divorced. They are very conservative and try to keep the young couple apart at any cost. Unable to defend her love for Marcos, she keeps her love affair a secret.",Portuguese,Brazil,N/A,8.0,176,tt0139759,N/A
Anos Rebeldes,1992–,N/A,296 min,Drama,N/A,N/A,"Malu Mader, José Wilker, Cláudia Abreu","Miniseries about Rio de Janeiro in the 1960s, when a politically-engaged student falls in love with a left-wing journalist's daughter who doesn't care for politics. The romance follows 15 years of Brazilian history, from President João Goulart's deposition by military reactionary forces to the first signs of restoration of democracy in the 1980s.",Portuguese,Brazil,2 wins,8.6,242,tt0139760,N/A
Bat Yam - New York,1995–,N/A,30 min,Drama,N/A,N/A,"Victor Ida, Shosha Goren, Yigal Adika",N/A,"English, Hebrew",Israel,N/A,7.0,31,tt0139762,N/A
Bex & Blanche,1993–1994,N/A,N/A,Action,N/A,N/A,"Jakob Beks, Dora van der Groen, Fred Van Kuyk",N/A,Dutch,Belgium,N/A,5.6,27,tt0139763,N/A
Breakers,1998–1999,N/A,30 min,"Drama, Romance",N/A,Jimmy Thomson,"John Atkinson, Michelle Avery, James Stewart","The Breakers is a majestic old building on the grand sweep of the beach boulevard. The building houses a café, a modelling agency and a community newspaper. The main characters in Breakers are the young journalists and models, trendy customers of the café and the Simmons family-owners of the Breakers building.",English,Australia,N/A,8.2,49,tt0139765,N/A
Buiten de Zone,1994–1996,N/A,N/A,Comedy,N/A,N/A,"Bart De Pauw, Mathias Sercu, Danny Timmermans","'Buiten de Zone' is set at a telephone exchange, run by five volunteers, who try to answer the telephone calls from people of their own age. They don't get many calls however, which lets them get carried away by their daydreams about all sorts of important things, like adventure, danger, fear, seduction and love, nostalgia, goodbyes and, of course, eternal life. 'The Famous Five' of the 'Jongerenfoon' are the romantic, dreamy Raf, impulsive Robin, the realistic and even a bit cynical Ubi, the spontaneous but inconsistent Roxanne and the idealistic and naive Merel.",Dutch,Belgium,N/A,8.7,870,tt0139768,N/A
Challenge of the GoBots,1984–1985,TV-Y7,30 min,"Animation, Action, Adventure",N/A,N/A,"Lou Richards, Bernard Erhard, Frank Welker","An animated series based on a line of toys called 'Go-Bots'. A race of intelligent robots is hiding on Earth, disguising themselves as ordinary cars and motorcycles. There are two factions: the good Go-Bots, called 'Guardians,' and the evil Go-bots, called 'Renegades.' Each episode features new attempts by the Renegades to seize control of Earth and the galaxy, and the Guardian's efforts to maintain peace.",English,United States,N/A,6.3,"1,180",tt0139769,N/A
Come Home Charlie and Face Them,1990,N/A,60 min,N/A,N/A,N/A,"Tom Radcliffe, Dafydd Hywel, Peter Sallis","Charlie (Tom Radcliffe), a frustrated bank clerk is persuaded to rob his own bank he works for by a dark haired beauty. Although when it comes down to it things are not what they seem and lies, lust, betrayal and eventually murder occur. Nostalgic and atmospheric view of life in the depression-hit thirties of a small town in North Wales.I remember watching this drama when i was much younger and enjoyed it, watched it again recently and still liked it. Tom Radcliffe gives a fine performance.",English,United Kingdom,N/A,7.7,19,tt0139770,N/A
Desire,1990,N/A,272 min,"Drama, Romance",N/A,N/A,"Vera Fischer, Tarcísio Meira, Guilherme Fontes","In the beginning of the 20th Century, Ana, Brazilian writer Euclides da Cunha's wife, meets Dilermando de Assis, a much younger officer, and they fall in love. A tragedy ensues.",Portuguese,Brazil,N/A,8.2,70,tt0139773,N/A
Dragon Ball GT,1996–1997,TV-PG,24 min,"Animation, Action, Adventure",N/A,Akira Toriyama,"Elise Baughman, Andrew Chandler, Masako Nozawa","After Goku is made a kid again by the Black Star Dragon Balls, he goes on a journey to get back to his old self.","Japanese, English",Japan,N/A,6.8,"31,611",tt0139774,N/A
Fishing with John,1991,Not Rated,152 min,"Documentary, Comedy, Sport",N/A,Josh Selig,"John Lurie, Willem Dafoe, Robb Webb","Musician John Lurie knows nothing about fishing, but that doesn't stop him from embarking on fishing in exotic locations with friends.",English,United States,N/A,8.0,"1,805",tt0139776,N/A
Four Corners,1998,N/A,60 min,Drama,N/A,"Julie Sayres, David Jacobs, Michael Filerman","Ann-Margret, Sonia Braga, Raymond J. Barry",Maggie Wyatt is a newly widowed matriarch of a ranching family determined to keep the urban sprawl at bay. Her son Alex is more willing to sell to developers while daughter Kate is focused on her romance with Tomas Alvarez.,English,United States,Nominated for 1 Primetime Emmy. 1 nomination total,6.4,37,tt0139777,N/A
Lifestories: Families in Crisis,1992–1996,TV-14,30 min,"Drama, Family, Thriller",N/A,N/A,"Craig Wasson, Wil Wheaton, Calista Flockhart","Lifestories: Families in Crisis is an HBO series that deals with major issues involving individuals. Issues include a child molesting priest (played by Craig Wasson) terrorizing a bunch of families, a bulimic (played by Calista Flockhart) trying to deal with her problems, a football player addicted to steroids (played by Ben Affleck), substance abuse by a teenager, homosexuality and bi-sexuality involving teenagers, a teenage girl who has an illegal abortion and becomes critically ill, a girl who contracts AIDS and has to live with the disease, and homelessness in Philadelphia and the major impact it has on a teenager. This series appeared on HBO 1992 to 1996 and featured many rising stars and established stars of movies and television such as Ernie Hudson, and Claire Danes.",English,United States,20 wins & 27 nominations total,7.0,207,tt0139780,N/A
Live & Kicking,1993–2001,N/A,180 min,"Comedy, Family, Game-Show",N/A,N/A,"Trevor Neal, Simon Hickson, Zoë Ball","The BBC's much loved weekly 3 and a quarter hour live Saturday Morning programme, aimed at children.",English,United Kingdom,Won 1 BAFTA Award1 win total,7.0,393,tt0139781,N/A
Episode #1.1,1998,N/A,70 min,"Crime, Drama",Moira Armstrong,David Reid,"Amanda Root, Nicholas McGaughey, Windsor Davies","Rachel Mortimer, a clever, successful London barrister avails herself of the opportunity to travel to Wales to defend a case. There she again meets the local coroner Pugh, her old friend and mentor who taught her the law many year...",English,United Kingdom,N/A,N/A,11,tt0139783,N/A
Niet voor publikatie,1991–,N/A,N/A,Drama,N/A,N/A,"Camilia Blereau, Hubert Damen, Mieke De Groote",N/A,Dutch,Belgium,N/A,7.1,30,tt0139785,N/A
The Office,1996,N/A,30 min,Comedy,Paul Jackson,Steven Moffat,"Robert Lindsay, Isla Blair, Rebecca Front, Toby Longworth",N/A,English,UK,N/A,5.8,28,tt0139786,N/A
Ons geluk,1995–1996,N/A,N/A,Drama,N/A,N/A,"Johan Heldenbergh, Peter Michel, François Beukelaers","The script of this relatively prestigious Flemish TV series was composed by Paul Koeck, himself a Flemish novelist, from several books of his colleague Gerard Walschap, one of which provided the title, Dutch for 'Our happiness', but the story is definitely not one of bliss. The main protagonist is René Hox, a fine and talented young man, son of two uncultivated rag-pickers who keeps their name even though he's adopted by the generous wealthy brewer Door Onckeloms who puts him trough university as his prospective heir; René however chooses to follow his inclination to the arts. His over-developed social conscience soon gets him in conflict with the conservative elite, and things don't improve when he falls in love with Leontien Verstraeten, a ruthless libertarian. There are many other story-lines involving various other characters, most of which end up seeing their apparent good fortune squashed by life.","Dutch, French",Belgium,N/A,7.0,55,tt0139787,N/A
Patrol Boat,1979–1983,N/A,60 min,"Action, Drama",N/A,James Davern,"Andrew McFarlane, Robert Coleby, Robert Baxter",Patrol Boat was about the activities of the crew of a Royal Australian Navy patrol boat which patrolled Australia's coastline.,English,Australia,N/A,8.5,57,tt0139788,N/A
The People vs. Jerry Sadowitz,1998–,N/A,N/A,N/A,N/A,N/A,"Jerry Sadowitz, Dave Courtney, Malcolm Hardee","The first show broke more taboos than the entire first series of 'Oz'- the first use of the c-word on a comedy programme on British Network Television (to say nothing of more f-words than 'Pulp Fiction') this was an alternative chat-show where Sadowitz would interview members of the general public, who would be thrown off if they bored him. Subsequent shows showed a man doing an impression of Charles de Gaulle using only his penis (resulting in the almost unique warning before the show 'This programme contains very strong language and close-up, full-frontal male nudity) and Sadowitz introducing the show with an Indian accent and a turban saying 'Are there any taboos left in comedy?' Sadowitz is one of the most brilliant comedians on the planet, but, of all the ones I've seen- and I've seen hundreds on both sides of the Atlantic- this Scottish/Jewish comedian is the most offensive. The question that must be askes is whether this is revolutionary or merely shock for shock's sake. A show that begins its very first episode with 'This week, we ask the question: Nazis and Jews- Who's right?' is not for everyone, and on occasion, the show has gone too far, but it has earned a footnote in TV history, whatever its quality.",English,United Kingdom,N/A,7.7,25,tt0139791,N/A
Pier 66,1996,N/A,N/A,Drama,Michael Lange,Kimberly Costello,"Michael Weatherly, Jeri Ryan, Meredith Salenger",A group of young people who live near a marina in Fort Lauderdale find their lives intertwined among one another.,English,United States,N/A,7.1,48,tt0139792,N/A
The Please Watch the Jon Lovitz Special,1992,N/A,30 min,Comedy,Don Mischer,"Jon Lovitz, Alan Zweibel","Mel Allen, Carol Alt, Army Archerd","This half hour special (it's title declares it a ""show"", was this supposed to be a pilot?) was a goof on the Playhouse 90 genre, (i.e.) a play is filmed live on stage and broadcast. The difference being, what with this a Lovitz comedy special, he is lampooning himself and the genre. What would you call this, a mockudrama? At any rate, the episode had a sort of Damn Yankees feel to it. It centered on a baseball player, something about if he slides into home he will die from an old head injury, and, naturally, he must make up his mind at the end of the play whether or not to slide headfirst into home to win the game. He does and I can't remember what happens, which pretty much sums up this show. Which is not to say the show didn't have it's moments. At the top of the show Lovitz tells a row of illustrious directors, Rob Reiner, Ron Underwood, et. al., that if they see anything they like during the play simply pick up the phone in front of them and it would ring a phone on the stage. During dramatic moments Lovitz would gesture to the directors and the phone. When the phone would ring, it was always to offer work to someone other than Lovitz. The thing was loaded with stars and for the life of me I couldn't figure out who was able to swing that. I remember a gag where Alex Rocco is shot through the glasses ala The Godfather and his last words are ""Not the other eye"", then they cut away to Duvall and Caan in the audience, high fiving. The concept was really strange, and I like strange, but this just didn't work. It had it's moments now and then, Lovitz is a funny guy after all, but he strikes out here. Interesting how they list all the actors as themselves. As I recall they almost all played characters in the play. Not worth checking out, but at half an hour, not too painful.",English,United States,N/A,6.8,24,tt0139793,N/A
Sweet Creek,1990–,N/A,N/A,Drama,N/A,N/A,"Vera Fischer, Carlos Alberto Riccelli, Roberto Moraes","The couple Carlos and Eduarda arrive at this small fisherman village in the northeast of Brazil, where he is in charge of rescuing the mysterious cargo of a sunken ship. Eduarda feels a magical connection to this place full of light and specially to Nô, a handsome local man who's grandmother is viewed as a type of sorcerer. She is preparing Nô to inherit her knowledge and powers an thus ""closed his body"", making him indifferent to love, despite being the heartrob of most women in town. But this will change when Eduarda and Nô fall for each other, unleashing a series of dramatic events and complex sentiments. The story is based on the homonymous bestselling novel by José Lins do Rego.",Portuguese,Brazil,N/A,8.0,93,tt0139795,N/A
The Rosey & Buddy Show,1992,N/A,23 min,"Animation, Adventure, Comedy",Larry Jacobs,"Tom Arnold, Roseanne Barr, Leo Benvenuti","Tom Arnold, Roseanne Barr, Richard Binsley","Rosey and Buddy, the animated alter-egos of husband and wife comedy duo, Roseanne and Tom Arnold cause trouble in Cartoon Land.",English,"Canada, United States",N/A,4.1,35,tt0139796,N/A
The Story of the Gun,1996–,N/A,N/A,"Documentary, History",N/A,N/A,"Garry James, R.L. Wilson, Whit Collins","This series follows the history of the development of personal firearms from the development of gunpowder to the introduction of the M-16 assault rifle. Along the way, the series profiles major American inventors and users of guns like John Browning, Billy the Kid, Annie Oakley and John Garand.",English,USA,N/A,7.0,21,tt0139799,N/A
